source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Zangia,Борлуулалтын менежер,Жи Мобайл,1500000.0,1800000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бусад,"их дээд сургууль төгссөн, бакалаврын зэрэгтэй | шинэ санал санаачилга гаргах чадвартай | өөриймсөг сэтгэлтэй, үнэнч шударга, ажилдаа хариуцлагатай ханддаг | компьютерийн хэрэглээний програмуудыг эзэмшсэн | өөрийгөө илэрхийлэх, харилцааны болон багаар ажиллах чадвартай | аман болон бичгийн ур чадвартай, ятган борлуулалт хийх чадвартай | үйлчилгээний байгууллагад ажиллаж байсан туршлагатай бол давуу тал болно"
Zangia,Нягтлан бодогч /franchise/,Жи Эс 25,2100000.0,2500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"нягтлан бодох бүртгэлээр чиглэлээр их, дээд сургууль төгссөн | хэрэгцэээний программ, санхүүгийн программ дээр ажиллах чадвартай | үнэнч шударга, эмц цэгцтэй, хурдан шаламгай, цаг ашиглалт сайтай | харилцааны ур чадвартай | шинэ төгсөгч байж болно"
Zangia,Нягтлан бодогч /Салбар дэлгүүр/,Жи Эс 25,2100000.0,2500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"нягтлан бодох бүртгэлээр чиглэлээр их, дээд сургууль төгссөн | хэрэгцэээний программ, санхүүгийн программ дээр ажиллах чадвартай | үнэнч шударга, эмц цэгцтэй, хурдан шаламгай, цаг ашиглалт сайтай | харилцааны ур чадвартай | шинэ төгсөгч байж болно"
Zangia,Худалдааны төлөөлөгч,Хаппи трейд ХХК,2100000.0,2500000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бусад,"дээд сургууль төгссөн | борлуулалтын чиглэлээр ажиллаж байсан бол давуу тал болно | өсөн дэвших, өөрийгөө хөгжүүлэх хүсэл эрмэлзэлтэй | бие даан ажиллах болон багаар ажиллах чадвартай байх | санаачлагатай, өсөх сэтгэлгээтэй | хувийн зохион байгуулалт сайтай | хувьдаа машинтай байх"
Zangia,Авлагын нягтлан бодогч,Ньюремеди ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"санхүү, нягтлан бодох чиглэлээр их дээд сургууль төгссөн | авлага, борлуулалтын нягтлан чиглэлээр ажиллаж байсан туршлагатай | санхүүгийн программ хангамж дээр ажиллах чадвартай | судалгаа шинжилгээ хийх, дүгнэх, бичиг баримт боловсруулах, тайлагнах чадвартай | багаар болон бие даан ажиллах чадвартай | үнэнч шударга, хариуцлагатай, харилцааны өндөр соёлтой"
Zangia,Лабораторийн шинжээч,Хаан Хүнс Импекс ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,микробиологич мэргэжлээр бакалавр зэрэгтэй байх | бүтээгдэхүүн шинжлэх чиглэлээр ажиллаж байсан туршлагатай бол давуу тал болно | багаар ажиллах чадвартай | хариуцлага хүлээх чадвартай байх
Zangia,Дижитал маркетингийн мэргэжилтэн,Хаан Хүнс Импекс ХХК,2100000.0,2500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"бизнесийн удирдлага, маркетингийн чиглэлээр их, дээд сургууль төгссөн | маркетингийн мэргэжлээр 2-оос дээш жил ажилласан туршлагатай | төлөвлөгөө боловсруулах, дүгнэх, тайлагнах ур чадвартай | эерэг хандлагатай, үргэлж шинийг санаачлагч, бүтээлч байх"
Zangia,Ээлжийн технологич,ГРИЙН ФАКТОРИ ХХК,3000000.0,3500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"хүнс үйлдвэрлэлийн чиглэлээр мсүт, коллеж төгссөн байх. | багаар болон бие даан ажиллах чадвартай | хувийн зохион байгуулалт сайтай | хариуцлагатай | тооцоолол хийх чадвартай байх | хурдан шаламгай хөдөлгөөнтэй, дасан зохицох чадвартай байх | шаардлагатай тохиолдолд 24 цагаар хонох боломжтой байх | эмэгтэй"
Zangia,Хуульч,Росторг ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"эрх зүйч мэргэжлээр бакалавр ба түүнээс дээш зэрэгтэй суралцаж төгссөн байх; | мэргэжлээрээ 3-аас доошгүй жил ажилласан байх, | монгол хэл, бичгийн найруулга зүйн өндөр ур чадвартай байх; | компьютерийн хэрэглээний программууд дээр ажиллах чадвартай; | орос хэлний ахисан түвшний мэдлэгтэй байх;"
Zangia,Тооцооны нягтлан бодогч,МонФүүдЛанд ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"нягтлан бодох бүртгэлийн чиглэлээр их дээд сургууль төгссөн | нягтлан бодох smart programm дээр ажилладаг | санхүүгийн тайлан, тооцоог боловсруулж чаддаг | ажилдаа хариуцлагатай, нямбай ханддаг | багийн ажиллагаанд оролцож, хамтран ажиллах чадвартай | үйлдвэрлэлийн нягтлан бодогчоор ажиллаж байсан туршлагатай бол давуу тал болно"
Zangia,Үйлдвэрийн механик,Мултипак ХХК,3000000.0,3500000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бусад,"механик, үйлдвэрийн инженерийн чиглэлээр бакалаврын зэрэгтэй /политехникийн коллеж төгссөн байж болно/ | механик засвар, үйлчилгээний 1-ээс дээш жилийн туршлагатай | техникийн зураг унших чадвартай | багийн ажилд идэвхтэй оролцох сэтгэлтэй | компьютерийн хэрэглээний програмууд дээр ажиллах чадвартай | харилцааны өндөр ур чадвартай"
Zangia,Хүнсний технологич,МонФүүдЛанд ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"хүнсний технологи, биотехнологи, инженерчлэлийн чиглэлээр бакалаврын зэрэгтэй байх | мэргэжлийн туршлагатай байх | бүтээгдэхүүний чанар, стандартын талаар мэдлэгтэй байх | багийн уялдаа холбоотой, харилцааны чадвартай | шинэ санаа, инновацид нээлттэй байх | багаар ажиллах чадвартай байх | мэргэжлийн ёс зүй, хариуцлагатай хандах"
Zangia,Тооцооны нягтлан бодогч,Жи Эс Би Капитал ББСБ ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"эдийн засаг, санхүүгийн менежмент, нягтлан бодох бүртгэлийн мэргэжлээр бакалавр болон түүнээс дээш зэрэгтэй | хариуцлагатай, ёс зүйтэй | асуудалд дүн шинжилгээ хийж, тайлагнах чадвартай | хэрэглээний программууд дээр бүрэн ажиллах чадвартай | бүтээлч сэтгэлгээтэй, тогтвор суурьшилтай ажиллах | удирдлагаас өгсөн үүрэг даалгаварууд биелүүлэх | татвараар мэргэшсэн байвал маш том давуу тал болно | санхүү, нббүртгэлийн программ дээр ажиллаж байсан бол давуу тал болно"
Zangia,Цахилгааны инженер,Жи Эн Бевережис ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"цахилгааны инженер мэргэжилээрс бакалавр болон түүнээс дээш зэрэгтэй | цахилгааны аюулгүй байдал, норм, дүрэм, стандартыг хангаж ажиллаж байсан туршлагатай байх | мэргэжлээрээ ажилласан туршлагатай | компьютерийн хэргэлээгний программ бүрэн эзэмшсэн | төлөвлөх, удирдах, багаар ажиллах чадвартай"
Zangia,УХАТ инженер/Зураг төсөл,Ричвелл Инженеринг ХХК,2100000.0,2500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"холбогдох мэргэжлээр их, дээд сургууль төгссөн | баримт бичиг хөтлөх боловсруулах чадвартай | мэргэжлээрээ ажиллаж байсан туршлагатай бол сайн | autocad болон бусад зураг төсвийн програм дээр ажилладаг байх | багаар ажиллах чадвартай, хариуцлагатай"
Zangia,Зохион байгуулагч /Рестораны Менежер/,Глобал Инноватив Фүүд Трэжүр ХХК,1500000.0,1800000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"багийн удирдлага, харилцааны өндөр ур чадвар | аюулгүй байдал, чанар, үйлчилгээний стандартын талаар мэдлэгтэй байх | санхүүгийн тайлан, тооцоог боловсруулах чадвартай | байгууллагын зорилго, үнэт зүйлсийг дэмжих хүсэл эрмэлзэлтэй | монгол, англи хэлний мэдлэгтэй байх | зохион байгуулах, төлөвлөх, шийдвэр гаргах чадвартай | ачаалал даах чадвартай, хурдан хариу үйлдэл үзүүлэх"
Zangia,Нягтлан бодогч,Оакс экспресс монголиа ХХК,3000000.0,3500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"нягтлан бодох бүртгэл, санхүүгийн удирдлага, санхүүгийн шинжээч чиглэлээр бакалавр, түүнээс дээш зэрэгтэй | нягтлан бодох бүртгэлийн болон оффисийн хэрэглээний програм дээр ажиллах чадвартай | санхүүгийн программ дээр ажилладаг бол давуу тал болно | багаар ажиллах чадвартай | хариуцлагатай, хянуур, нягт нямбай | зөв хандлагатай"
Zangia,Дулааны инженер,Ричвелл Инженеринг ХХК,2100000.0,2500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"холбогдох мэргэжлээр их, дээд сургууль төгссөн | баримт бичиг хөтлөх боловсруулах чадвартай | мэргэжлээрээ ажиллаж байсан туршлагатай байх | autocad болон бусад зураг төсвийн програм дээр ажилладаг байх | багаар ажиллах чадвартай, хариуцлагатай | хөдөө орон нутагт ростероор ажиллах боломжтой"
Zangia,Худалдааны төлөөлөгч,ГРИЙН ФАКТОРИ ХХК,4000000.0,4500000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бусад,"худалдаа, нийлүүлэлт, борлуулалтын чиглэлээр 2-оос дээш жил ажилласан туршлагатай байх; | бүртгэл тооцоо хийх чадвартай, нягт нямбай байх; | харилцааны соёлтой, эерэг хандлагатай байх; | хариуцлагатай, цаг баримталдаг байх; | 25-аас дээш насны байх; | барьцаа хөрөнгө шийдэх боломжтой байх"
Zangia,Борлуулагч,ГРИЙН ФАКТОРИ ХХК,4000000.0,4500000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бусад,"худалдаа, нийлүүлэлт, борлуулалтын чиглэлээр 2-оос дээш жилийн туршлагатай байх; | бүртгэл, тооцоо хийх чадвартай, нягт нямбай байх; | харилцааны соёлтой, эерэг хандлагатай байх; | хариуцлагатай, цаг баримталдаг байх; | барьцаа хөрөнгө шийдэх боломжтой байх"
Zangia,Нягтлан бодогч,Монголын Алт (МАК) ХХК,3000000.0,3500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"бакалавр болон түүнээс дээш зэрэгтэй | нягтлан бодох бүртгэлийн чиглэлээр мэргэжил эзэмшсэн | мэргэшсэн нягтлан бодогч бол давуу тал | мэргэжлийн ажил гүйцэтгэх чадвар | үнэнч шударга, идэвхтэй, хариуцлагатай | удирдан зохион байгуулах, багаар ажиллах чадвартай | компьютерийн хэрэглээний програмууд дээр ажиллах чадвартай | бичиг баримт боловсруулах, санал бодлоо илэрхийлэх чадвартай"
Zangia,Тооцооны нягтлан бодогч,Тэсо Инвестмэнт ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"нягтлан бодох мэргэжлээр их дээд сургууль төгссөн | хувийн зохион байгуулалт болон цаг төлөвлөлт, ашиглалт сайтай | erp программ дээр ажиллах чадвартай | зарчимч шударга, харилцааны өндөр соёлтой"
Zangia,Нягтлан бодогч,Эхлэл Өрнөл ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"худалдаа борлуулалтын компанид  нягтлангаар 2-аас доошгүй жил ажиллаж байсан /заавал/ | санхүү, няглан бодох бүртгэлээр бакалавраас доошгүй боловсролтой"
Zangia,Нягтлан бодогч,Гурванхушт фүүдс,4000000.0,4500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"нягтлан бодох бүртгэлийн чиглэлээр их дээд сургууль төгссөн | нягтлан бодох бүртгэл, санхүүгийн салбарт 2-3 жилийн туршлагатай | санхүүгийн программ дээр ажиллах чадвартай | тайлан, тооцооны мэдлэгтэй байх | тогтмол, үнэн зөв, хариуцлагатай ажиллах | багийн хамтран ажиллах чадвартай | компьютерийн хэрэглээний мэдлэгтэй | санхүүгийн дүрэм, журам, стандартын талаар мэдлэгтэй"
Zangia,Хуульч,НБИК ХХК,3000000.0,3500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"хууль эрхзүй, бизнесийн чиглэлээр их дээд сургууль төгссөн | олон улсын гэрээн дээр ажиллаж байсан туршлагатай | компанийн дотоод орчин, оффисын ажлын дадал, хэвшилтэй байх | хамтарч ажиллах, сонсох чадвар, бүтээлч санал дэвшүүлэх, хариуцлага хүлээх, аливаад хандах эерэг хандлагатай байх, багаар ажиллах зэрэг ур чадвартай байх | албан бичиг, тодорхойлолт найруулж бичих чадвар сайтай байх | удирдан зохин байгуулах, шийдвэр гаргах чадвартай. | харилцааны ур чадвар сайтай | бичих, ярих, бичиг баримт боловсруулах чадвартай | төслийн баримт бичиг бэлтгэж байсан туршлагатай. | оу төсөлүүдэд  ажиллаж байсан туршлагатай. | англи хэлний бичгийн болон ярианы дундаас дээш түвшний мэдлэгтэй"
Zangia,Sales Coordinator,Намир ХХК,3500000.0,4000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"perform installation, maintenance, and repair of industrial equipment and systems | conduct technical assessments and prepare detailed reports | troubleshoot mechanical, electrical, and software-related issues | develop and update technical documentation and service procedures | perform quality inspections and ensure compliance with safety standards | provide technical support remotely and on-site to clients | participate in continuous improvement initiatives for service processes | 3 years of work experience in oyu tolgoi llc | able to conduct site visits | bachelor degree in electrical or mechanical engineer"
Zangia,Ерөнхий захирлын нарийн бичиг,Алтай Групп,2100000.0,2500000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Захиргааны ажилтан,"дээд боловсролтой | ажлын туршлагатай байх / албан хэрэг хөтлөлт хариуцаж байсан нарийн бичгээр ажиллаж байсан туршлагатай бол сайн/ | цэвэрч нямбай, хөдөлгөөнтэй | тууштай ажиллах хүсэлтэй байх | хувийн зохион байгуулалт сайтай байх | 35 хүртэлх насны эмэгтэй"
Zangia,Механикч,ЛиквиМоли Монгол,2500000.0,3000000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бусад,"механик инженер, авто засварын чиглэлээр коллеж, их дээд сургууль төгссөн | мэргэжлээрээ 2-оос доошгүй жил ажилласан байх | харилцааны зөв төлөвшилтэй, хэл ярианы баялаг сайтай | цагийн менежмент, хувийн зохион байгуулалт сайтай | эерэг, эрч хүчтэй хандлагатай"
Zangia,График дизайнер,Ньюремеди ХХК,3000000.0,3500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Мультимедиа дизайнер,"график дизайн болон видео графикч болон ойролцоо чиглэлээр мэргэжил эзэмшсэн | график дизайн чилгэлэлээр 2-оос дээш жил ажилласан туршлагатай | эрүүл мэндийн салбарт ажиллаж байсан бол давуу тал болно | идэвхи, санаачлагатай, бүтээлч сэтгэлгээтэй | багаар ажиллах чадвартай | photoshop, illustrator программуудыг бүрэн эзэмшсэн | бусад программыг эзэмшсэн бол давуу тал болно | reel болон богино хэмжээний видео эвлүүлэг, ai ашигладаг бол давуу тал болно"
Zangia,UI/UX дизайнер,Юнител Групп,3000000.0,3500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,"шинэ санал санаачилга гаргах чадвартай | өөриймсөг сэтгэлтэй, үнэнч шударга, ажилдаа хариуцлагатай ханддаг | өөрийгөө илэрхийлэх, харилцааны болон багаар ажиллах чадвартай | хувийн зохион байгуулалт сайтай | график дизайнер чиглэлээр төгссөн | photoshop illustrator, figma програмууд дээр ажиллах чадвартай | дизайн спринт зохион байгуулах ур чадвартай | хөгжүүлэлтийн процессын талаар мэдлэгтэй | хэрэглэгчид суурилсан дизайны ойлголттой | өнгө дизайн, гоо зүйн мэдрэмжтэй"
Zangia,Нягтлан бодогч,Кинросс Голдмон ХХК,3500000.0,4000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"нягтлан бодох бүртгэл, санхүүгийн удирдлага, санхүүгийн чиглэлээр бакалаврын зэрэгтэй байх | нягтлан бодох бүртгэлийн системд ажиллах туршлагатай | санхүүгийн тайлан, зардлын хянаж дүн шинжилгээ хийх чадвартай | компьютерийн программ хангамж, ялангуяа excel-д өндөр мэдлэгтэй | байгууллагын төсөв, төлөвлөлтийн мэдлэгтэй байх | ажлын өндөр ёс зүй, хариуцлага хүлээх чадвартай | багийн ажиллагаанд хамтран ажиллах чадвартай"
Zangia,Төлөвлөлтийн эдийн засагч,Цэцэнс Майнинг & Энержи ХХК,3000000.0,3500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Санхүүгийн шинжээч,"санхүү менежмент, эдийн засаг, бизнесийн удирдлага, нягтлан бодох бүртгэлийн чиглэлээр бакалавраас дээш зэрэгтэй; | эрчим хүчний салбарт эсвэл үйлдвэрлэлийн салбарт санхүүгийн шинжээч, төлөвлөлт, эдийн засгийн чиглэлээр 3-5 жил ажилласан туршлагатай; | цахилгаан станцын үйл ажиллагаа, өртөгийн бүтэц, зах зээлийн онцлогийг ойлгодог байх; | эдийн засгийн онол, макро ба микро эдийн засгийн мэдлэгтэй, үйлдвэрлэлийн төлөвлөлт, өртөг зардлын тооцоолол, төлөвлөлтийн арга зүйг эзэмшсэн; | санхүүгийн шинжилгээ, үр ашгийн тооцооны аргачлалыг эзэмшсэн, эдийн засгийн загварчлал, тоон судалгааны арга зүйг эзэмшсэн; | тоон мэдээлэл боловсруулах, дүн шинжилгээ хийх өндөр ур чадвартай; | санхүүгийн тооцооны программууд (excel,power bi,  erp) ашиглах чадвартай | тайлан төлөвлөгөө боловсруулах чадвартай; | судалгаа шинжилгээний арга зүй эзэмшсэн байх; | англи хэлний ахисан түвшний мэдлэгтэй; | шаардлагатай тохиолдолд төслийн талбайд ажиллах боломжтой байх;"
Zangia,Тусгай активын хуульч,БЭРС ФИНАНС ББСБ,3000000.0,3500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"хуульчийн мэргэжлийн шалгалтанд тэнцэж, хуульчийн мэргэжлийн үйл ажиллагаа эрхлэх гэрчилгээ авсан байх, | хуульчийн ёс зүйтэй байх, | мэргэжлээрээ 3 ба түүнээс дээш жилийн ажлын туршлагатай, | хууль, эрх зүйн чиглэлийн болон албан бичиг дээр судалгаа шинжилгээ хийх, дүгнэлт гаргах, асуудлыг шийдвэрлэх чадвартай, | бүх төрлийн гэрээ хэлцэл, дүрэм журам заавар боловсруулах чадвартай, | хэрэглээний програмууд дээр дундаас дээш түвшинд ажиллах чадвартай, | албан бичиг төлөвлөх, боловсруулах, тайлагнах чадвартай, | удирдан зохион байгуулах, хувийн зохион байгуулалт сайтай, | харилцааны соёлтой,  баг хамт олныг манлайлан ажиллах чадвартай, | ажлын ачаалал даах, хариуцлага хүлээх чадвартай. | эрүү болон иргэний хэргийн чиглэлээр мэргэшсэн байх, | хууль, эрх зүйн орчинд ажиллах мэдрэмжтэй, | хэл ярианы хөгжил сайтай, илтгэх болон өөрийгөө илэрхийлэх ур чадварыг сайн эзэмшсэн, | өмгөөлөгчийн шүүхэд төлөөлөх /өмгөөлөлийн/ эрхийн гэрчилгээ, үнэмлэхтэй бол давуу тал болно."
Zangia,Хятад хэлний багш,Монгол Тэмүүлэл лаборатори сургууль,3000000.0,3500000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бусад,"хятад хэлний багш мэргэжлээр их, дээд сургууль төгссөн, бакалавр болон түүнээс дээш түвшний боловсролын зэрэгтэй | hsk 5 болон түүнээс дээш дэстэй | мэргэжлээрээ ажилласан туршлагатай | англи хэлний зохих түвшний мэдлэгтэй | багшийн ёс зүйг эрхэмлэдэг, мэргэжилдээ дур сонирхолтой, цаашид ажлын байрандаа тогтвор суурьшилтай ажиллаж, өсөж хөгжих хүсэл сонирхолтой. | компьютерын хэрэглээний програмууд дээр ажилладаг | кембрижийн 0547 igcse, 8238 as түвшний хөтөлбөрөөр хятад хэл зааж байсан бол давуу тал болно."
Zangia,Тооцооны нягтлан бодогч,Очир Ундраа Групп,2100000.0,2500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бусад,"санхүү, нягтлан бодох бүртгэлийн чиглэлээр их дээд сургууль төгссөн | тооцооны нягтлан бодогчоор ажилласан туршлагатай | санхүүгийн программ хангамжийг ашиглах чадвартай"
Zangia,ТООЦООНЫ НЯГТЛАН БОДОГЧ,Цаст Импэкс ХХК,2500000.0,3000000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бусад,Боловсрол | Туршлага | Мэдлэг
Zangia,САНХҮҮГИЙН МЭРГЭЖИЛТЭН /аудит/,Монголын Алт (МАК) ХХК,3500000.0,4000000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Хэлний мэдлэг
Zangia,ХУДАЛДААНЫ ЗӨВЛӨХ АВТОМАШИН-ХАНБОГД СУМ,МСМ Групп ХХК,2500000.0,3000000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бусад,Боловсрол | Туршлага | Хэлний мэдлэг | Байршил
Zangia,BRAND AMBASSADOR,МСМ Групп ХХК,3000000.0,3500000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бусад,Туршлага | Ур чадварууд | Тусгай шаардлага
Zangia,"ЗАХИРЛЫН ТУСЛАХ, ОРЧУУЛАГЧ",Хасбанк,3000000.0,3500000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Захиргааны ажилтан,Хэлний мэдлэг | Боловсрол | Туршлага
Zangia,УБ хот - Худалдааны төлөөлөгч,Зебра Интернешнл Дистрибьюшн,3000000.0,3500000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бусад,Туршлага | Ур чадварууд
