source,job
Zangia,"{'name': 'ҮЙЛЧЛЭГЧ /БААТАРВАН СУВИЛАЛ/', 'company': 'Грандмед эмнэлэг', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': [], 'requirements': [{'name': 'Ур чадвар', 'details': 'Харилцааны соёлтой, удирдан зохион байгуулах чадвартай, нямбай'}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Экстра ургамал төвд худалдагч ажилд авна.', 'company': 'Русбел ХХК', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': [], 'requirements': [{'name': 'Сонирхол', 'details': 'Цэцэг ургамал тарих сонирхолтой байх'}, {'name': 'Хэлний мэдлэг', 'details': 'Орос хэлний мэдлэгтэй байх'}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Угаагч', 'company': 'Новотел Улаанбаатар Зочид Буудал', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': [], 'requirements': [{'name': 'Туршлага', 'details': 'Цэвэрлэгээ хийх туршлагатай байх'}, {'name': 'Мэдлэг', 'details': 'Эрүүл ахуйн стандарт, журамын талаар мэдлэгтэй байх'}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Bakery-д туслах тогооч /Эрэгтэй/', 'company': 'Кичинкинг ХХК', 'min_salary': 1800000, 'max_salary': 2100000, 'bonus': [], 'requirements': [{'name': 'Боловсрол', 'details': 'Бүрэн дунд боловсролтой'}, {'name': 'Бусад', 'details': 'Тогтвор сууршилтай ажиллах'}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'ХАС, ЦБУ-н инженер', 'company': 'Цагаан Хуаран Консалтинг ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '1', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'ХАБЭА-Н МЕНЕЖЕР', 'company': 'Милко ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': None}, {'name': 'Мэргэшил', 'details': None}, {'name': 'Туршлага', 'details': None}, {'name': 'Мэдлэг', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '1', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Оффисын үйлчлэгч', 'company': 'Эм Эм Эс Инженеринг ХХК', 'min_salary': 1200000, 'max_salary': 1500000, 'bonus': None, 'requirements': [{'name': 'Мэдлэг', 'details': None}, {'name': 'Ур чадварууд', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Үйлдвэрийн туслах ажилтан /МАК Конкрит БЗҮ/', 'company': 'МАК Цемент ХХК', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': None, 'requirements': [{'name': None, 'details': 'тусгай дунд болон түүнээс дээш боловсролтой'}, {'name': None, 'details': 'бетон зуурмагийн үйлдвэрт ажиллаж байсан туршлагатай'}, {'name': None, 'details': 'тоног төхөөрөмжийн мэдлэгтэй'}, {'name': None, 'details': 'бетон зуурмагийн талаар анхан шатны мэдлэгтэй'}], 'job_level_category': 'Ажилтан', 'job_grade': '1', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'ДЭЛГҮҮРИЙН АЖИЛТАН /ЮНИОН САЛБАР/', 'company': 'М Март', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': None, 'requirements': [{'name': None, 'details': 'багаар ажиллах чадвартай'}, {'name': None, 'details': 'цаг сайн баримталдаг'}, {'name': None, 'details': 'харилцааны соёлтой'}], 'job_level_category': 'Ажилтан', 'job_grade': '1', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'ДЭЛГҮҮРИЙН АЖИЛТАН /Хүннү 2222 салбар/', 'company': 'М Март', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': None, 'requirements': [{'name': None, 'details': 'багаар ажиллах чадвартай'}, {'name': None, 'details': 'цаг сайн баримталдаг'}, {'name': None, 'details': 'зөв харилцаа, хандлагатай'}], 'job_level_category': 'Ажилтан', 'job_grade': '1', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Туслах тогооч', 'company': 'Жамогранд ХХК', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': None, 'details': 'эмэгтэй хүн'}, {'name': None, 'details': 'тогоочийн ажилд 2-3 жил ажилласан туршлагатай бол давуу тал болно'}, {'name': None, 'details': 'хоолны жор, технологи, эрүүл ахуйн стандартуудыг мэддэг бол давуу тал болно'}, {'name': None, 'details': 'гэр бүлсэг, багийн хамтран ажиллах чадвартай байх'}, {'name': None, 'details': 'цэвэрч нямбай, эрүүл мэнд, аюулгүй байдлыг хангах мэдлэгтэй'}, {'name': None, 'details': 'байрлаж ажиллах боломжтой байх'}, {'name': None, 'details': 'зохион байгуулалттай, цаг баримталдаг байх'}, {'name': None, 'details': 'ирээдүйд өсөн дэвших хүсэлт эрмэлзэлтэй байх'}, {'name': None, 'details': 'туршилгүй байсан ч болно сургаад авна'}, {'name': None, 'details': 'найрсаг хамт олон таныг бид хүлээж байна.'}], 'job_level_category': 'Ажилтан', 'job_grade': '1', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Оффисын үйлчлэгч', 'company': 'Горгаз ХХК', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': None, 'requirements': [{'name': 'цэвэрч нямбай', 'details': None}, {'name': 'хувийн зохион байгуулалт сайтай байх', 'details': None}, {'name': 'хурдан шаламгай', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Захиргааны ажилтан'}"
Zangia,"{'name': '""Ажин Үжин "" ариутгалын компанид  Ариутгагч', 'company': 'Гялс ХХК', 'min_salary': 1800000, 'max_salary': 2100000, 'bonus': None, 'requirements': [{'name': 'ариутгалын сургалтанд хамрагдсан сертификаттай байх', 'details': None}, {'name': 'харилцааны чадвартай', 'details': None}, {'name': 'цаг баримтладаг', 'details': None}, {'name': 'хариуцлагатай, эерэг хандлагатай', 'details': None}, {'name': 'ажлын ачаалал даах чадвартай байх', 'details': None}, {'name': 'компьютерийн хэрэглээний анхан шатны мэдлэгтэй байх', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Үйлчилгээний ажилтан', 'company': 'Юнитра ХХК', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': None, 'requirements': [{'name': '- цэвэрч, нямбай', 'details': None}, {'name': '- хариуцлагатай', 'details': None}, {'name': '- ажилсаг, хичээнгүй', 'details': None}, {'name': '- бусдад зөв шаардлага тавьж чаддаг', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'РЕСТОРАНЫ КАСС, ЗӨӨГЧ /Тэрэлжид/', 'company': '""Премиум Болор"" ХХК', 'min_salary': 1800000, 'max_salary': 2100000, 'bonus': None, 'requirements': [{'name': 'эрүүл ахуйн стандартын талаар ойлголт мэдлэгтэй, мөрдөж ажиллах', 'details': None}, {'name': 'харилцааны болон үйлчилгээний соёл эзэмшсэн', 'details': None}, {'name': 'зохих түвшинд асуудал шийдвэрлэх чадвартай', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Архив, бичиг хэргийн ажилтан', 'company': 'Ти Ай Ложистик ХХК', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': 'бакалавр болон түүнээс дээш боловсролтой', 'details': None}, {'name': 'хэрэглээний программууд дээр чөлөөтэй ажиллах чадвартай', 'details': None}, {'name': 'албан бичиг хөтлөх, гэрээ хэлэлцээр байгуулах чадвартай', 'details': None}, {'name': 'мэргэжлийн ёс зүйн хэм хэмжээг чанд мөрдөх, хариуцлага хүлээх чадвартай байх', 'details': None}, {'name': 'хувийн зохион байгуулалт сайтай', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Захиргааны ажилтан'}"
Zangia,"{'name': 'ҮЙЛДВЭРИЙН АЖИЛТАН /ЦОМБО ФАРМ ХХК/', 'company': 'Монос Групп', 'min_salary': 1200000, 'max_salary': 1500000, 'bonus': None, 'requirements': [{'name': 'нүдний хараа сайн байх,', 'details': None}, {'name': 'харилцааны соёлтой, багаар ажиллах чадвартай байх.', 'details': None}, {'name': 'эерэг хандлагатай', 'details': None}, {'name': 'гэр ойр бол давуу тал болно', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Оптик зөвлөх /Харилцагч үйлчилгээний ажилтан/', 'company': 'Ю Би Пи ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'бизнес, худалдааны чиглэлээр их дээд сургууль, коллеж төгссөн байх', 'details': None}, {'name': 'харилцааны ур чадвартай', 'details': None}, {'name': 'тогтвор суурьшилтай ажиллах хүсэлтэй', 'details': None}, {'name': 'өсөн дэвших хүсэл эрмэлзлэлтэй', 'details': None}, {'name': 'борлуулалтын чиглэлээр 1 ба түүнээс дээш жил ажлын туршлагатай бол давуу тал болно', 'details': None}, {'name': 'япон хэлтэй эсвэл японд сурч, ажиллаж байсан бол давуу тал болно', 'details': None}, {'name': 'анагаахын чиглэлээр /нүдний эмч, хараа зүйч/ суралцаж байсан бол давуу тал болно', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Агуулахын туслах ажилтан', 'company': 'Яамаяа трейд', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'Их дээд сургууль төгссөн'}, {'name': 'Мэдлэг', 'details': 'Япон соёлын талаар мэдлэгтэй бол том давуу тал болно'}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'АГУУЛАХЫН АЖИЛТАН, АЧИГЧ, СОЛИЛЦОГЧ', 'company': 'Монгол шуудан ХК', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': None, 'requirements': [{'name': 'Туршлага', 'details': 'Ачигчийн ажилд туршлага шаардагдахгүй'}, {'name': 'Ур чадвар', 'details': 'Ажлын цагийг чанд баримтлах чадвартай байх'}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'ШУУДАНЧ ЖОЛООЧ', 'company': 'Монгол шуудан ХК', 'min_salary': 1800000, 'max_salary': 2100000, 'bonus': None, 'requirements': [{'name': 'Ур чадвар', 'details': 'Хариуцсан автомашиндаа техник үйлчилгээ хийх, хөнгөн гэмтлийг засах чадвартай байх'}, {'name': 'Ур чадвар', 'details': 'Хувийн зохион байгуулалт сайтай'}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'СПОРТ ХУВЦАСНЫ ХЭВЛЭЛИЙН ОПЕРАТОР/ЭРЭГТЭЙ/', 'company': 'SelengePress', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': None, 'requirements': [{'name': 'Сонирхол', 'details': 'Хэвлэлийн чиглэлээр суралцах өсөн хөгжих сонирхолтой'}, {'name': 'Боловсрол', 'details': 'Хэвлэлийн чиглэлээр их дээд сургууль болон МСҮТ төгссөн бол давуу тал болно'}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Ээлжийн касс', 'company': 'Наран Март ХХК', 'min_salary': 1800000, 'max_salary': 2100000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'Санхүү, нягтлан бодох бүртгэл, бизнесийн удирдлага, худалдаа эсвэл холбогдох чиглэлээр дунд болон түүнээс дээш боловсролтой байх'}, {'name': 'Туршлага', 'details': 'Кассын ажилтан, худалдагч, үйлчилгээний ажилтнаар ажиллаж байсан туршлагатай бол давуу тал болно'}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Худалдааны төлөөлөгч /Өмнөговь/', 'company': 'SRT Group', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': 'Туршлага', 'details': None}, {'name': 'Хандлага', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '1', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Эсгүүрчин', 'company': 'Тренд мебель монголиа', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': 'мсүт, үйлдвэрлэлийн чиглэлээр бакалаврын зэрэгтэй', 'details': None}, {'name': 'эсгүүрийн технологи, тоног төхөөрөмжийн талаарх мэдлэгтэй', 'details': None}, {'name': 'эсгүүрчнээр 2-оос доошгүй жил ажилласан туршлагатай', 'details': None}, {'name': 'шинэ санаа, инновац дэмжих', 'details': None}, {'name': 'техникийн зураг, схемийг уншиж ойлгох чадвартай', 'details': None}, {'name': 'тогтмол хуваарьтай, цаг баримтлах чадвартай', 'details': None}, {'name': 'ажлын байрны аюулгүй байдлын стандартуудыг мэддэг', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Бетон зуурмагийн үйлдвэрт Ковшийн оператор', 'company': 'ИНСТАЛЛ НАРАН КОНСТРАКШН ХХК', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': 'b, м ангилалалтай', 'details': None}, {'name': 'ковшийн операторын үнэмлэх сертификаттай', 'details': None}, {'name': 'хариуцлагатай, идэвхи санаачлагатай, урт хугацаанд тууштай ажиллах', 'details': None}, {'name': 'ажлын байрны тодорхойлолтын дагуу ажил үүргийг гүйцэтгэнэ.&nbsp;', 'details': None}, {'name': 'шууд удирдлагын өгсөн үүрэг даалгаврын дагуу ажил гүйцэтгэнэ.&nbsp;', 'details': None}, {'name': 'тогтвор суурьшилтай ажиллах', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Бетон зуурмагийн үйлдвэрт Узелийн оператор', 'company': 'ИНСТАЛЛ НАРАН КОНСТРАКШН ХХК', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': 'оператораар ажиллаж байсан туршлагатай&nbsp;', 'details': None}, {'name': 'механикийн болон техникийн анхан шатны мэдлэгтэй', 'details': None}, {'name': 'тууштай, цаг баримталдаг, хариуцлагатай.&nbsp;', 'details': None}, {'name': 'ачаалал даах чадвартай.&nbsp;', 'details': None}, {'name': 'нисэх яармагт гэртэй бол давуу тал болно.&nbsp;', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': 'ТАЛХ НАРИЙН БООВНЫ ТОГООЧ', 'company': 'Интер Кюзин ХХК', 'min_salary': 1800000, 'max_salary': 2100000, 'bonus': None, 'requirements': [{'name': 'талх нарийн боовны үйлдвэрлэлийн туршлага', 'details': None}, {'name': 'талх нарийн боовны жор, технологийн талаар мэдлэгтэй байх', 'details': None}, {'name': 'ажлын ачаалал даах чадвартай байх', 'details': None}, {'name': 'багийн ажлын чадвартай', 'details': None}, {'name': 'эрүүл ахуйн стандарт, дүрмийг мэддэг байх', 'details': None}, {'name': 'сэтгэх чадвар сайтай, бүтээлч байх', 'details': None}, {'name': 'тоног төхөөрөмжийн ашиглалт, засварын талаар мэдлэгтэй байх', 'details': None}, {'name': 'цаг хугацаа, нөөцийн менежментэд анхааралтай байх', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Бусад'}"
Zangia,"{'name': '“Дулаан Шийдэл” – төслийн дуудлагын төвийн ажилтан', 'company': 'Жэрэс ОУБ-ын Монгол дахь төлөөлөгчийн газар', 'min_salary': 1200000, 'max_salary': 1500000, 'bonus': None, 'requirements': [{'name': 'иргэдэд мэдээлэл өгөх болон, борлуулалт, үйлчилгээний чиглэлээр ажиллаж байсан туршлагатай.', 'details': None}, {'name': 'call center эсвэл маркетингийн компанит ажилд оролцож байсан бол давуу тал болно.', 'details': None}, {'name': 'хүмүүсийг ятган үнэмшүүлэх, холбоо тогтоох болон харилцааны чадвартай.', 'details': None}, {'name': 'монгол хэлний үгийн баялаг сайтай.', 'details': None}, {'name': 'microsoft office программын үндсэн мэдлэгтэй байх', 'details': None}, {'name': 'англи хэлээр ярьдаг бол давуу тал болно', 'details': None}], 'job_level_category': 'Ажилтан', 'job_grade': '2', 'job_level': 'Мэргэжилгүй ажилтан', 'job_category': 'Захиргааны ажилтан'}"
