source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Zangia,Засварын зөвлөх,Топ моторс ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,Боловсрол | Туршлага
Zangia,Засварын механикч /Ээлжийн/,Топ моторс ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,Боловсрол | Тусгай шаардлага
Zangia,Харилцагчийн үйлчилгээний ажилтан,Топ моторс ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,Боловсрол | Хэлний мэдлэг | Туршлага
Zangia,График дизайнер /EMC LLC/,Эм Эм Эс Инженеринг ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Мультимедиа дизайнер,Боловсрол | Ур чадварууд
Zangia,Салбар дэлгүүрийн Борлуулалтын мэргэжилтэн/MMS,Эм Эм Эс Инженеринг ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,Ур чадварууд | Мэдлэг
Zangia,"ХӨРГӨЛТ, АГААР САЛХИВЧИЙН ТЕХНИКЧ /Оюу Толгой сайт",Эм Эм Эс Инженеринг ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,Боловсрол | Туршлага
Zangia,Нярав /Эрэгтэй/,БльюМон Групп,2500000,3000000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,Боловсрол | Туршлага | Нас
Zangia,Эргэн төлөлт хариуцсан менежер,Тус финтек ББСБ,1800000,2100000,,Ажилтан,3,Мэргэжилтэй ажилтан,Санхүүгийн шинжээч,Туршлага | Ур чадварууд
Zangia,Нягтлан бодогч,Ай энд эр монголиа ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,Боловсрол | Туршлага | Ур чадварууд
Zangia,ХУДАЛДААНЫ ЗӨВЛӨХ /Брэнд тавилгын дэлгүүрт/,Арина электроникс ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,Туршлага | Ур чадварууд
Zangia,Барилгын Нярав,Суут инвестмент групп,2500000,3000000,,Ажилтан,4,Мэргэжилтэй ажилтан,Бусад,Туршлага | Ур чадвар
Zangia,Агуулахын нярав /Тахилтад/,Амно ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,Боловсрол | Туршлага
Zangia,Ханбогдын засварын механикч,Эпирок Монголиа ХХК,0,0,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Туршлага | Мэдлэг | Ур чадвар
Zangia,АЖИЛЧДЫН ХООЛНЫ ТОГООЧ,Грандмед эмнэлэг,2100000,2500000,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Мэргэшил | Мэдлэг
Zangia,СҮЛЖЭЭ ДЭЛГҮҮРИЙН МЕРЧИНДАЙЗЕР /БАРАА ӨРӨЛТИЙН АЖИЛТАН/,Тэгш дүүрэн чанар ХХК,1500000,1800000,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Ур чадвар | Хувийн чанар
Zangia,Ажилчдын хоолны тогооч,Новотел Улаанбаатар Зочид Буудал,1800000,2100000,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Туршлага | Мэдлэг | Ур чадвар
Zangia,УКС-22 өрөмд камазын жолооч ажилд авна,Топ Ган Дриллинг ХХК,2100000,2500000,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Ур чадвар | Туршлага
Zangia,Татан авалт хариуцсан ажилтан,Пик Пак Групп ХХК,1800000,2100000,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Ур чадвар | Шаардлага
Zangia,Түгээлтийн жолооч,Пик Пак Групп ХХК,1800000,2100000,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Ур чадвар | Хувийн чанар
Zangia,"Борлуулалт, түгээлтийн ажилтан /Улаанбаатар хот/",Анд Трейдинг ХХК,2100000,2500000,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Жолооны эрх | Туршлага | Хувийн чанар
Zangia,Ресепшн ( Шинэ төгсөгч ),ХОС ХАС ХХК,1800000,2100000,,Ажилтан,2,Мэргэжилтэй ажилтан,Захиргааны ажилтан,Ур чадвар | Туршлага
Zangia,Талбайн нярав,Ривер скай констракшн ХХК,2500000,3000000,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Туршлага | Ур чадвар | Хувийн чанар
Zangia,Бартендер,Брасерий Монголиа ХХК,2100000,2500000,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Мэргэшил | Хувийн чанар | Ур чадвар
Zangia,Тавилгын үйлдвэрт нярав,Jacform,1800000,2100000,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Туршлага | Мэдлэг | Ур чадвар
Zangia,Туслах тогооч/ Централ молл/,Брасерий Монголиа ХХК,2100000,2500000,,Ажилтан,2,Мэргэжилтэй ажилтан,Бусад,Боловсрол | Туршлага | Хувийн чанар
Zangia,Жолооч-/өрөмдлөг/,Говь караван ХХК,2500000,3000000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"е ангилалын жолоодох эрхтэй | хөдөө орон нутагт томилолтоор ажиллах | өрмийн техник, тоног төхөөрөмж тээврлэсэн туршлагатай бол давуу тал"
Zangia,Гоо Сайханч сургаж авна,Тэрэлж Сүйх ХХК,1500000,1800000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,бүрэн дунд болон түүнээс дээш боловсролтой | харилцааны болон хувийн соёл сайтай | тэрэлжид байрлан ажиллах боломжтой | англи хэлний мэдлэгтэй бол давуу тал болно | эмэгтэй
Zangia,Яармаг Салбарт өглөө орой ээлжний зөөгч авна Оюутан биш,Их Талын Таван Эрдэнэ ХХК,1800000,2100000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"зохион байгуулалттай, цагийн менежмент сайтай байх | багаар ажиллах чадвартай байх | үйлчилгээний соёл, хариуцлагатай байх | идэвхтэй, эелдэг, харилцааны чадвартай байх | хоол үйлдвэрлэлийн стандарт, аюулгүй байдлыг мэддэг байх | ажлын туршлага шаардагдахгүй, сургалтанд хамрагдах боломжтой | уншиж, бичих чадвартай байх | гадаад хэлний мэдлэгтэй бол давуу тал болно | хурдан, яаралтай ажиллах чадвартай байх"
Zangia,АГУУЛАХЫН НЯРАВ /Шингэн хүнс/,МСМ Групп ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"холбогдох чиглэлээр их дээд сургууль төгссөн | няглан бодогч эсвэл няраваар ажиллаж байсан туршлагатай | компьютерийн хэрэглээний программууд дээр ажиллах чадвартай | багаар ажиллах чадвартай, хариуцлагатай байх | жолооны үнэмлэхтэй байх | борлуулалтын салбарт ажиллаж байсан бол давуу талтай"
Zangia,Жолооч /өрөмдлөг/,Говь караван ХХК,2500000,3000000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"е ангилалын жолоодох эрхтэй | хөдөө орон нутагт томилолтоор ажиллах | техник, тоног төхөөрөмж тээврлэсэн туршлагатай бол давуу тал"
Zangia,ЖОЛООЧ /УРАЛ БАРЬЖ БАЙСАН ТУРШЛАГАТАЙ/,Говь караван ХХК,2500000,3000000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"урал машин барьж байсан туршлагатай | цаг баримталдаг, үнэнч шударга | тууштай ажиллах"
Zangia,Ажилчдын хоолны тогооч (10:00-15:00),Хаан шоргоолж ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,эрүүл мэндийн үзлэгийн цагаан дэвтэртэй | зохион байгуулалттай | амт чанартай хоол хийх ур чадвартай
Zangia,Бие хамгаалагч,"""Степпелинк Холдинг"" ХХК",2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"эрэгтэй, 25–35 настай; | 180 см-ээс дээш өндөртэй, бие бялдарын хөгжил сайн; | бие хамгаалах урлаг (жудо, самбо, бокс, кикбокс, тулааны урлаг гэх мэт)-аар хичээллэдэг, эсвэл сурч байсан; | уран жолоодлогын ур чадвартай, в ангиллын жолооны үнэмлэхтэй (а, с ангилалттай бол давуу талтай); | жолооны дадлага туршлагатай, замын хөдөлгөөний дүрмийг бүрэн мэддэг; | сэтгэлзүйн хувьд тогтвортой, хариуцлагатай, түргэн шуурхай сэтгэдэг; | архаг хууч өвчингүй, эрүүл мэндийн хувьд тэнцэх; | цэвэрч нямбай, хувийн зохион байгуулалт сайтай; | нууц хадгалах чадвартай, ёс зүйтэй."
Zangia,ЗУУШНЫ ХЭСГИЙН БЭЛТГЭГЧ ТОГООЧ / Commis,Кемпински Хаан Палас,1500000,1800000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"хоол үйлдвэрлэл, үйлчилгээгээр мэргэжил эзэмшсэн/ үнэмлэх сертификаттай | туршлаггүй байж болно сургаж авах боломжтой | суралцах эрмэлзэлтэй"
Zangia,ХЯНАЛТЫН АЖИЛТАН / 5 ШАР АГУУЛАХ /,Миний Дэлгүүр ХХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"мэдээлэл, тоон өгөгдлийг боловсруулах чадвартай | компьютерийн хэрэглээний программ хангамжийг эзэмшсэн байх | бүтээлч сэтгэлгээтэй, асуудал шийдвэрлэх чадвартай | ажлын ачаалал даах, цагийн менежмент сайн | зөв харилцаа, хамтран ажиллах чадвартай | аюулгүй байдлын дүрэм, журамд мэдлэгтэй | агуулахын менежментийн зарим үндсэн ойлголттой байх"
Zangia,"ПООНЫ ЖОЛООЧ /5 ШАР, АГУУЛАХ/",Миний Дэлгүүр ХХК,2500000,3000000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,бүрэн дунд болон түүнээс дээш боловсролтой | жолооны эрхтэй | мэргэжлээрээ ажиллаж байсан туршлагатай | тогтвор суурьшилтай удаан хугацаанд ажиллах | багаар хамтран ажиллах чадвартай | мэргэжлээрээ ажиллаж байсан туршлагатай
Zangia,Чингэлэгийн оосорлогч,Монложистикс Холдинг ХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"өргөх, буулгах ажиллагааны аюулгүй ажиллагааны дүрэм, журмыг мэддэг байх. | оосорлох, бэхлэх хэрэгслүүдийн төрөл, зориулалт, хэрэглээг ойлгодог байх. | дохионы стандарт дохио өгөх чадвартай байх. | оосорлогчоор ажилласан туршлагатай бол давуу тал болно. | анхаарал төвлөрөл сайтай, хурдан шуурхай хөдөлгөөнтэй байх."
Zangia,Жолооч /Хот хооронд/,Монложистикс Холдинг ХК,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"жолооны в, с, e ангиллын эрхтэй | ажлын туршлагатай | улс хоорондын ачаа тээврийн мэргэшсэн жолооны үнэмлэхтэй | замын хөдөлгөөний аюулгүй байдлын тухай хууль, замын хөдөлгөөний дүрмийг чанд биелүүлдэг | тээврийн хэрэгслийн эвдрэл гэмтлийг оношилж, анхан шатны засвар үйлчилгээ хийх чадвартай"
Zangia,Жолооч,Монложистикс Холдинг ХК,1500000,1800000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"жолооны в, с, d ангиллын эрхтэй | ажлын туршлагатай | замын хөдөлгөөний аюулгүй байдлын тухай хууль, замын хөдөлгөөний дүрмийг чанд биелүүлдэг | тээврийн хэрэгслийн эвдрэл гэмтлийг оношилж, анхан шатны засвар үйлчилгээ хийх чадвартай | зохион байгуулах, нууц хадгалах, ёс зүйтэй, хувь хүнийхээ хувьд эерэг зөв хандлагатай"
Zangia,Тогооч ажилд авна. /албан байгууллага ажилчдын хоол,Говь хангай мебель ХХК,1800000,2100000,,Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"1. нийтийн хоолны чиглэлээр /үйлдвэр, албан байгууллага/ ажиллаж байсан туршлагатай | 2. цэвэрч нямбай, хурдан шаламгай | 3. тогтвор суурьшилтай ажиллах хүсэлтэй | 4. бусдыг сургаж, бусдаас сурч нэг хамт олон болж ажиллах сонирхолтой | 5. худ-д гэртэй бол давуу тал болно. | 6. цалинг тохиролцоно."
Zangia,НЯРАВ /ТЭСО ДЭЙРИ ХХК/,Тэсо Фүүдс ХХК,2100000,2500000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"хэрэглээний програм дээр ажиллах чадвартай | хурдан, шалмаг хөдөлгөөнтэй | үнэнч, шударга | цаг сайн баримталдаг | хариуцлагатай, нягт, нямбай | няраваар ажиллаж байсан туршлагатай | санхүү, няравын чиглэлээр сургууль, сургалт төгссөн бол давуу тал"
Zangia,Хүний нөөцийн менежер,Ил Фиори,1800000,2100000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Хүний нөөцийн ажилтан,"хүний нөөцийн менежмент, санхүү менежмент чиглэлээр баклавар болон түүнээс дээш зэрэгтэй | хүний нөөцийн чиглэлээр ажиллаж байсан бол давуу тал болно | ресторан, үйлчилгээний салбарт ажиллаж байсан бол давуу тал болно"
Zangia,Хятад хэлний орчуулагч /шинэ төгсөгч /,Аодэ ХХК,1800000,2100000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,хятад хэлний дунд болон түүнээс дээш түвшний мэдлэгтэй байх / hsk4-6 / | бакалавр болон түүнээс дээш зэрэгтэй байх | компьютерийн хэрэглээний мэдлэгтэй байх | багаар ажиллах чадвартай байх | ажлын ачаалал даах чадвартай | хариуцлагатай нягт нямбай байх
Zangia,ХҮРГЭЛТИЙН ЖОЛООЧ-ТУСЛАХ АЖИЛТАН,Аодэ ХХК,1800000,2100000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"цаг баримтладаг | багаар ажиллах чадвартай байх | аюулгүй жолоодох чадвартай байх | цэвэрч, нямбай | харилцааны соёлтой | ажлын ачаалал даах чадвартай | хувийн зохион байгуулалт сайтай | хуриуцлагатай, муу зуршилгүй байх | b,с ангилалтай байх"
Zangia,ХУДАЛДААНЫ ЗӨВЛӨХ /СЭЛБЭГИЙН /,Аодэ ХХК,2100000,2500000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"бизнесийн удирдлага болон механик инженер , чиглэлээр бакалавр болон түүнээс дээш чиглэлээр төгссөн | хүнд даацын машин механизм авто машин, сэлбэгийн талаар мэдлэгтэй бол давуу тал болно | сэлбэг борлуулалтын салбарт чиглэлээр ажиллаж байсан ажлын туршлагатай | техникийн мэдлэг, автомашины сэлбэгийн талаархи ойлголт | хувийн зохион байгуулалттай, ажлын гүйцэтгэл сайтай, хариуцлагатай ажиллах | ярианы баялаг сайтай, харилцагчид бүтээгдэхүүнийг танилцуулах, хамтран ажиллах ажилд сонирхолтой | үнэнч шударга, тогтвор суурьшилтай ажиллах | өндөр цалин урамшуулалын тогтолцоог хүсч буй та бүхэнд дээрх ажлын байр нээлттэй"
Zangia,Бизнес харилцааны менежер,Бизнес Медиа ХХК,1500000,1800000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Бизнес хөгжлийн менежер,"бизнесийн удирдлага, маркетингийн чиглэлээр их, дээд сургууль төгссөн байх | багаар ажиллах, харилцааны ур чадвартай | компьютерийн хэрэглээний программ дээр ажилладаг байх | ажлын ачаалал даах чадвартай | санаачлагатай, бүтээлч сэтгэлгээтэй байх"
Zangia,БИЧИГ ХЭРГИЙН АЖИЛТАН /Шинэ төгсөгч байж болно /,Аодэ ХХК,1800000,2100000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Захиргааны ажилтан,"бизнесийн удирдлага, хууль ч эрх зүйч мэргэжлээр бакалавр зэрэгтэй | тендерийн үйл ажиллагааны талаарх мэдлэгтэй бол давуу тал болно | компьютерийн хэрэглээний программыг бүрэн эзэмшсэн | нягт нямбай хариуцлагатай | багаар болон бие даан ажиллах чадвартай"
Zangia,Дадлагажигч механик цалинтай хөтөлбөр,Кэй Эй Майнинг ХХК,2100000,2500000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,26 хүртэлх насны | механикийн чиглэлээр их дээд сургууль болон мсүт төгссөн | тогтвор суурьшилтай ажиллах чин хүсэл эрмэлзэлтэй байх | бүртгэлийн тоо хязгаартай
Zangia,ХҮНИЙ НӨӨЦИЙН МЭРГЭЖИЛТЭН,Нэкст Групп XXK,2100000,2500000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Хүний нөөцийн ажилтан,"хүний нөөцийн удирдлага, сэтгэл судалалаар чиглэлээр бакалавр зэрэгтэй | ажлын хурд болон гүйцэтгэл сайн | компьютерийн хэрэглээний програмууд дээр ажиллах чадвартай (ms excel, ms word, ms powerpoint) | бичиг баримт боловсруулах чадвартай | хүний нөөцийн орчин үеийн хандлагуудыг судлаж, байгууллагын соёлтой уялдуулан үйл ажиллагаанд нэвтрүүлэх чадвартай | хүний нөөцийн /сонгон шалгаруулалт/ чиглэлээр ажиллаж байсан туршлагатай | англи хэлний дундаас дээш түвшний мэдлэгтэй байх | хувийн зохион байгуулалт цагийн менежмент сайтай | erp систем дээр ажилладаг бол давуу тал болно."
Zangia,ЗОХИОН БАЙГУУЛАГЧ /ХУДАЛДААНЫ ТӨВ/,Ханхөгшин Интернэшнл ХХК,2100000,2500000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Захиргааны ажилтан,"бакалавр болон түүнээс дээш зэрэгтэй | харилцагчийн үйлчилгээний ур чадвар | бичиг баримт боловсруулах чадвартай | тайлан боловсруулах, дүн шинжилгээ хийх | компьютерын хэрэглээний программ дээр ажиллах чадвартай | ашиглалтын программын зохих түвшний мэдлэгтэй | харилцааны өндөр ур чадвартай /аман болон бичгийн/"
Zangia,МУЖААН /БАРИЛГА/,Ханхөгшин Интернэшнл ХХК,2500000,3000000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"бүрэн дунд болон түүнээс дээш боловсролтой | мужааны мэргэжлийн сертификат, зэрэгтэй бол давуу талтай | хариуцлагатай, ажилч хичээнгүй, эерэг хандлагатай | багаар ажиллах чадвартай | цаг баримталдаг | ажиллах чин хүсэлтэй, тогтвор суурьшилтай ажиллах"
Zangia,"ДЭЛГҮҮРИЙН НЯРАВ, ЗОХИОН БАЙГУУЛАГЧ",Жавхлант дистрибюшн ХХК,2100000,2500000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"нягтлан болон нярав мэргэжлээр худалдааны байгууллагад 2-оос доошгүй жил ажиллаж байсан туршлагатай | хянамгай, хувийн зохион байгуулалт өндөртэй, хариуцлагатай | смарт программ дээр ажиллаж байсан бол давуу тал болно"
Zangia,БҮТЭЭГДЭХҮҮН ХӨГЖҮҮЛЭГЧ,Интерактив ХХК,2100000,2500000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Программ хангамжийн инженер,"мэдээллийн системийн менежмент, программ хангамжийн мэргэжлээр бакалавр болон түүнээс дээш зэрэгтэй | системийн хөгжүүлэлтийн ерөнхий мэдлэгтэй байх | sql, html, css мэддэг байх + javascript мэддэг бол давуу тал болно | баазын түвшинд ажиллах чадвартай байх | программ хангамжийн алгоритмын дизайн гаргах | программ хангамжийн тест хийх | ажлын туршлага заавал шаардахгүй, шинэ төгсөгч байж болно."
Zangia,Үл хөдлөх хөрөнгийн зуучлагч,Уолл Стрыт Капитал,20000000,0,[],Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"-харилцаааны өндөр чадамжтай | -хувийн карьераа өсгөх амбицтай | -хувийн зөв зохион байгуулалттай | -ёс зүйтэй,хариуцлагатай | -цаг сайн баримталдаг | -ажлын ачаалал даах | -заасан зүйлийг хурдан сурдаг | -мэргэжил харгалзахгүй | -тогтвор суурьшилтай | -бүтэн цагаар ажиллах боломжтой | -үл хөдлөх хөрөнгийн салбарт мэргэших хүсэлтэй | -тасралтгүй сурч, өсөн дэвжих эрмэлзэлтэй | -өөртөө итгэлтэй харилцааны соёлтой багаар ажиллах чадвартай залуусыг сургаж авна"
Zangia,"Сошиал, дижитал маркетингийн ажилтан",Гэр Контент Групп,1500000,1800000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"сошиал медиа, дижитал маркетинг, сэтгүүл зүй чиглэлээр их дээд сургууль төгссөн | сошиал медиа платформууд дээр ажиллах туршлагатай | контент боловсруулах, редакторийн ажил хийх чадвартай | хэрэглэгчийн оролцоог нэмэгдүүлэх стратеги боловсруулж хэрэгжүүлэх чадвартай | аналитик чадвар, өгөгдлийг боловсруулж дүн шинжилгээ хийх чадвартай | багаар ажиллах, хамтран ажиллах чадвартай | сошиал медиа маркетингийн шинэ чиг хандлагыг дагаж мөрдөх | англи хэлний мэдлэгтэй бол давуу тал болно"
Zangia,Сошиал хариуцсан ажилтан,Гэр Контент Групп,1800000,2100000,[],Ажилтан,3,Мэргэжилтэй ажилтан,Бусад,"сошиал медиа, дижитал маркетинг, сэтгүүл зүй чиглэлээр их дээд сургууль төгссөн | сошиал медиа платформууд дээр ажиллах туршлагатай | контент боловсруулах, редакторийн ажил хийх чадвартай | хэрэглэгчийн оролцоог нэмэгдүүлэх стратеги боловсруулж хэрэгжүүлэх чадвартай | аналитик чадвар, өгөгдлийг боловсруулж дүн шинжилгээ хийх чадвартай | багаар ажиллах, хамтран ажиллах чадвартай | сошиал медиа маркетингийн шинэ чиг хандлагыг дагаж мөрдөх | англи хэлний мэдлэгтэй бол давуу тал болно"
