category,category_count,source_zangia_count,source_lambda_count,source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,UI/UX Дизайнер,БҮҮСТ,3000000,3500000,[],Мэргэжилтэн,5,Ахисан түвшний мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,"figma, photoshop болон illustrator программууд дээр ажиллах чадвартай | бүтээлч сэтгэлгээтэй, нямбай, хариуцлагатай | шинийг санаачлагч, ажилдаа тууштай (detail oriented) | өөрийгөө илэрхийлэх, багаар ажиллах харилцааны ур чадвартай | ui/ux дизайн судалдаг, өөрийгөө хөгжүүлдэг | дизайн системийн зохих түвшний мэдлэгтэй, туршлагатай байх | ажлын байрны ёс зүйтэй, харилцааны соёлтой | зохих түвшний англи хэлний мэдлэгтэй | өнгө, дизайн дээр өндөр мэдрэмжтэй | вэб болон байгууллагын программ хангамжийн дизайн гаргаж байсан бол давуу тал болно"
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,ДИЗАЙНЕР/ салбар компани/,Kitchen All,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Туршлага | Компьютерийн мэдлэг | Ур чадварууд | Зан чанар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,График дизайнер,Их Наяд Плаза ХХК,3000000,3500000,[],Мэргэжилтэн,5,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Мэргэжил | Программ хангамж | Тогтвор суурьшил | Ур чадвар | Туршлага
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Дизайнер,Хайпэй ХХК,2100000,2500000,[],Мэргэжилтэн,4,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Мэдлэг | Ур чадвар | Ур чадвар | Мэдлэг
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,ИНТЕРЬЕР ДИЗАЙНЕР,Нэкст Групп XXK,2500000,3000000,[],Мэргэжилтэн,4,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Ажлын туршлага | Мэдлэг | Шаардлага | Ур чадвар | Ур чадвар | Ур чадвар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,НЭХМЭЛИЙН ДИЗАЙНЕР -УБ,Натурал текстайл групп ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Тавилгын дизайнер,ASK SEEK KNOCK,2100000,2500000,[],Ажилтан,2,Ажилтан,Бүтээгдэхүүн хариуцсан дизайнер,Туршлага | Программ хангамж
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Дизайнер,"""Мах Импэкс"" ХК ""ХКҮ"" ХХК",2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Ур чадвар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,АХЛАХ БҮТЭЭДЭХҮҮН ХӨГЖҮҮЛЭЛТИЙН МЭРГЭЖИЛТЭН,Богд Банк,4000000,4500000,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Ур чадвар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Интерьер дизайнер,АНЭГ,1800000,2100000,,Мэргэжилтэн,4,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Ур чадвар | Туршлага
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Тавилгын дизайнер,Чингүүнбат ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Ур чадвар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Захиалгат тавилгын дизайнер,Хүннү мебель ХХК,3500000,4000000,,Мэргэжилтэн,5,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,"энэ чиглэлээрээ их дээд сургууль төгссөн, | ажлын туршлагатай,2-с дээш жил | ижил төстэй үйл ажиллагаа явуулдаг байгууллагад, ажиллаж байсан бол давуу тал болно."
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Бүтээгдэхүүн хөгжүүлэлтийн мэргэжилтэн,Юнител Групп,2500000,3000000,,Мэргэжилтэн,6,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Ур чадвар | Мэдлэг | Мэдлэг | Хэлний мэдлэг
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,ТЕХНИКИЙН ДИЗАЙНЕР / СҮЛЖМЭЛИЙН ТООЦООЛУУР,АВАНТ КЛОТИНГ ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Ур чадвар | Туршлага
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,дизайнер,БАЯН МЕБЕЛЬ ХХК,3000000,3500000,,Ажилтан,5,Ажилтан,Бүтээгдэхүүн хариуцсан дизайнер,Ур чадвар | Ур чадвар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Тавилгын дизайнер,И-Эн-Си Групп,3000000,3500000,,Мэргэжилтэн,5,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Туршлага | Компьютерийн мэдлэг
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Интерьер дизайнер,Бат Боловсролын Үр ХХК,3000000,3500000,,Мэргэжилтэн,5,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Компьютерийн мэдлэг
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,UI/UX Дизайнер,М Банк,2500000,3000000,[],Мэргэжилтэн,5,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Туршлага | Ур чадвар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Бүтээгдэхүүн хөгжүүлэлтийн ажилтан / Эмэгтэй /,www.market.mn,2100000,2500000,[],Ажилтан,4,Ажилтан,Бүтээгдэхүүн хариуцсан дизайнер,Ур чадвар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Интерьер дизайнер Хотын төв Eco international tower,ТӨГС ХӨРӨНГӨ ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Ур чадвар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,График дизайнер,Премиум Нэксус ХК,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Туршлага | Ур чадвар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,"Интерьер дизайнер,Архитектор",Эс Ти Креатив,2500000,3000000,,Ажилтан,4,Ажилтан,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Ур чадвар | Программ хангамж
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,"Төв банк, Өмчийн харилцааны газарт Интерьер дизайнер",Хаан Банк,4500000,5000000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Программ хангамж | Боловсрол | Туршлага | Мэдлэг | Хандлага | Ур чадвар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,UI/UX Дизайнер,Худалдаа хөгжлийн банк,3500000,4000000,,Мэргэжилтэн,5,Ахисан түвшний мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,"Дижитал бүтээгдэхүүний интерфэйсийг загварчлах програм хангамжийг мэргэжлийн түвшинд эзэмшсэн байх /Figma, Adobe XD, Sketch…/ | Дизайн спринт хийж байсан туршлагатай | Хэрэглэгчид суурилсан дизайны ойлголттой | Өнгө дизайн гоо зүйн мэдрэмжтэй"
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Zangia,Зураг төслийн дизайнер,ЭНТИМО ЛАЙН ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бүтээгдэхүүн хариуцсан дизайнер,Боловсрол | Техник ур чадвар
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Lambda Global,UI/UX Designer,Must.company,3000000,10000000,"[{'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Жилийн эцсийн бонус', 'description': None}, {'name': 'Зарим өдөр гэрээс ажиллах', 'description': None}, {'name': 'Алсаас ажиллах боломж', 'description': None}]",Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Туршлага | Ур чадвар | Ур чадвар | Туршлага | Туршлага | Ур чадвар | Ур чадвар | Хэлний мэдлэг | Ур чадвар | Мэдлэг
Бүтээгдэхүүн хариуцсан дизайнер,37,35,2,Lambda Global,UX UI Designer (Моnpay),Мобиком Корпораци,3000000,3500000,"[{'name': 'Ажилчдын хямдрал', 'description': 'Employee discounts'}, {'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': 'Extended new parent leave'}, {'name': 'Зарим өдөр гэрээс ажиллах', 'description': 'Work from home some days'}, {'name': 'Сургалтын төлбөрийн дэмжлэг', 'description': 'Tuition reimbursement'}, {'name': 'Компаний машин/унаа', 'description': 'Company car/transport'}, {'name': 'Цалинтай чөлөө', 'description': 'Paid time off'}, {'name': 'Gym/Yoga/Wellness гишүүнчлэл', 'description': 'Gym/Yoga/Wellness membership'}, {'name': 'Тушаал ахих боломж', 'description': 'Career advancement opportunities'}, {'name': 'Хагас жил бүр бонус', 'description': 'Semi-annual bonus'}, {'name': 'Алсаас ажиллах боломж', 'description': 'Remote work options'}, {'name': 'Баталгаажсан', 'description': 'Verified job'}, {'name': 'Хүүхэд асрах дэмжлэг', 'description': 'Childcare support'}, {'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': 'Mental health support'}, {'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': 'Private health insurance'}, {'name': 'Компанийн бэлэг ', 'description': 'Company gifts'}, {'name': 'Тэтгэврийн хуримтлал', 'description': 'Pension plan'}, {'name': 'Уян хатан ажлын цаг', 'description': 'Flexible working hours'}]",Мэргэжилтэн,5,Мэргэжилтэн,Бүтээгдэхүүн хариуцсан дизайнер,Ажлын туршлага
