source,job
Zangia,"{'name': 'Ерөнхий нягтлан бодогч', 'company': 'Их Хүрээ Эниржи ХХК', 'min_salary': 5500000, 'max_salary': 6000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'Санхүү, нягтлан бодох чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй'}, {'name': 'Туршлага', 'details': 'Мэргэжлээрээ 5 ба түүнээс дээш жил бизнесийн байгууллагад ажилласан, удирдах түвшинд 2-оос доошгүй жил ажилласан туршлагатай'}, {'name': 'Ур чадварууд', 'details': 'Санхүүгийн систем Diamond 5.00 дээр чадварлаг ажилладаг'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Ерөнхий нягтлан бодогч'}"
Zangia,"{'name': 'САЛБАРЫН ЗАХИРАЛ /БАГАНУУР CАЛБАР/', 'company': 'Мобиком корпораци ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'Бакалавр болон түүнээс дээш боловсролын зэрэгтэй байх'}, {'name': 'Туршлага', 'details': 'Борлуулалтын чиглэлээр 3 ба түүнээс дээш жил ажилласан байх'}, {'name': 'Хэлний мэдлэг', 'details': 'Англи хэлний дунд болон түүнээс дээш түвшний мэдлэгтэй байх'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Бодлого зохицуулалт, үйл ажиллагааны менежер', 'company': 'Худалдааны санхүүжилтийн корпораци ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'Ур чадвар', 'details': 'байгууллагыг том зургаар нь харж урт хугацааны төлөвлөлт хийх чадвар'}, {'name': 'Ур чадвар', 'details': 'албан бичиг, журам, бичиг баримт боловсруулах ур чадвар'}], 'job_level_category': 'Менежмент', 'job_grade': '7', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Төслийн менежер'}"
Zangia,"{'name': 'Тооцооны нягтлан', 'company': 'Найсбэйкери', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'нягтлан бодох бүртгэл, санхүүгийн чиглэлээр бакалаврын зэрэгтэй байх'}, {'name': 'Туршлага', 'details': 'тухайн чиглэлээр 1-2 жил ажилласан туршлагатай байх'}], 'job_level_category': 'Менежмент', 'job_grade': '6', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Агуулах, түгээлтийн албаны дарга', 'company': 'ЭНЭРЭЛ-ЭРДЭМ ХХК', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'бизнесийн удирдлага, нийтийн удирдлага, ложистик, нягтлан бодох бүртгэл эсвэл холбогдох чиглэлээр бакалаврын зэрэгтэй'}, {'name': 'Туршлага', 'details': 'агуулах, ложистик, хангамжийн чиглэлээр ажиллаж байсан туршлагатай бол давуу тал болно'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бусад'}"
Zangia,"{'name': 'ЕРӨНХИЙ НЯГТЛАН БОДОГЧ', 'company': 'КАРЬЕР МАСТЕР ХХК', 'min_salary': 4000000, 'max_salary': 4500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'нягтлан бодох бүртгэлийн чиглэлээр бакалаврын зэрэгтэй'}, {'name': 'Туршлага', 'details': 'мэргэжлээрээ 3-с дээш жил ажилласан туршлагатай'}, {'name': 'Хэлний мэдлэг', 'details': 'англи хэлний дунд түвшний мэдлэгтэй'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Ерөнхий нягтлан бодогч'}"
Zangia,"{'name': 'Санхүү төлөвлөлтийн менежер', 'company': 'Таван Богд Групп', 'min_salary': 5500000, 'max_salary': 6000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'санхүүгийн менежментийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй'}, {'name': 'Туршлага', 'details': 'санхүүгийн менежмент, шинжилгээ, төлөвлөлтийн чиглэлээр 3 ба түүнээс дээш жил ажилласан туршлагатай'}, {'name': 'Хэлний мэдлэг', 'details': 'англи хэлний гүнзгий түвшний мэдлэгтэй'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Санхүүгийн шинжээч'}"
Zangia,"{'name': 'Бүтээгдэхүүн хөгжүүлэлтийн ахлах менежер', 'company': 'Жи Эс 25', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'бакалавр болон түүнээс дээш зэрэгтэй'}, {'name': 'Туршлага', 'details': 'хамт олон удирдсан туршлагатай байх'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бизнес хөгжлийн менежер'}"
Zangia,"{'name': 'Ахлах Нягтлан Бодогч /Бараа материал/', 'company': 'Жи Эс 25', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'санхүү нягтлан бодох чиглэлээр бакалавр болон түүнээс дээш зэрэг хамгаалсан байх'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бусад'}"
Zangia,"{'name': 'МЭДЭЭ ТАЙЛАНГИЙН АХЛАХ МЕНЕЖЕР', 'company': '""Хөгжил Трейд"" ХХК', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'мэдээллийн технологи, математик, статистик, санхүү, бизнесийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй'}, {'name': 'Туршлага', 'details': 'мэргэжлээрээ 5-аас дээш жил ажилласан туршлагатай'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бизнес хөгжлийн менежер'}"
Zangia,"{'name': 'Ахлах Хүний нөөцийн менежер', 'company': 'Монгол тунжөн майнинг инвестмент групп” ХХК', 'min_salary': 4500000, 'max_salary': 5000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'хүний нөөцийн менежерийн мэргэжлээр бакалаврын зэрэгтэй'}, {'name': 'Туршлага', 'details': 'уул уурхайн салбарт ажиллах туршлагатай'}, {'name': 'Хэлний мэдлэг', 'details': 'англи хэлний дунд түвшний мэдлэгтэй'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Хүний нөөцийн ажилтан'}"
Zangia,"{'name': 'ЕРӨНХИЙ НЯГТЛАН БОДОГЧ', 'company': 'Хооллоё ХХК', 'min_salary': 4500000, 'max_salary': 5000000, 'bonus': [{'name': 'Мэргэшил', 'description': 'Мэргэшсэн нягтлан бол давуу тал болно'}], 'requirements': [{'name': 'Боловсрол', 'details': 'Санхүү, нягтлан бодох бүртгэлийн чиглэлээр магистр болон түүнээс дээш зэрэгтэй'}, {'name': 'Мэдлэг', 'details': 'СТОУС-н мэдлэг сайн'}, {'name': 'Мэдлэг', 'details': 'Татварын багц хуулийн мэдлэг сайтай байх'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Ерөнхий нягтлан бодогч'}"
Zangia,"{'name': 'Борлуулалт маркетингийн ахлах менежер (E-Commerce)', 'company': 'Номин Холдинг', 'min_salary': 4000000, 'max_salary': 4500000, 'bonus': [{'name': 'Мэдлэг', 'description': 'Дижитал маркетингийн мэдлэгтэй байх'}], 'requirements': [{'name': 'Боловсрол', 'details': 'Маркетинг менежмент, бизнесийн удирдлага, олон улсын харилцаа, санхүү, эдийн засагч, санхүүгийн шинжээч мэргэжлээр бакалавр болон түүнээс дээш зэрэгтэй байх'}, {'name': 'Туршлага', 'details': 'Мэргэжлээрээ 4-с дээш жил ажилласан ажлын туршлагатай байх'}, {'name': 'Ур чадварууд', 'details': 'Компьютерийн хэрэглээний программын ахисан түвшний мэдлэгтэй байх'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бизнес хөгжлийн менежер'}"
Zangia,"{'name': 'Борлуулалтын ахлах  менежер /Wechai lovol/', 'company': '""Эйч Эл Кэй Эм Эн"" ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': [{'name': 'Туршлага', 'description': 'Мэргэжлээрээ 3-аас дээш жил ажилласан туршлагатай байх'}], 'requirements': [{'name': 'Боловсрол', 'details': 'Маркетинг, борлуулалт, менежментийн чиглэлээр их дээд сургууль төгссөн байх'}, {'name': 'Мэдлэг', 'details': 'Уул уурхайн салбарын онцлогийг мэддэг байх'}, {'name': 'Ур чадварууд', 'details': 'Борлуулалтын ур чадвар сайтай, ятган үнэмшүүлэх, харилцааны ур чадвар өндөр байх'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бизнес хөгжлийн менежер'}"
Zangia,"{'name': 'ҮЙЛ АЖИЛЛАГАА ХАРИУЦСАН МЕНЕЖЕР/ТҮРГЭН ХООЛ/', 'company': ""О'реш супермаркет"", 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': [{'name': 'Хэлний мэдлэг', 'description': 'Англи хэлний зохих мэдлэгтэй байх'}], 'requirements': [{'name': 'Боловсрол', 'details': 'Бизнесийн удирдлага, хүнсний чиглэлээр бакалаврын зэрэгтэй байх'}, {'name': 'Туршлага', 'details': 'Хоол үйлдвэрлэлийн салбарт ажилласан 1-2 жилийн туршлагатай'}, {'name': 'Ур чадварууд', 'details': 'Менежментийн ур чадвар, багийн удирдлагын туршлагатай'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Эмч Төлөөлөгчдийн багийн менежер', 'company': '“OLPHA” ХК-ий Төлөөлөгчийн Газар', 'min_salary': 4500000, 'max_salary': 5000000, 'bonus': [{'name': 'Ур чадварууд', 'description': 'Эмч төлөөлөгчдийн багийг удирдан чиглүүлэх, сургах, сэдэлжүүлэх'}], 'requirements': [{'name': 'Боловсрол', 'details': 'Анагаах ухааны бакалавр'}, {'name': 'Туршлага', 'details': 'Эмийн зах зээлд 2-с доошгүй жил ажилласан туршлагатай байх'}, {'name': 'Хэлний мэдлэг', 'details': 'Орос эсвэл Англи хэлний дунд түвшний мэдлэгтэй байх'}, {'name': 'Бусад', 'details': 'В ангилалын жолооны үнэмлэхтэй байх'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бусад'}"
Zangia,"{'name': 'САЛБАРЫН МЕНЕЖЕР /ЦАМБАГАРАВ САЛБАР/', 'company': 'М Март', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': [{'name': 'Туршлага', 'description': 'Худалдаа, үйлчилгээний чиглэлээр ижил төстэй гадаад болон дотоодын байгууллагад ажиллаж байсан туршлагатай'}], 'requirements': [{'name': 'Боловсрол', 'details': 'Их дээд сургууль төгссөн'}, {'name': 'Ур чадварууд', 'details': 'Удирдан зохион байгуулах чадвартай'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бусад'}"
Zangia,"{'name': 'АВЛАГА ХАРИУЦСАН АХЛАХ НЯГТЛАН БОДОГЧ', 'company': 'Энто ХХК', 'min_salary': 4000000, 'max_salary': 4500000, 'bonus': [{'name': 'Туршлага', 'description': 'Мэргэжлээрээ 5 болон түүнээс дээш жил ажилласан туршлагатай бол давуу тал болно'}], 'requirements': [{'name': 'Боловсрол', 'details': 'Нягтлан бодох бүртгэлийн чиглэлээр их дээд сургууль төгссөн'}, {'name': 'Ур чадварууд', 'details': 'Санхүүгийн программууд болон компьютерийн хэрэглээний программууд дээр ажиллах өндөр чадвартай'}, {'name': 'Бусад', 'details': 'Хувьдаа машинтай, шаардлагатай тохиолдолд гадуур ажиллах боломжтой байх'}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Борлуулалт, үйл ажиллагааны ахлах менежер-Lowa дэлгүүр', 'company': 'Дельта Холдинг', 'min_salary': 4000000, 'max_salary': 4500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': None}, {'name': 'Туршлага', 'details': None}, {'name': 'Ур чадвар', 'details': None}, {'name': 'Хэлний мэдлэг', 'details': None}], 'job_level_category': 'Менежмент', 'job_grade': '7', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бизнес хөгжлийн менежер'}"
Zangia,"{'name': 'Ахлах брэнд менежер /Дельта Партнерс ХХК-Lowa дэлг', 'company': 'Дельта Холдинг', 'min_salary': 5000000, 'max_salary': 5500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': None}, {'name': 'Туршлага', 'details': None}, {'name': 'Хэлний мэдлэг', 'details': None}, {'name': 'Ур чадвар', 'details': None}], 'job_level_category': 'Менежмент', 'job_grade': '7', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бизнес хөгжлийн менежер'}"
Zangia,"{'name': 'ӨГӨГДЛИЙН УДИРДЛАГЫН АЛБАНЫ МЕНЕЖЕР', 'company': 'Премиум Нэксус ХК', 'min_salary': 4500000, 'max_salary': 5000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': None}, {'name': 'Туршлага', 'details': None}, {'name': 'Ур чадвар', 'details': None}], 'job_level_category': 'Менежмент', 'job_grade': '7', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Ахлах дата инженер'}"
Zangia,"{'name': 'Бизнес хөгжил төлөвлөлтийн хэлтсийн дарга', 'company': 'БИШРЭЛТ ГРУПП', 'min_salary': 6000000, 'max_salary': 6500000, 'bonus': None, 'requirements': [{'name': 'бизнесийн удирдлага, эдийн засаг, чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй', 'details': None}, {'name': 'бизнес хөгжил, стратеги төлөвлөлтийн чиглэлээр 4+ жилийн туршлагатай', 'details': None}, {'name': 'бизнес сэтгэлгээтэй, судалгаа, шинжилгээ хийх, мэдээлэлд дүн шинжилгээ хийх чадвартай', 'details': None}, {'name': 'асуудал шийдвэрлэх, шинэ санаачилга, шийдэл гаргах ур чадвартай', 'details': None}, {'name': 'англи хэлний ахисан түвшний мэдлэгтэй', 'details': None}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бизнес хөгжлийн менежер'}"
Zangia,"{'name': 'Санхүү бүртгэлийн хэлтсийн дарга', 'company': 'БИШРЭЛТ ГРУПП', 'min_salary': 8000000, 'max_salary': 9000000, 'bonus': None, 'requirements': [{'name': 'санхүү, бизнесийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй', 'details': None}, {'name': 'мэргэжлийн чиглэлээр удирдах албан тушаалд 5 болон түүнээс дээш жил ажилласан туршлагатай', 'details': None}, {'name': 'англи хэлний ахисан түвшний мэдлэгтэй', 'details': None}, {'name': 'анализ хийх, шийдвэр гаргах чадвартай', 'details': None}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Ерөнхий нягтлан бодогч'}"
Zangia,"{'name': 'АЖ АХУЙН ДАРГА', 'company': 'Нутгийн буян групп ХХК', 'min_salary': 4000000, 'max_salary': 4500000, 'bonus': None, 'requirements': [{'name': 'нягтлан бодох бүртгэл, барилгын инженерийн чиглэлээр их дээд сургууль төгссөн', 'details': None}, {'name': 'үндсэн хөрөнгийн бараа материалын чиглэлээр ажиллаж байсан туршлагатай бол давуу тал болно', 'details': None}, {'name': 'ms excel програмын дунд болон түүнээс дээш түвшний мэдлэгтэй', 'details': None}, {'name': 'багийг удирдан зохион байгуулах, манлайлах чадвартай', 'details': None}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Захиргааны ажилтан'}"
Zangia,"{'name': 'Ахлах нягтлан бодогч', 'company': 'ВЕЛЛМАРТ СУПЕРМАРКЕТ', 'min_salary': 5000000, 'max_salary': 5500000, 'bonus': None, 'requirements': [{'name': 'санхүү, нягтлан бодох бүртгэл чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй', 'details': None}, {'name': 'худалдаа борлуулалт, хүнсний салбарт ажиллаж байсан туршлагатай', 'details': None}, {'name': 'мэргэжилээрээ 5-с дээш жил ажилласан туршлагатай', 'details': None}, {'name': 'санхүүгийн программ дээр ажиллах ур чадвартай', 'details': None}], 'job_level_category': 'Менежмент', 'job_grade': '8', 'job_level': 'Ахлах менежер / Нэгжийн удирдлага', 'job_category': 'Бусад'}"
