category,category_count,source_zangia_count,source_lambda_count,source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Мультимедиа дизайнер,152,141,11,Zangia,Дизайнер ажилд авна,Жигүүр Гранд Групп,2500000,3000000,[],Мэргэжилтэн,5,Ахисан түвшний мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Туршлага
Мультимедиа дизайнер,152,141,11,Zangia,Дуулах бүжиглэх авьяастай эмэгтэй контент бүтээгч,Броуд фийлд оф вийшн,3000000,3500000,[],Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Хэлний мэдлэг | Ур чадвар
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Космикрайс ХХК,2500000,3000000,[],Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Туршлага | Хэлний мэдлэг
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Пазлхаус ХХК,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Туршлага | Программийн мэдлэг | Ур чадварууд | Зан чанар | Мэдлэг
Мультимедиа дизайнер,152,141,11,Zangia,Дизайнер,Амтат цамхаг ХХК,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Программийн мэдлэг | Мэдлэг | Ур чадварууд
Мультимедиа дизайнер,152,141,11,Zangia,ВИДЕО ГРАФИКЧ /АПЕКС КАПИТАЛ ҮЦК/,Апекс капитал ҮЦК ХХК,3000000,3500000,,Мэргэжилтэн,,Мэргэжилтэн,Мультимедиа дизайнер,
Мультимедиа дизайнер,152,141,11,Zangia,Дизайнер,Ви Эм Си Групп ХХК,2500000,3000000,,Мэргэжилтэн,,Мэргэжилтэн,Мультимедиа дизайнер,
Мультимедиа дизайнер,152,141,11,Zangia,ДИЗАЙНЕР,Грийн Групп,4500000,5000000,,Мэргэжилтэн,,Мэргэжилтэн,Мультимедиа дизайнер,
Мультимедиа дизайнер,152,141,11,Zangia,Content creator,Мобиком корпораци ХХК,3000000,3500000,,Мэргэжилтэн,,Мэргэжилтэн,Мультимедиа дизайнер,
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Акума Эрин ХХК,3500000,4000000,,Мэргэжилтэн,,Мэргэжилтэн,Мультимедиа дизайнер,
Мультимедиа дизайнер,152,141,11,Zangia,Дизайнер,Жи эс пейрл ххк,2100000,2500000,,Мэргэжилтэн,5,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Програм хангамж | Тусгай мэдлэг
Мультимедиа дизайнер,152,141,11,Zangia,ДИЗАЙНЕР,Скай Хайпермаркет  ХХК,3000000,3500000,,Мэргэжилтэн,6,Мэргэжилтэн,Мультимедиа дизайнер,Мэргэжил | Туршлага | Программ хангамж | Хууль эрх зүйн мэдлэг
Мультимедиа дизайнер,152,141,11,Zangia,Видео график дизайнер,Нэткапитал санхүүгийн корпораци,2100000,2500000,,Ажилтан,4,Ажилтан,Мультимедиа дизайнер,Компьютерийн хэрэглээ | Англи хэл | Дизайны программууд | Багаар ажиллах
Мультимедиа дизайнер,152,141,11,Zangia,Content creator /Контент бүтээгч/,БСБ Сервис ХХК,3500000,4000000,,Мэргэжилтэн,6,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Туршлага | Программ хангамж | Бүтээлч санаачилга
Мультимедиа дизайнер,152,141,11,Zangia,Дисплей дизайнер,БСБ Сервис ХХК,3000000,3500000,,Мэргэжилтэн,6,Мэргэжилтэн,Мультимедиа дизайнер,Программ хангамж | Боловсрол | Туршлага
Мультимедиа дизайнер,152,141,11,Zangia,ГРАФИК ДИЗАЙНЕР,КоллПро ХХК,0,0,,Мэргэжилтэн,1,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Туршлага | Программ хангамж | Зөв хандлага
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Лэнд Айкон,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,График дизайны чиглэлээр бакалаврын зэрэгтэй | AI (Adobe Illustrator) дээр ажиллах чадвартай байх
Мультимедиа дизайнер,152,141,11,Zangia,Дизайнер,Арвайн Үндэс ХХК,3000000,3500000,,Менежмент,5,Менежер / Супервайзор,Мультимедиа дизайнер,"Компьютер график, дизайны чиглэлээр их дээд сургууль төгссөн | Adobe Photoshop, Adobe Indesign программуудыг сайтар эзэмшсэн"
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Нэкст Групп XXK,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,"Adobe Illustrator, Adobe Photoshop & Corel Draw програмуудыг эзэмшсэн | Зурдаг бол давуу тал болно"
Мультимедиа дизайнер,152,141,11,Zangia,ДИЗАЙНЕР /ТЭСО ДЭЙРИ ХХК/,Тэсо Фүүдс ХХК,3000000,3500000,[],Мэргэжилтэн,6,Ахисан түвшний мэргэжилтэн,Мультимедиа дизайнер,мэргэжлийн программуудыг бүрэн эзэмшсэн | зураг авалт болон бичлэг хийж засварладаг бол давуу тал болно | бүтээгдэхүүний эх бэлтгэл болон идэвхжүүлэлтийн ажлын эх бэлтгэж байсан туршлагатай байх
Мультимедиа дизайнер,152,141,11,Zangia,Зураглаач эвлүүлэгч,Максимус дистрибьюшн ХХК,2500000,3000000,[],Мэргэжилтэн,5,Мэргэжилтэн,Мультимедиа дизайнер,"зураглаач, эвлүүлэгч болон график дизайн, найруулагчийн чиглэлээр их дээд сургууль төгссөн; (эсвэл өөрийн portfolio танилцуулах боломжтой байх) | уран бүтээлч сэтгэлгээтэй, уран сайхны мэдрэмжтэй, найруулга зүй болон зураг авалтын мэдлэг чадвартай байх; | багаар ажиллах чадвартай, харилцааны соёлтой байх; | компьютерын хэрэглээний программуудыг сайтар эзэмшсэн байх; | ажилдаа хариуцлагатай, эерэг хандлагатай байх; | зураг авалт, гэрэлтүүлэг, эвлүүлгийн талаар мэргэжлийн түвшний мэдлэгтэй | premiere pro, davinci resolve гэх мэт программууд дээр ажиллаж чаддаг, өнгө янзалдаг бол давуу тал болно. | санал бодлоо чөлөөтэй илэрхийлдэг, багийн гишүүн байж чаддаг | хувийн ур чадвараа тогтмол хөгжүүлэх эрмэлзэлтэй"
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Премиум Корпорэйшн,2500000,3000000,[],Мэргэжилтэн,5,Мэргэжилтэн,Мультимедиа дизайнер,"график дизайн, дизайн менежмент, медиа контент эсвэл ижил төстэй чиглэлээр их дээд сургууль төгссөн (junior түвшин) | тухайн чиглэлээр ажиллаж байсан эсвэл сургуулийн хугацаанд идэвхтэй портфолио бүрдүүлсэн | англи хэлний дундаас дээш түвшний мэдлэгтэй | эх хэлээрээ найруулан бичих, визуал өгүүлэмж (storytelling) гаргах чадвартай | software: adobe creative cloud (photoshop, illustrator, indesign) программууд дээр ажиллах суурь чадвартай | ai integration: хиймэл оюун ухааны хэрэгслүүдийг (midjourney, chatgpt г.м) дизайны ажилдаа ашиглаж, бүтээмжээ нэмэгдүүлэх чадвартай | asset management: freepik, envato elements зэрэг онлайн сангуудтай ажиллах чадвартай | briefing: хийх ажлын даалгаврыг тодорхойлж, гадны агентлагуудад ойлгомжтойгоор тайлбарлах чадвартай | цаг төлөвлөлт болон ажлын дараалал тогтоох чадвар (менежмент) | асуудалд бүтээлчээр хандах, шинийг эрэлхийлэгч"
Мультимедиа дизайнер,152,141,11,Zangia,Дизайнер,Практикал Даатгал,2500000,3000000,[],Мэргэжилтэн,5,Мэргэжилтэн,Мультимедиа дизайнер,"график дизайны чиглэлээр их дээд сургууль төгссөн | мэргэжлийн программууд дээр ажиллах чадвартай | орчин үеийн дизайны чиг хандлага болон технологийг ашигладаг байх | бүтээлч сэтгэлгээтэй, урлаг, гоо зүйн мэдрэмжтэй, нээлттэй | багаар ажиллах, харилцааны ур чадвартай | хувийн зохион байгуулалт сайн, төлөвлөх, хэрэгжүүлэх чадвартай, түргэн шуурхай"
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Сүндэр өргөө трэйд ххк,1800000,2100000,[],Мэргэжилтэн,3,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Программ хангамж | Туршлага | Ур чадвар | Ур чадвар | Ур чадвар | Ур чадвар | Хэлний мэдлэг
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Нүүдэл Боловсролын Төв,3000000,3500000,[],Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Ажлын туршлага | Туршлага | Шаардлага
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Грэйтивити,2500000,3000000,[],Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Мэдлэг | Ур чадвар | Мэдлэг
Мультимедиа дизайнер,152,141,11,Zangia,Дизайнер,Хаан Хүнс Импекс ХХК,2500000,3000000,,Ажилтан,2,Ажилтан,Мультимедиа дизайнер,Туршлага | Ур чадвар
Мультимедиа дизайнер,152,141,11,Zangia,Дизайнер /Үл хөдлөхийн салбарт/,We Group,4000000,4500000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Туршлага | Ур чадвар
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Гэр Контент Групп,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Ур чадвар | Туршлага
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,НОРД РОУД ХХК ,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Ур чадвар | Туршлага | Хэлний мэдлэг
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Хай бокс,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Туршлага | Туршлага
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Ханкүг Косметик Трейд ХХК,2100000,2500000,,Ажилтан,2,Ажилтан,Мультимедиа дизайнер,Ур чадвар | Шаардлага
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер /MGLA/,Ти Эм Эл ХХК,2500000,3000000,,Мэргэжилтэн,6,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Туршлага | Программ хангамж | Хувийн чанар | Ур чадвар
Мультимедиа дизайнер,152,141,11,Zangia,ГРАФИК ДИЗАЙНЕР,Номун Кондитер ХХК,3000000,3500000,,Мэргэжилтэн,6,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Туршлага | Хувийн чанар | Программ хангамж | Ур чадвар
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер ажилд авна.,Эм Би Фэйшн ХХК,2500000,3000000,,Мэргэжилтэн,6,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Ур чадвар | Хувийн чанар | Нас/Хүйс
Мультимедиа дизайнер,152,141,11,Zangia,ГРАФИК ДИЗАЙНЕР,"""ЭМЖЖ"" ХХК",2500000,3000000,,Мэргэжилтэн,6,Мэргэжилтэн,Мультимедиа дизайнер,Программ хангамж | Туршлага | Сонирхол | Ур чадвар | Хувийн чанар
Мультимедиа дизайнер,152,141,11,Zangia,"ШТС хариуцсан эрхлэгч, шатахууны нярав /Улаанбаата",Тэс Петролиум ХХК,1800000,2100000,,Менежмент,5,Менежер / Супервайзор,Мультимедиа дизайнер,Боловсрол | Ур чадвар
Мультимедиа дизайнер,152,141,11,Zangia,"Эх бэлтгэгч, дизайнер",Наран ЛайфСтайл ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Ур чадвар | Туршлага | Хувь хүний чанар
Мультимедиа дизайнер,152,141,11,Zangia,ГРАФИК ДИЗАЙНЕР,POCKET,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Ур чадвар
Мультимедиа дизайнер,152,141,11,Zangia,ГРАФИК ДИЗАЙНЕР,Интерактив ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Мультимедиа дизайнер,Боловсрол | Ур чадвар | Туршлага | Хувь хүний чанар
Мультимедиа дизайнер,152,141,11,Zangia,Сошиал Медиа Менежер /дизайнер/,Зочил технологи,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Мультимедиа дизайнер,Ур чадвар | Хувь хүний чанар | Боловсрол
Мультимедиа дизайнер,152,141,11,Zangia,Фото зурагчин,Урбан Бизнес Групп ХХК,3000000,3500000,,Ажилтан,2,Ажилтан,Мультимедиа дизайнер,Мэдлэг | Ур чадвар
Мультимедиа дизайнер,152,141,11,Zangia,Интерьер дизайнер,Би Ар Би ХХК,3500000,4000000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Мультимедиа дизайнер,
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер (motion),Би Ар Би ХХК,3500000,4000000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Мультимедиа дизайнер,
Мультимедиа дизайнер,152,141,11,Zangia,ХЭВЛЭЛИЙН ДИЗАЙНЕР /УБ-д/,Натурал текстайл групп ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Программын мэдлэг
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,РЕМАКС Платин,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Туршлага | Программын мэдлэг
Мультимедиа дизайнер,152,141,11,Zangia,2D animator /Dream box/,Гэр Контент Групп,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Программын мэдлэг
Мультимедиа дизайнер,152,141,11,Zangia,Маркетингийн график дизайнер,Монг-Эм ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,график дизайн мэргэжилээр их дээд сургууль төгссөн | хариуцсан ажлаа тогтсон хугацаанд чанартай хийж гүйцэтгэх чадвартай | идэвхи санаачлагатай | мэргэжлийн программууд дээр ажиллах бүрэн чадвартай | эерэг хандлагатай
Мультимедиа дизайнер,152,141,11,Zangia,ЭХ БЭЛТГЭГЧ - ( нэгэн хэвийн уйтгартай ажил биш),Ейс ХХК,1500000,1800000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,"та нэгэн хэвийн уйтгартай ажлаас уйдсан бол бидэнд танд санал болгох сонирхолтой, өдөр бүр олон шинэ эх бэлтгэх боломжийг санал болгож байна. | та хүмүүст анхаарлаа хандуулан, тэдэнд баяртайгаар тусалдаг идэвхитэй залуу хүн мөн үү? бид танд сонирхолтой ажил болон зохих шагнал урамшууллыг санал болгоход бэлэн байна. ажлын хөлс чинь үндсэн цалин дээр нэмэх нь эх бэлдсэн бүтээгдэхүүний орлогын хувь байх болно. | та зөвхөн хаяг реклам, бэлэг дурсгалын эхийг бэлдэх бөгөөд өөр туслах ажлууд хийхгүй болно. | таныг өдөр бүр шинэ хэрэглэгчид, шинэ эх загвар дизайнууд, хамгийн чухал нь - ажлаа мэддэг хүмүүс, тав тухтай орчин болон өндөр үзүүлэлттэй компъютер, сурч хөгжин, өсөн дэвших боломж бүхий, тогтвортой өсөж буй компанид эх бэлтгэгчийн ажил хүлээж байна."
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Урбан Бизнес Групп ХХК,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,"- дүрслэх урлаг, график дизайны чиглэлээр их дээд сургууль төгссөн, бакалавр зэрэгтэй | - мэргэжлийн график дизайн болон эх бэлтгэлийн программууд (adobe photoshop, illustrator, indesign, after effects, premier pro) дээр ажиллах чадвартай | - өнгө дизайны өндөр мэдрэмжтэй, шинэлэг бөгөөд бүтээлч сэтгэлгээтэй | - бие даан болон багаар ажиллах чадвартай | - эерэг хандлагатай, санаачилга сайтай, өөрийгөө хөгжүүлэх эрмэлзэлтэй | - porftolia-гоо хавсаргасан байх."
Мультимедиа дизайнер,152,141,11,Zangia,"Дизайнер, видео эдитор",Багарашаант ХХК,2500000,3000000,[],Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Программ хангамж | Туршлага
Мультимедиа дизайнер,152,141,11,Zangia,Эвлүүлэгч,Ийгл Бродкастинг ХХК,1800000,2100000,[],Ажилтан,2,Ажилтан,Мультимедиа дизайнер,Боловсрол | Программ хангамж
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Лэнд Айкон,2500000,3000000,[],Ажилтан,2,Ажилтан,Мультимедиа дизайнер,Боловсрол | Мэдлэг
Мультимедиа дизайнер,152,141,11,Zangia,Эвлүүлэгч,Гэр Контент Групп,2100000,2500000,[],Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Программ хангамж
Мультимедиа дизайнер,152,141,11,Zangia,Хэвлэлийн дизайнер ажилд авна.,Соёмбо принтинг ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Программ хангамж | Мэдлэг | Ур чадвар
Мультимедиа дизайнер,152,141,11,Zangia,Контент менежер,ОЙ ПАРТНЕРС ХХК,2500000,3000000,,Ажилтан,2,Ажилтан,Мультимедиа дизайнер,Боловсрол | Мэдлэг | Программ хангамж | Хандлага | Ур чадвар
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Бер Ай ХХК,2100000,2500000,,Ажилтан,2,Ажилтан,Мультимедиа дизайнер,Ур чадвар | Программ хангамж
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Монкон Групп ХХК,3000000,3500000,,Мэргэжилтэн,7,Мэргэжилтэн,Мультимедиа дизайнер,Тавигдах шаардлага
Мультимедиа дизайнер,152,141,11,Zangia,График дизайнер,Изи Пэй Норбүла ББСБ,2500000,3000000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Мультимедиа дизайнер,Тавигдах шаардлага
Мультимедиа дизайнер,152,141,11,Zangia,"ЗУРАГЛААЧ, ЭВЛҮҮЛЭГЧ",ОЮУНЫ УНДРАА ГРУПП ХХК,1500000,1800000,,Мэргэжилтэн,4,Мэргэжилтэн,Мультимедиа дизайнер,Тавигдах шаардлага
Мультимедиа дизайнер,152,141,11,Zangia,Дизайнер,“Фүүд экспэрт” ХХК,2500000,3000000,,Мэргэжилтэн,5,Мэргэжилтэн,Мультимедиа дизайнер,"дизайнерын чиглэлээр их дээд сургууль төгссөн | гүйцэтгэлийн хурд сайтай, бүтээлч санаачилгатай, мэдрэмжтэй байх | сошиал орчинд бүтээлчээр ажилладаг байх, технологийн шинэ дэвшлүүдэд мэдрэг байж хурдан суралцах чадвартай | компьютерийн хэрэглээний програмууд, график дизайны программууд ai, ps, cd, id программуудыг эзэмшсэн байх | тогтвор суурьшилтай ажиллах"
