source,job
Zangia,"{'name': 'Үл хөдлөх хөрөнгийн Агент /REAL ESTATE AGENT/PRIME', 'company': 'РЕМАКС Платин', 'min_salary': 4500000, 'max_salary': 5000000, 'bonus': None, 'requirements': [{'name': 'Хандлага', 'details': 'Үл хөдлөхийн салбарт сонирхолтой'}, {'name': 'Боловсрол', 'details': 'Дээд боловсролтой'}, {'name': 'Ур чадварууд', 'details': 'Санхүүгийн тооцоолол дүн шинжилгээ хийх чадвартай'}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Харилцааны менежер /Олон улсын банкны газар/', 'company': 'Худалдаа хөгжлийн банк', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'Санхүү, нягтлан бодох, бизнесийн удирдлагын чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй'}, {'name': 'Хэлний мэдлэг', 'details': 'Монгол, Англи (Япон, Солонгос аль нэг хэлний мэдлэг заавал шаардлагатай) хэлний бичгийн болон ярианы өндөр чадвартай'}, {'name': 'Туршлага', 'details': 'Олон улсын байгууллагад ажиллаж байсан бол давуу тал болно'}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бизнес хөгжлийн менежер'}"
Zangia,"{'name': 'Нягтлан бодогч', 'company': 'Говь Инфрастракчер Партнерс', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'Нягтлан бодох бүртгэлийн бакалавр зэрэгтэй'}, {'name': 'Туршлага', 'details': '3-с дээш жилийн ажлын туршлагатай'}, {'name': 'Мэдлэг', 'details': 'НББ-ийн суурь мэдлэг сайтай /СТОУС/'}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Эрсдэлийн мэргэжилтэн-Картын эрсдэл', 'company': 'Голомт Банк', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'Банк санхүү, бизнесийн удирдлага, эдийн засаг, олон улсын харилцаа, мэдээлэл технологи чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй'}, {'name': 'Туршлага', 'details': 'Банк санхүүгийн салбарт 1 ба түүнээс дээш жил ажилласан туршлагатай'}, {'name': 'Мэргэшил', 'details': 'Эрсдэлийн удирдлага, санхүүгийн мэргэшилтэй бол давуу тал болно'}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Санхүүгийн шинжээч'}"
Zangia,"{'name': 'Бизнес аналист- Дижитал банкны газар', 'company': 'Голомт Банк', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'Бизнес удирдлага, мэдээллийн технологи менежмент, банк санхүү, үйл ажиллагааны менежмент чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй'}, {'name': 'Туршлага', 'details': 'Процесс анализ, бизнес анализ, бүтээгдэхүүн хөгжүүлэлт чиглэлээр ажиллаж байсан туршлагатай'}, {'name': 'Хэлний мэдлэг', 'details': 'Англи хэлний дундаас дээш түвшний мэдлэгтэй'}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Санхүүгийн шинжээч'}"
Zangia,"{'name': 'ТООЦООНЫ НЯГТЛАН БОДОГЧ', 'company': 'Таван Богд Интернэйшнл ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'Санхүү, нягтлан бодох бүртгэлээр баклавраас дээш зэрэгтэй'}, {'name': 'Ур чадварууд', 'details': 'Санхүүгийн болон хэрэглээний программуудыг бүрэн эзэмшсэн'}, {'name': 'Туршлага', 'details': 'Мэргэжлээрээ ажилласан ажлын туршлагатай'}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'ЦАХИЛГААНЫ ИНЖЕНЕР-БАРИЛГА', 'company': 'ИНЭЛ ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'Цахилгаан хангамж, цахилгааны инженер чиглэлээр их дээд сургууль төгссөн'}, {'name': 'Туршлага', 'details': 'Тухайн мэргэжлээр 2-оос доошгүй жил ажилласан байх'}, {'name': 'Туршлага', 'details': '10 кВ болон түүнээс дээш хүчдэлтэй орчинд ажиллаж байсан бол давуу тал болно'}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Комплаенсийн мэргэжилтэн', 'company': 'Голомт Банк', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': 'Банк санхүү, бизнесийн удирдлага, эрсдэлийн удирдлага, хууль эрх зүй чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй'}, {'name': 'Туршлага', 'details': 'Банкны салбарт 2 буюу түүнээс дээш жил ажилласан туршлагатай байх'}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Санхүүгийн шинжээч'}"
Zangia,"{'name': 'Бүтээгдэхүүний менежер', 'company': 'Берлин-Химиэ Менарини Монголиа ХХК', 'min_salary': 5000000, 'max_salary': 5500000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': None}, {'name': 'Туршлага', 'details': None}, {'name': 'Хэлний мэдлэг', 'details': None}, {'name': 'Ур чадвар', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бизнес хөгжлийн менежер'}"
Zangia,"{'name': 'Санхүү, дата аналист /Дельта Партнерс ХХК-Lowa дэлгүүр/', 'company': 'Дельта Холдинг', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': None}, {'name': 'Туршлага', 'details': None}, {'name': 'Ур чадвар', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Санхүүгийн шинжээч'}"
Zangia,"{'name': 'Борлуулалтын менежер', 'company': 'Таван Богд Нура ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'Туршлага', 'details': None}, {'name': 'Боловсрол', 'details': None}, {'name': 'Ур чадвар', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бизнес хөгжлийн менежер'}"
Zangia,"{'name': 'Зүрх судасны их эмч', 'company': 'Шинонмед эмнэлэг', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': None}, {'name': 'Зөвшөөрөл', 'details': None}, {'name': 'Туршлага', 'details': None}, {'name': 'Ур чадвар', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Брэнд мэргэжилтэн', 'company': 'БИШРЭЛТ ГРУПП', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': None}, {'name': 'Хэлний мэдлэг', 'details': None}, {'name': 'Ур чадвар', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Холбоо дохиололын инженер', 'company': 'Вишн Девелопмент ХХК', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': None}, {'name': 'Мэдлэг', 'details': None}, {'name': 'Туршлага', 'details': None}, {'name': 'Ур чадвар', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Зочид буудлын захиалгын мэргэжилтэн', 'company': 'БИШРЭЛТ ГРУПП', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': None, 'requirements': [{'name': 'Боловсрол', 'details': None}, {'name': 'Туршлага', 'details': None}, {'name': 'Ур чадвар', 'details': None}, {'name': 'Хэлний мэдлэг', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Байгууллагын борлуулалтын менежер', 'company': 'ЧИМЭГЭ СИСТЕМС ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'борлуулалтын менежерээр 4-с дээш жил ажиллаж байсан туршлага', 'details': None}, {'name': 'харилцааны болон бичгэн хэлний өндөр чадвар', 'details': None}, {'name': 'борлуулалтын стратеги боловсруулах чадвар', 'details': None}, {'name': 'технологийн салбарт сонирхолтой, суурь мэдлэгтэй байх', 'details': None}, {'name': 'компьютерийн хэрэглээний мэдлэг (ms office, crm систем)', 'details': None}, {'name': 'англи хэлний дундаас дээш түвшний мэдлэг', 'details': None}, {'name': 'судалгаа хийх чадвар', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бизнес хөгжлийн менежер'}"
Zangia,"{'name': 'UI/UX designer', 'company': '""Степпелинк Холдинг"" ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'ui/ux эсвэл мультимедиа график дизайны чиглэлээр бакалавр зэрэгтэй байх дизайны хэрэгслүүд (figma, photoshop, illustrator, after effect гэх мэт)-ийг сайн мэддэг байх;', 'details': None}, {'name': 'ui/ux дизайны чиглэлээр 1 ба түүнээс дээш жил ажилласан туршлагатай байх.', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Мультимедиа дизайнер'}"
Zangia,"{'name': 'UI/UX Дизайнер', 'company': 'БҮҮСТ', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': [], 'requirements': [{'name': 'figma, photoshop болон illustrator программууд дээр ажиллах чадвартай', 'details': None}, {'name': 'бүтээлч сэтгэлгээтэй, нямбай, хариуцлагатай', 'details': None}, {'name': 'шинийг санаачлагч, ажилдаа тууштай (detail oriented)', 'details': None}, {'name': 'өөрийгөө илэрхийлэх, багаар ажиллах харилцааны ур чадвартай', 'details': None}, {'name': 'ui/ux дизайн судалдаг, өөрийгөө хөгжүүлдэг', 'details': None}, {'name': 'дизайн системийн зохих түвшний мэдлэгтэй, туршлагатай байх', 'details': None}, {'name': 'ажлын байрны ёс зүйтэй, харилцааны соёлтой', 'details': None}, {'name': 'зохих түвшний англи хэлний мэдлэгтэй', 'details': None}, {'name': 'өнгө, дизайн дээр өндөр мэдрэмжтэй', 'details': None}, {'name': 'вэб болон байгууллагын программ хангамжийн дизайн гаргаж байсан бол давуу тал болно', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бүтээгдэхүүн хариуцсан дизайнер'}"
Zangia,"{'name': 'ЭМААБО албаны мэргэжилтэн', 'company': 'Кэй Эй Майнинг ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': [], 'requirements': [{'name': 'бакалаврын зэрэгтэй, инженерийн чиглэлээр', 'details': None}, {'name': 'эмаабо-гийн стандарт, журамд мэдлэгтэй байх', 'details': None}, {'name': 'уул уурхай, барилга, үйлдвэрлэлийн салбарт ажилласан туршлагатай', 'details': None}, {'name': 'ажлын аюулгүй байдлын талаар мэдлэгтэй байх', 'details': None}, {'name': 'судалгаа, дүгнэлт боловсруулах чадвартай', 'details': None}, {'name': 'багаар ажиллах, харилцаа холбоо сайтай байх', 'details': None}, {'name': 'компьютерийн хэрэглээний программуудыг эзэмшсэн байх', 'details': None}, {'name': 'англи хэлний мэдлэгтэй байх', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'АРХИТЕКТОР', 'company': 'Макс Өргөө ХХК', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': [], 'requirements': [{'name': 'архитекторын мэргэжлээр бакалавр ба түүнээс дээш зэрэгтэй.', 'details': None}, {'name': 'орон сууц, оффис, үйлдвэр, дэд бүтцийн төсөл дээр ажилласан туршлагатай.', 'details': None}, {'name': 'autocad, revit, sketchup, 3ds max зэрэг программ ашиглах чадвартай.', 'details': None}, {'name': 'adobe photoshop, illustrator ашиглах чадвартай бол давуу тал', 'details': None}, {'name': 'архитектурын норм, стандартын мэдлэгтэй', 'details': None}, {'name': 'бүтээлч сэтгэлгээтэй, дизайн боловсруулах чадвартай', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'IT СУДАЛГААНЫ ИНЖЕНЕР', 'company': 'Мобиком корпораци ХХК', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': [], 'requirements': [{'name': 'мэдээллийн технологийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй.', 'details': None}, {'name': 'англи хэлний бичгийн болон ярианы дунд түвшний мэдлэгтэй', 'details': None}, {'name': 'асуудлыг задлан шинжлэх, дүгнэх, учир шалтгааныг олох, шинэ технологи, системийг бие даан судлах болон ажиллуулах чадвартай.', 'details': None}, {'name': 'төсөл төлөвлөгөө боловсруулах, төслийн багуудыг удирдах, тайлагнах ур чадвартай.', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Систем хөгжүүлэгч'}"
Zangia,"{'name': 'СҮЛЖЭЭ ТӨЛӨВЛӨЛТИЙН ИНЖЕНЕР', 'company': 'Мобиком корпораци ХХК', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': [], 'requirements': [{'name': 'ip сүлжээ, tcp/ip, bgp, ospf, vlan, vrf, nat, acl, mpls, vpn, ipsec зэргийн өндөр мэдлэгтэй байх;', 'details': None}, {'name': 'сүлжээний архитектурын баримт бичиг боловсруулах чадвартай;', 'details': None}, {'name': 'cisco, arista гэх мэт сүлжээний төхөөрөмжтэй ажиллаж, дата төв эсвэл байгууллагын сүлжээний архитектур гаргаж байсан туршлагатай бол давуу тал болно;', 'details': None}, {'name': 'ccna, ccnp (эсвэл түүнтэй дүйцэхүйц) гэрчилгээтэй бол давуу тал болно.', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Мэдээллийн аюулгүй байдал болон систем администрат'}"
Zangia,"{'name': 'САНТЕХНИКИЙН ИНЖЕНЕР /ШИНЭ ТӨСӨЛ-ЗАХИАЛАГЧ/', 'company': 'Ханхөгшин Интернэшнл ХХК', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': [], 'requirements': [{'name': 'цэвэр, бохир усны инженер мэргэжлээр бакалавр болон түүнээс дээш зэрэгтэй', 'details': None}, {'name': 'тухайн чиглэлээр 3-с дээш жил ажилласан туршлагатай', 'details': None}, {'name': 'англи хэлний мэдлэгтэй бол давуу тал', 'details': None}, {'name': 'компьютерын хэрэглээний болон мэргэжлийн программыг бүрэн эзэмшсэн', 'details': None}, {'name': 'төсөл дээр ажиллаж амжилттай хүлээлгэн өгсөн туршлагатай', 'details': None}, {'name': 'цэвэр, бохирын орчин үеийн дэвшилтэт технологи, шийдлийн талаар мэдлэгтэй', 'details': None}, {'name': 'асуудалд дүн шинжилгээ хийж оновчтой шийдвэрлэх чадвартай', 'details': None}, {'name': 'удирдан зохион байгуулах, бусдад шаардлага тавих чадвартай', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'ХАЛААЛТ, АГААР СЭЛГЭЛТИЙН ИНЖЕНЕР /ШИНЭТӨСӨЛ-ЗАХИА', 'company': 'Ханхөгшин Интернэшнл ХХК', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': [], 'requirements': [{'name': 'халаалт, агаар сэлгэлтийн инженер мэргэжлээр бакалавр болон түүнээс дээш зэрэгтэй', 'details': None}, {'name': 'тухайн чиглэлээр 3-с дээш жил ажилласан туршлагатай', 'details': None}, {'name': 'англи хэлний мэдлэгтэй бол давуу тал', 'details': None}, {'name': 'компьютерын хэрэглээний болон мэргэжлийн программыг бүрэн эзэмшсэн', 'details': None}, {'name': 'төсөл дээр ажиллаж амжилттай хүлээлгэн өгсөн туршлагатай', 'details': None}, {'name': 'халаалт, агаар сэлгэлтийн орчин үеийн дэвшилтэт технологи, шийдлийн талаар мэдлэгтэй', 'details': None}, {'name': 'асуудалд дүн шинжилгээ хийж оновчтой шийдвэрлэх чадвартай', 'details': None}, {'name': 'удирдан зохион байгуулах, бусдад шаардлага тавих чадвартай', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'BRIDGE ENGINEER /Япон хэлтэй/', 'company': 'Мобиком корпораци ХХК', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': [], 'requirements': [{'name': 'мэдээллийн технологи, мэдээллийн систем, компьютерын программ хангамж чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй,', 'details': None}, {'name': 'япон хэлний n2 ба түүнээс дээш түвшинтэй. япон хүмүүстэй хамтарч ажиллаж байсан бол давуу тал болно', 'details': None}, {'name': 'agile scrum аргачлалаар ажиллаж байсан туршлагатай,', 'details': None}, {'name': 'төслийн менежерийн мэдлэгтэй,', 'details': None}, {'name': 'асуудлыг задлан шинжлэх, дүгнэх, учир шалтгааныг олох чадвартай,', 'details': None}, {'name': 'харилцааны өндөр ур чадвартай, бие даан болон багаар олон түвшний хүмүүстэй харилцах чадвартай байx.', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Программ хангамжийн инженер'}"
Zangia,"{'name': 'Иргэний ба үйлдвэрийн барилгын инженер ажилд авна.', 'company': 'ЦЭЭБ ХХК', 'min_salary': 3500000, 'max_salary': 4000000, 'bonus': [], 'requirements': [{'name': 'иргэний ба үйлдвэрийн барилгын инженерээр бакалавр болон түүнээс дээш зэрэгтэй', 'details': None}, {'name': '3-с дээш жил ажилласан', 'details': None}, {'name': 'судлах, төлөвлөх, хэрэгжүүлэх, хянах болон хариуцлага хүлээх бүрэн чадвартай,', 'details': None}, {'name': 'барилга угсралтын стандартын мэдлэгтэй, талбайн хяналтыг мэргэжлийн түвшинд гүйцэтгэх ур чадвартай', 'details': None}, {'name': 'үнэнч шударга, хариуцлагатай, хувийн зохион байгуулалт сайтай, бие даан болон багаар ажиллах чадвартай', 'details': None}, {'name': 'мэргэжлийн ур чадвартай, хөдөлмөрч хичээнгүй зан чанартай', 'details': None}, {'name': 'ачаалал даах чадвартай, харилцааны өндөр соёлтой', 'details': None}, {'name': 'цаашид тогтвор суурьшилтай ажиллах хүсэл эрмэлзэлтэй.', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'ХУДАЛДАН АВАЛТЫН МЕНЕЖЕР', 'company': 'Номин Констракшн Девелопмент Групп', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': [], 'requirements': [{'name': 'олон улсын худалдаа, гадаад харилцаа чиглэлээр их дээд сургууль төгссөн', 'details': None}, {'name': 'олон улсын худалдаа, гадаад харилцаа чиглэлээр 2 болон түүнээс дээш жил ажилласан туршлагатай', 'details': None}, {'name': 'тоон шинжилгээ, судалгаа, арга зүйн боловсруулалт хийх чадвартай', 'details': None}, {'name': 'компьютерийн хэрэглээний программуудыг бүрэн эзэмшсэн', 'details': None}, {'name': 'англи, хятад хэлний дундаас дээш түвшний мэдлэгтэй', 'details': None}, {'name': 'бие даан оновчтой шийдвэр гаргах, хариуцлага хүлээх чадвартай', 'details': None}, {'name': 'удирдан зохион байгуулах, багаар ажиллах, манлайлах чадвартай', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Ахисан түвшний мэргэжилтэн', 'job_category': 'Бусад'}"
