category,category_count,source_zangia_count,source_lambda_count,source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Систем хөгжүүлэгч,24,24,0,Zangia,Функциональ аналист,Премиум Корпорэйшн,3000000,3500000,[],Мэргэжилтэн,6,Ахисан түвшний мэргэжилтэн,Систем хөгжүүлэгч,"мэдээллийн систем, банк санхүү, бизнес удирдлага эсвэл холбогдох чиглэлээр бакалавр ба түүнээс дээш. | functional analyst эсвэл business analyst чиглэлээр 2 ба түүнээс дээш жил ажилласан туршлагатай. | банк, санхүүгийн байгууллагын core banking system дээр ажиллаж байсан туршлагатай. | polaris core banking system дээр ажиллаж байсан бол давуу тал. | баримт бичиг боловсруулах, харилцааны өндөр чадвартай. | англи хэлний дундаас дээш түвшний мэдлэгтэй байх."
Систем хөгжүүлэгч,24,24,0,Zangia,ERP систем нэвтрүүлэлтийн менежер,Талх Чихэр ХК,3000000,3500000,,Мэргэжилтэн,5,Ахисан түвшний мэргэжилтэн,Систем хөгжүүлэгч,"it суурь мэдлэгтэй (ms365, windows орчин) | хэрэглэгчтэй нүүр тулан ажиллаж байсан туршлагатай | сургалт, тайлбар хийх чадвартай | excel дээр өгөгдөлтэй ажиллах чадвартай | шинэ систем, erp сурч ажиллах хүсэлтэй | харилцааны соёлтой, хариуцлагатай | ms365 нэвтрүүлэлт хийж байсан туршлагатай | erp систем (odoo, sap, бусад) дээр ажиллаж байсан | бизнес процесс, санхүү/агуулахын ойлголттой | англи хэлний бичгийн болон унших чадвартай | баримт бичиг, заавар гарын авлага бэлтгэж чаддаг"
Систем хөгжүүлэгч,24,24,0,Zangia,ESG Систем Хөгжүүлэлтийн Мэргэжилтэн,Премиум Нэксус ХК,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Систем хөгжүүлэгч,Туршлага | Ур чадвар
Систем хөгжүүлэгч,24,24,0,Zangia,Системийн инженер,Гэрэгэ Системс ХХК,2500000,3000000,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Систем хөгжүүлэгч,Боловсрол | Туршлага
Систем хөгжүүлэгч,24,24,0,Zangia,Өгөгдлийн сангийн хөгжүүлэгч,Барловорлд Монголиа ХХК,4000000,4500000,,Мэргэжилтэн,4,Мэргэжилтэн,Систем хөгжүүлэгч,Боловсрол | Туршлага | Техникийн мэдлэг | Хэлний мэдлэг | Ур чадвар
Систем хөгжүүлэгч,24,24,0,Zangia,Системийн инженер,Жи Ти Эн Монголиа ХХК,7000000,7500000,,Ажилтан,10,Ажилтан,Систем хөгжүүлэгч,Туршлага | Хэлний мэдлэг | Ур чадвар
Систем хөгжүүлэгч,24,24,0,Zangia,IT инженер,Эс Би Логистикс ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Систем хөгжүүлэгч,Боловсрол | Мэдлэг | Ур чадвар | Туршлага | Хэлний мэдлэг | Хандлага
Систем хөгжүүлэгч,24,24,0,Zangia,DevOps инженер,Номин Холдинг,4000000,4500000,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Систем хөгжүүлэгч,Боловсрол | Ур чадвар | Мэдлэг | Туршлага | Хэлний мэдлэг
Систем хөгжүүлэгч,24,24,0,Zangia,Эмнэлгийн Мэдээлэл Технологийн Систем Шинжээч,УБ Сонгдо Эмнэлэг,1800000,2100000,,Мэргэжилтэн,4,Мэргэжилтэн,Систем хөгжүүлэгч,Боловсрол | Ур чадвар
Систем хөгжүүлэгч,24,24,0,Zangia,FULLSTACK DEVELOPER,АРК АМУ,3500000,4000000,[],Мэргэжилтэн,7,Ахлах мэргэжилтэн,Систем хөгжүүлэгч,Туршлага | Техник ур чадвар | Ур чадварууд
Систем хөгжүүлэгч,24,24,0,Zangia,"ERP, систем хариуцсан мэргэжилтэн",PC mall,2500000,3000000,,Мэргэжилтэн,5,Мэргэжилтэн,Систем хөгжүүлэгч,Боловсрол | Ур чадвар
Систем хөгжүүлэгч,24,24,0,Zangia,Скада инженер,Клин Энержи Ази,3500000,4000000,,Мэргэжилтэн,7,Мэргэжилтэн,Систем хөгжүүлэгч,Боловсрол | Ур чадвар | Хэлний мэдлэг
Систем хөгжүүлэгч,24,24,0,Zangia,Газарзүйн мэдээллийн системийн инженер,Геодези усны барилга байгууламжийн газар,2500000,3000000,,Мэргэжилтэн,5,Мэргэжилтэн,Систем хөгжүүлэгч,Боловсрол | Ур чадвар | Туршлага
Систем хөгжүүлэгч,24,24,0,Zangia,BI DEVELOPER,Премиум Нэксус ХК,3000000,3500000,,Мэргэжилтэн,5,Мэргэжилтэн,Систем хөгжүүлэгч,Боловсрол | Power BI | Data Analysis | SQL
