category,category_count,source_zangia_count,source_lambda_count,source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,"""Энх Хүдэр Эрдэнэс"" ХХК",3500000,4000000,[],Менежмент,7,Менежер / Супервайзор,Төслийн менежер,"мэргэжлээрээ бакалавр болон түүнээс дээш зэрэгтэй байх, | хариуцлагатай идэвхи санаачлагатай, эерэг зөв хандлагатай, гүйцэтгэл сайтай байх, | удирдан зохион байгуулах, багаар ажиллах чадвартай байх. | төсөв, гүйцэтгэл гаргах чадвартай байх. | санхүүгийн мэдлэгтэй бол давуу тал болно."
Төслийн менежер,71,65,6,Zangia,Project Manager /МАК Энержи/,Монголын Алт (МАК) ХХК,5000000,5500000,[],Мэргэжилтэн,8,Ахлах мэргэжилтэн,Төслийн менежер,Education | Training | Experience | Language | Skills | Skills | Knowledge | Skills
Төслийн менежер,71,65,6,Zangia,"Бүтээгдэхүүн, нэвтрүүлэлийн менежер",ЗЭВ ТАБС,1800000,2100000,[],Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Шаардлага | Ур чадвар | Хандлага | Мэдлэг | Ур чадвар | Хандлага | Мэдлэг
Төслийн менежер,71,65,6,Zangia,Барилгын төлөвлөлтийн инженер /Эй Жи Жи Эс ХХК/,Ньюпрогресс Групп ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Мэдлэг | Программ хангамж | Туршлага | Ур чадвар
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,БльюМон Групп,4500000,5000000,,Гүйцэтгэх удирдлага,9,Чиг үүргийн удирдлага,Төслийн менежер,Ур чадвар | Туршлага | Хэлний мэдлэг
Төслийн менежер,71,65,6,Zangia,ТӨСЛИЙН МЕНЕЖЕР,POCKET,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Ур чадвар | Хэлний мэдлэг
Төслийн менежер,71,65,6,Zangia,ТӨСЛИЙН МЕНЕЖЕР,Интерактив ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Мэдлэг | Ур чадвар | Хэлний мэдлэг
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,Рендер ХХК,3000000,3500000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Төслийн менежер,
Төслийн менежер,71,65,6,Zangia,Төслийн менежер /Барилга/,Сетунари Групп ХХК,5500000,6000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,Номад Эф энд Би ХХК,1800000,2100000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,
Төслийн менежер,71,65,6,Zangia,Орос хэлтэй - Төслийн багийн удирдагч,2GIS,2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,
Төслийн менежер,71,65,6,Zangia,"Суурь, бүрэн дунд боловсрол хариуцсан сургалтын менежер",Амжилт Кибер,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Гадаад хэл
Төслийн менежер,71,65,6,Zangia,Төслийн инженер,ОРИЕНТ ХХК,4500000,5000000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Төслийн менежер,"уул уурхайн инженерийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй байх | төслийн удирдлага, төлөвлөлт, хэрэгжилтийн чиглэлээр ажиллаж байсан туршлагатай байх | техникийн зураг, баримт бичиг боловсруулах чадвартай байх | аюулгүй байдал, эрүүл ахуйн стандартуудын мэдлэгтэй байх | багаар хамтран ажиллах, эерэгээр манлайлах чадвартай | хятад хэлний мэдлэгтэй байх | компьютерийн хэрэглээний болон төслийн программууд эзэмшсэн байх | шинэ санаа, инновацийг дэмжих хүсэл эрмэлзэлтэй байх"
Төслийн менежер,71,65,6,Zangia,Үйл ажиллагааны менежер,Пастри Корп ХХК,3000000,3500000,,Гүйцэтгэх удирдлага,9,Чиг үүргийн удирдлага,Төслийн менежер,"бакалаврын зэрэгтэй буюу түүнээс дээш | ресторан, хоол үйлдвэрлэлийн салбарт 3-с дээш жил ажилласан туршлагатай | удирдах болон багийн менежментийн чадвартай | ухаалаг шийдвэр гаргах, асуудал шийдвэрлэх чадвартай | коммуникацийн өндөр ур чадвартай | ажлын ачааллаас шалтгаалан хурдтай, үр дүнтэй ажиллах чадвартай | англи хэлний зохих мэдлэгтэй | компьютерийн хэрэглээний програмуудыг мэддэг | хариуцлагатай, үнэнч, бүтээлч сэтгэлгээтэй"
Төслийн менежер,71,65,6,Zangia,Төслийн менежер (импорт),Номин Холдинг,4000000,4500000,[],Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Гадаад хэл
Төслийн менежер,71,65,6,Zangia,Project Manager,Зэт ти и ХХК,5000000,5500000,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Төслийн менежер,Туршлага | Хэлний мэдлэг
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,Баян Өндөг,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,Хэлний мэдлэг | Туршлага | Ур чадвар
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,МОНГОЛЫН АКТИВ УДИРДЛАГЫН КОРПОРАЦИ ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Ур чадвар | Туршлага
Төслийн менежер,71,65,6,Zangia,ЯПОН ХЭЛТЭЙ Төслийн менежер,Таб солюшн,2500000,3000000,,Мэргэжилтэн,6,Мэргэжилтэн,Төслийн менежер,Тавигдах шаардлага
Төслийн менежер,71,65,6,Zangia,Нэгдсэн удирдлагын тогтолцооны менежер,Петровис Групп,3000000,3500000,,Мэргэжилтэн,7,Мэргэжилтэн,Төслийн менежер,Тавигдах шаардлага
Төслийн менежер,71,65,6,Zangia,Үйл ажиллагааны менежер,Эрксис Монголиа ХХК,2100000,2500000,,Ажилтан,4,Мэргэжилтэй ажилтан,Төслийн менежер,"бакалаврын зэрэгтэй, маркетинг, менежмент,&nbsp;бизнесийн холбогдох салбарт | бичгийн&nbsp;өндөр ур чадвартай | харилцааны өндөр ур чадвартай | ажлын ачаалал даах чадвартай | тогтвортой, бүтээлч сэтгэлгээтэй | кампани, брэндийн стратегийг ойлгож, хэрэгжүүлэх чадвартай | компьютерийн хэрэглээний мэдлэгтэй"
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,Куку Агро ХХК,2500000,3000000,,Ажилтан,4,Ажилтан,Төслийн менежер,Дээд боловсролтой | Англи хэлний мэдлэг | Багаар ажиллах
Төслийн менежер,71,65,6,Zangia,ТӨСЛИЙН АХЛАХ МЭРГЭЖИЛТЭН,Хасбанк,792000,1000000,,Мэргэжилтэн,1,Ахлах мэргэжилтэн,Төслийн менежер,Боловсрол | Хэлний мэдлэг | Туршлага
Төслийн менежер,71,65,6,Zangia,Төслийн менежер /Төслийн менежмент/,Шунхлай Холдинг ХХК,4000000,4500000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Төслийн менежер,Боловсрол | Туршлага | Ур чадвар | Ур чадвар | Мэдлэг | Ур чадвар | Хандлага | Хэлний мэдлэг | Компьютерийн мэдлэг
Төслийн менежер,71,65,6,Zangia,Төлөвлөлтийн менежер /Реалтор/,Номин Реалтор ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Ур чадвар | Ур чадвар | Ур чадвар
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,ОРИЕНТ ХХК,4000000,4500000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Ур чадвар
Төслийн менежер,71,65,6,Zangia,Төслийн хяналтын инженер,Добу технологи ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Төслийн менежер,Боловсрол | Мэргэжлийн мэдлэг | Ур чадвар
Төслийн менежер,71,65,6,Zangia,Бүтээгдэхүүний менежер,“Оптимал Эн Макс ХХК”,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Төслийн менежер,Мэдлэг | Туршлага | Ур чадвар | Гадаад хэл
Төслийн менежер,71,65,6,Zangia,"Бүтээгдэхүүн, нэвтрүүлэлтийн менежер",Астра Групп,2100000,2500000,[],Мэргэжилтэн,5,Мэргэжилтэн,Төслийн менежер,Боловсрол | Туршлага
Төслийн менежер,71,65,6,Zangia,ТӨСЛИЙН МЕНЕЖЕР,Оршил Констракшн ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,Боловсрол | Туршлага | Програм хангамж | Нэмэлт давуу тал | Ур чадвар
Төслийн менежер,71,65,6,Zangia,Аутсорсингийн менежер - 1,Зэт ти и ХХК,4500000,5000000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Төслийн менежер,Боловсрол | Хэлний мэдлэг | Туршлага | Ур чадвар | Мэдлэг | Нас
Төслийн менежер,71,65,6,Zangia,Барилгын төсөл хариуцсан ерөнхий инженер,ИНСТАЛЛ НАРАН КОНСТРАКШН ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,Боловсрол | Ур чадвар | Хувь хүний чанар | Туршлага
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,Прайм роу менежмент ХХК,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,Боловсрол | Туршлага
Төслийн менежер,71,65,6,Zangia,Төслийн мэргэжилтэн (засварын төв хариуцсан),Тоёота Сэйлс Монголиа ХХК,3500000,4000000,,Мэргэжилтэн,4,Мэргэжилтэн,Төслийн менежер,Боловсрол | Туршлага | Хэлний мэдлэг
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,Ви Эм Си Групп ХХК,2100000,2500000,,Ажилтан,1,Ажилтан,Төслийн менежер,Мэдлэг | Хэлний мэдлэг
Төслийн менежер,71,65,6,Zangia,ТӨСӨЛ ХАРИУЦСАН ХУДАЛДАН АВАЛТЫН МЕНЕЖЕР /хятад хэлтэй/,Эйч Эйч Ай ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Хэлний мэдлэг
Төслийн менежер,71,65,6,Zangia,Төслийн менежер /Програм хангамж-Account system/,Смарт Софтвэйр Групп,3000000,3500000,[],Мэргэжилтэн,6,Мэргэжилтэн,Төслийн менежер,Боловсрол | Туршлага | Мэдлэг
Төслийн менежер,71,65,6,Zangia,Төслийн менежер /Програм хангамж-HR system/,Смарт Софтвэйр Групп,3000000,3500000,[],Мэргэжилтэн,6,Мэргэжилтэн,Төслийн менежер,Боловсрол | Туршлага | Хэлний мэдлэг
Төслийн менежер,71,65,6,Zangia,Wireless Product Manager,Huawei Technologies LLC,5000000,5500000,[],Мэргэжилтэн,9,Ахлах мэргэжилтэн,Төслийн менежер,Туршлага | Мэдлэг | Хэлний мэдлэг
Төслийн менежер,71,65,6,Zangia,Мэдээллийн технологийн төслийн менежер,Зэтта дата,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Туршлага | Ур чадвар | Программ хангамж
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,Прожект Орбис Интернэйшнл,792000,1000000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Туршлага | Туршлага | Мэдлэг
Төслийн менежер,71,65,6,Zangia,Төслийн менежер /ERP,Монкон Констракшн ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Мэдлэг | Ур чадвар | Ур чадвар | Гадаад хэл | Ур чадвар | Хувийн зан чанар | Ур чадвар
Төслийн менежер,71,65,6,Zangia,Project Manager,Зеро Технологи ХХК,3500000,4000000,,Менежмент,8,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Ур чадвар | Мэдлэг
Төслийн менежер,71,65,6,Zangia,ERP Project Manager,Эрдэнэ Монгол ХХК,0,0,,Менежмент,6,Менежер / Супервайзор,Төслийн менежер,Education | Experience | English | Skills
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,Монгол дахь Зүүн Өмнөд Азийн Худалдаа Аж Үйлдвэрийн Танхим ГҮТББ,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Гадаад хэл | Туршлага
Төслийн менежер,71,65,6,Zangia,Төслийн менежер,Юнигаз ХХК,2500000,3000000,,Мэргэжилтэн,3,Мэргэжилтэн,Төслийн менежер,Боловсрол | Туршлага | Гадаад хэл
Төслийн менежер,71,65,6,Lambda Global,Төслийн менежер / Англи хэлтэй /,Bayan Egg,5000000,5500000,"[{'name': 'Тушаал ахих боломж', 'description': None}]",Менежмент,7,Менежер / Супервайзор,Төслийн менежер,
Төслийн менежер,71,65,6,Lambda Global,Төслийн менежер /Мак Энержи/,"""Монголын Алт"" (МАК) ХХК",5000000,5500000,"[{'name': 'Сайн дурын ажил /цалинтай/', 'description': None}, {'name': 'Орон сууцны дэмжлэг', 'description': None}, {'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': None}, {'name': 'Жилийн эцсийн бонус', 'description': None}, {'name': 'Цалинтай чөлөө', 'description': None}, {'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}, {'name': 'Тэтгэврийн хуримтлал', 'description': None}, {'name': 'Компанийн бэлэг', 'description': None}, {'name': 'Компаний машин/унаа', 'description': None}, {'name': 'Сургалтын төлбөрийн дэмжлэг', 'description': None}]",Менежмент,7,Менежер / Супервайзор,Төслийн менежер,
Төслийн менежер,71,65,6,Lambda Global,Product Manager,AND Global,3000000,4500000,"[{'name': 'Улирал бүр бонус', 'description': None}]",Менежмент,7,Менежер / Супервайзор,Төслийн менежер,
Төслийн менежер,71,65,6,Lambda Global,Төслийн менежер,Mongol iD LLC,4000000,4500000,"[{'name': 'Жилийн эцсийн бонус', 'description': None}]",Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Хэлний мэдлэг
Төслийн менежер,71,65,6,Lambda Global,ТӨСЛИЙН МЕНЕЖЕР,Интерактив ХХК,3000000,3500000,"[{'name': 'Баталгаажсан', 'description': 'Verified job'}, {'name': 'Уян хатан ажлын цаг', 'description': 'Flexible working hours'}, {'name': 'Хагас жил бүр бонус', 'description': 'Semi-annual bonus'}, {'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': 'Extended new parent leave'}, {'name': 'Зарим өдөр гэрээс ажиллах', 'description': 'Work from home some days'}, {'name': 'Цалинтай чөлөө', 'description': 'Paid time off'}]",Менежмент,8,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Ажлын туршлага | Гадаад хэлний мэдлэг
Төслийн менежер,71,65,6,Lambda Global,Төслийн менежер ,UNIT LLC,2500000,3000000,"[{'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Компанийн бэлэг ', 'description': None}, {'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}]",Менежмент,7,Менежер / Супервайзор,Төслийн менежер,
