category,category_count,source_zangia_count,source_lambda_count,source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Бизнес хөгжлийн менежер,502,491,11,Zangia,Маркетингийн менежер,"""Эн Ар Би"" ХХК",2500000.0,3000000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалтын менежер,Миксэл ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бизнес хөгжлийн менежер,Туршлага | Бусад
Бизнес хөгжлийн менежер,502,491,11,Zangia,Маркетингийн менежер,Амно ХХК,3000000.0,3500000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Бизнес хөгжлийн менежер,502,491,11,Zangia,Онлайн сувгийн хөгжүүлэлт хариуцсан ахлах мэргэжил,Миксэл ХХК,3000000.0,3500000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бизнес хөгжлийн менежер,Туршлага | Хэлний мэдлэг
Бизнес хөгжлийн менежер,502,491,11,Zangia,Бүтээгдэхүүн хөгжүүлэлтийн ахлах менежер,Жи Эс 25,3000000.0,3500000.0,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Бизнес хөгжлийн менежер,502,491,11,Zangia,МЭДЭЭ ТАЙЛАНГИЙН АХЛАХ МЕНЕЖЕР,"""Хөгжил Трейд"" ХХК",3500000.0,4000000.0,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалт маркетингийн ахлах менежер (E-Commerce),Номин Холдинг,4000000.0,4500000.0,"[{'name': 'Мэдлэг', 'description': 'Дижитал маркетингийн мэдлэгтэй байх'}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадварууд
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалтын ахлах  менежер /Wechai lovol/,"""Эйч Эл Кэй Эм Эн"" ХХК",2500000.0,3000000.0,"[{'name': 'Туршлага', 'description': 'Мэргэжлээрээ 3-аас дээш жил ажилласан туршлагатай байх'}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Мэдлэг | Ур чадварууд
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалтын менежер,Аму ХХК,2500000.0,3000000.0,"[{'name': 'Туршлага', 'description': 'Борлуулалт түгээлтийн чиглэлээр ажиллаж байсан туршлагатай'}]",Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Бусад | Ур чадварууд
Бизнес хөгжлийн менежер,502,491,11,Zangia,Бүтээгдэхүүний менежер,Берлин-Химиэ Менарини Монголиа ХХК,5000000.0,5500000.0,,Мэргэжилтэн,4,Ахисан түвшний мэргэжилтэн,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Хэлний мэдлэг | Ур чадвар
Бизнес хөгжлийн менежер,502,491,11,Zangia,БОРЛУУЛАЛТ ХАРИУЦСАН МЕНЕЖЕР,Добу технологи ХХК,2100000.0,2500000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Хэлний мэдлэг
Бизнес хөгжлийн менежер,502,491,11,Zangia,Маркетингийн менежер,"""Эйч Эл Кэй Эм Эн"" ХХК",2500000.0,3000000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалтын менежер,Номин Холдинг,2500000.0,3000000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Хэлний мэдлэг
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалтын менежер /Зах бөөн/,Тэгш дүүрэн чанар ХХК,3000000.0,3500000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар
Бизнес хөгжлийн менежер,502,491,11,Zangia,Бүтээгдэхүүн хөгжүүлэлтийн менежер,Үнэгүй.мн,5000000.0,5500000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар
Бизнес хөгжлийн менежер,502,491,11,Zangia,"Борлуулалт, үйл ажиллагааны ахлах менежер-Lowa дэлгүүр",Дельта Холдинг,4000000.0,4500000.0,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар | Хэлний мэдлэг
Бизнес хөгжлийн менежер,502,491,11,Zangia,Ахлах брэнд менежер /Дельта Партнерс ХХК-Lowa дэлг,Дельта Холдинг,5000000.0,5500000.0,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Хэлний мэдлэг | Ур чадвар
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалтын менежер,Таван Богд Нура ХХК,3000000.0,3500000.0,,Мэргэжилтэн,4,Ахисан түвшний мэргэжилтэн,Бизнес хөгжлийн менежер,Туршлага | Боловсрол | Ур чадвар
Бизнес хөгжлийн менежер,502,491,11,Zangia,Маркетингийн менежер,Вайрал Партнерс маркетингийн агентлаг,4500000.0,5000000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалтын менежер,Танин Мэдэхүй телевиз,1800000.0,2100000.0,,Мэргэжилтэн,3,Мэргэжилтэн,Бизнес хөгжлийн менежер,Боловсрол | Ур чадвар
Бизнес хөгжлийн менежер,502,491,11,Zangia,Бизнес хөгжил төлөвлөлтийн хэлтсийн дарга,БИШРЭЛТ ГРУПП,6000000.0,6500000.0,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,"бизнесийн удирдлага, эдийн засаг, чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | бизнес хөгжил, стратеги төлөвлөлтийн чиглэлээр 4+ жилийн туршлагатай | бизнес сэтгэлгээтэй, судалгаа, шинжилгээ хийх, мэдээлэлд дүн шинжилгээ хийх чадвартай | асуудал шийдвэрлэх, шинэ санаачилга, шийдэл гаргах ур чадвартай | англи хэлний ахисан түвшний мэдлэгтэй"
Бизнес хөгжлийн менежер,502,491,11,Zangia,"Харилцааны менежер/Зээл, борлуулалт/ Pearl Tower",Монгол Ай Ди ХХК,2100000.0,2500000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"банк санхүү, эдийн засгийн чиглэлээр их, дээд сургууль төгссөн | банк санхүүгийн салбарт зээл дээр 3-с дээш жил ажилласан туршлагатай | санхүүгийн болон компьютерийн хэрэглээний программ дээр чөлөөтэй ажиллах чадвартай | тогтвор сууршилтай ажиллах хүсэл эрмэлзлэлтэй | хувийн зохион байгуулалт сайтай, харилцааны соёлтой | багаар ажиллах чадвартай | судалгаа, дүн шинжилгээ хийх, мэдээлэл боловсруулах, тайлагнах чадвартай | үнэнч шударга, идэвхи санаачлагатай, өөртөө итгэлтэй, бүтээлч сэтгэлгээтэй | шаардлагатай тохиолдолд орон нутагт томилолтоор явах боломжтой бол давуу тал болно | шууд борлуулалт болон борлуулалтын чиглэлээр ажиллаж байсан бол давуу тал болно"
Бизнес хөгжлийн менежер,502,491,11,Zangia,"Борлуулалт, Үйл ажиллагаа хариуцсан хэлтсийн дарга",БИШРЭЛТ ГРУПП,9000000.0,10000000.0,,Гүйцэтгэх удирдлага,9,Чиг үүргийн удирдлага,Бизнес хөгжлийн менежер,"бизнесийн удирдлага, санхүү менежмент, гадаад харилцааны чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | худалдаа, борлуулалтын салбарт 5-с дээш жил удирдлагын түвшний ажлын туршлагатай | манлайллын өндөр ур чадвартай, 50-с дээш бүрэлдэхүүнтэй алба, хэлтэс, баг бүрдүүлж, гүйцэтгэлийг чиглүүлж байсан туршлагатай | шинэ санаа, өөрчлөлт авчрах сэтгэлгээтэй, эрсдэл тооцох ур чадвартай | санхүүгийн тайлагнал, өгөгдөлд суурилсан шийдвэр гаргах чадвартай | англи хэлний бичгийн болон ярианы өндөр түвшний мэдлэгтэй"
Бизнес хөгжлийн менежер,502,491,11,Zangia,БОРЛУУЛАЛТЫН МЕНЕЖЕР /Цонх фасад шилэн хийцийн үйл,Витафит милк ХХК,3000000.0,3500000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"борлуулалт, маркетинг болон бизнесийн удирдлагын чиглэлээр дээд боловсролтой | барилгын материал, цонх фасад, шилэн хийцийн салбарт борлуулалтын туршлагатай бол давуу талтай | харилцаа, хэлэлцээр хийх ур чадвар өндөр | компьютерийн хэрэглээний программууд сайн ажилладаг"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалтын менежер,Арш Технологи ХХК,1800000.0,2100000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"мэдээллийн технологи, бизнесийн удирдлага, маркетинг, борлуулалт, олон улсын худалдааны менежментийн чиглэлээр их, дээд сургууль төгссөн | харилцааны болон борлуулах ур чадвартай | гэрээний эрх зүйн мэдлэг, эрх үүргийн хуваарилалт, гэрээний үнийн дүнг тооцоолох, баримт бичиг боловсруулах чадвартай | англи хэлний дундаас дээш түвшний мэдлэгтэй | microsoft office-н хэрэглээний программууд дээр ахисан түвшинд ажиллах чадвартай | it мэдлэг, борлуулалт хийж байсан туршлага, төсөл хэрэгжүүлж төслийн багт орж ажиллаж байсан туршлагатай бол давуу тал болно."
Бизнес хөгжлийн менежер,502,491,11,Zangia,Маркетингийн менежер [Эмэгтэй],ӨРНҮҮН АРВИЖИХ ТРЕЙД ХХК,2100000.0,2500000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"маркетингийн удирдлага, бизнесийн удирдлага, төслийн удирдлага эсвэл холбоотой аль нэг чиглэлээр их дээд сургууль төгссөн | бүтээлч сэтгэлгээтэй | хариуцлагатай | багаар болон бие дааж ажиллах чадвартай | сошиал медиа, имэйл, арга хэмжээ, бүтээгдэхүүний нээлт зэрэг янз бүрийн сувгуудаар маркетингийн кампанит ажил төлөвлөх, зохион байгуулах, удирдах чадвартай | facebook, instagram-д өндөр түвшинд ашигладаг, идэвхтэй байдаг | зах зээлийн судалгаа шинжилгээ, тоон тооцоолол хийх чадвартай"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Маркетингийн борлуулалтын менежер,Күнз дунд сургууль,3000000.0,3500000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"- маркетинг бизнесийн удирдлага, олон нийттэй харилгцах, медиа чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй | - дижитал маркетингийн ур чадвартай | - программ болон техник хэрэглээний чадвартай"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалтын менежер /Wechai lovol/,"""Эйч Эл Кэй Эм Эн"" ХХК",1800000.0,2100000.0,,Ажилтан,1,Ажилтан,Бизнес хөгжлийн менежер,"техник борлуулалт, үл хөдлөх хөрөнгийн чиглэлээр ажиллаж байсан бол давуу талтай | уул уурхайн, зам барилгын салбарт ажиллаж байсан бол давуу талтай | шинэ санал санаачилга гаргах чадвартай | өөрийгөө илэрхийлэх, харилцааны болон багаар ажиллах чадвартай | хувийн зохион байгуулалт сайтай | борлуулалтын ур чадвар сайтай, ятган үнэмшүүлэх, харилцааны ур чадвар өндөр байх"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалтын менежер,Эрин системс ХХК,2100000.0,2500000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"боловсрол: дээд боловсролын бакалавр буюу түүнээс дээш | хэлний шаардлага: англи хэлний с түвшний мэдлэгтэй байх | борлуулалтын чиглэлээр 2 ба түүнээс дээш жилийн ажлын туршлагатай. | менежмент, маркетинг, эсвэл мэдээллийн технологийн мэргэжилтэй | бүтээлч, идэвхи санаачилгатай, үүрэг хариуцлага хүлээх | багаар болон бие даан ажиллах | өөрийгөө зөв илэрхийлэх, харилцааны соёлтой | удирдан зохион байгуулах | гэрээл хэлцэл хийх | асуудлыг задлан шинжилж анализ хийх | баримт бичиг боловсруулах чадвартай байх | эрх мэдлийнхээ хүрээнд асуудлыг шийдэх | ажлын ачаалал даах чадвартай | өөрийгөө хөгжүүлж, хурдан суралцах | програм хангамжийн бүтээгдэхүүн борлуулж байсан ажлын туршлага"
Бизнес хөгжлийн менежер,502,491,11,Zangia,БАЙГУУЛЛАГЫН БОРЛУУЛАЛТ ХАРИУЦСАН МЕНЕЖЕР /салбарт,Kitchen All,2500000.0,3000000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"бизнесийн удирдлага, маркетинг, менежментийн чиглэлээр их дээд сургууль төгссөн | борлуулалтын менежерээр 2-5 жил ажилласан туршлагатай байх | англи хэлний дунд түвшний мэдлэгтэй байх | компьютерийн хэрэглээний программуудыг сайн мэддэг байхх | харилцааны өндөр ур чадвартай байх | ажлын ачаалал даах чадвартай байх | цаг баримталдаг байх | тогтвор суурьшилтай ажиллах"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Дижитал маркетингийн менежер,Таримал ургамал ХХК,2500000.0,3000000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"- шинэ санаа, санаачилга гаргах | - шийдэл гаргах, олох чадвар | - бүтээлч сэтгэлгээтэй | - багаар ажиллах чадвартай | - англи хэлний ахисан түвшний мэдлэгтэй | - хариуцлагатай, үр дүнд чиглэсэн | - өөрт оноогдсон ажлаа хугацаанд нь чанартай гүйцэтгэх хандлагатай | - хөгжих хүсэл эргэлзэлтэй"
Бизнес хөгжлийн менежер,502,491,11,Zangia,"Борлуулалтын менежер /Сэрээт ачигч, По/","""Эйч Эл Кэй Эм Эн"" ХХК",1800000.0,2100000.0,,Ажилтан,1,Ажилтан,Бизнес хөгжлийн менежер,"сэрээт ачигч борлуулж байсан туршлагатай бол давуу талтай | шинэ санал санаачилга гаргах чадвартай | өөрийгөө илэрхийлэх, харилцааны болон багаар ажиллах чадвартай | хувийн зохион байгуулалт сайтай"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Маркетингийн менежер,Поларис Их дэлгүүр,2500000.0,3000000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"маркетинг, менежментийн чиглэлээр их дээд сургууль төгссөн | борлуулалт маркетингийн чиглэлээр 2-оос дээш жил ажилласан туршлагатай | сошиал медиа дежитал маркетинг бүрэн эзэмшсэн | англи хэлний бичгийн чадвартай | маркетингийн судалгаа шинжилгээ хийх, үр дүнд анализ хийх чадвартай | шинийг эрэлхийлэгч, санаачлагч, бүтээлч сэтгэлгээтэй | удирдан зохион байгуулах, багаар ажиллах, бусдад нөлөөлөх чадвартай | хувийн зохион байгуулалт, цагийн менежмент сайтай | зөв төлөвшилтэй, харилцааны соёлтой | тортвор суурьшилтай, тууштай ажиллах эрмэлзэлтэй"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Борлуулалтын менежер,Орд Констракшн ХХК,2500000.0,3000000.0,,Ажилтан,1,Ажилтан,Бизнес хөгжлийн менежер,"худалдаа, борлуулалтын чиглэлээр бакалаврын зэрэгтэй | харилцааны өндөр ур чадвартай, үйлчилгээний сэтгэлтэй | борлуулалтын стратеги, төлөвлөгөө боловсруулах чадвартай | баг удирдах, хамтран ажиллах чадвартай | компьютерийн хэрэглээний программ дээр ажиллах чадвартай"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Бүтээгдэхүүн хөгжлийн менежер,Голомт Банк,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бизнес хөгжлийн менежер,"Бизнесийн удирдлага, банк санхүүгийн мэргэжилтэй | Зээл, борлуулалтын чиглэлээр 1-ээс дээш жил ажилласан | Англи хэлний мэдлэгтэй | Судалгаа шинжилгээ хийх чадвартай"
Бизнес хөгжлийн менежер,502,491,11,Zangia,ГАДААД ХАРИЛЦААНЫ МЕНЕЖЕР,Хурд Групп,3000000.0,3500000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"Гадаад худалдаа, бизнесийн удирдлагаар бакалавр зэрэгтэй | Англи, Хятад хэлний өндөр мэдлэгтэй | Гадаад худалдааны туршлагатай"
Бизнес хөгжлийн менежер,502,491,11,Zangia,"Сошиал, дижитал маркетингийн менежер",ӨМГӨӨЛЛИЙН РЕДДИНГТОН АДВОКЭТЕС ХХК,2500000.0,3000000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"Маркетинг, дизайны чиглэлээр дээд боловсролтой | Canva болон дизайны программууд дээр ажилладаг"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Хятад хэлтэй гадаад харилцааны менежер,Урбан Бизнес Групп ХХК,3000000.0,3500000.0,,Ажилтан,4,Ажилтан,Бизнес хөгжлийн менежер,"Хятад хэлний HSK-4/280-с дээш зэрэгтэй | Санхүү, борлуулалт, гадаад харилцаагаар төгссөн | БНХАУ-д байрлаж ажиллах боломжтой"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Бизнес хөгжлийн менежер,Номин Холдинг,4000000.0,4500000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"Бизнес, эдийн засаг, банк санхүүгийн мэргэжилтэй | 3-аас дээш жил ажилласан туршлагатай | PMI сертификаттай бол давуу тал"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Маркетингийн менежер,Уранган ХХК,2500000.0,3000000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"Маркетинг, бизнесийн удирдлагын бакалавр зэрэгтэй | 2-с дээш жил ажилласан туршлагатай | Сошиал хөгжүүлэлт хийж байсан туршлагатай"
Бизнес хөгжлийн менежер,502,491,11,Zangia,"МАРКЕТИНГИЙН МЕНЕЖЕР ""COFFEE BEAN & TEA LEAF""",Интер Кюзин ХХК,3000000.0,3500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бизнес хөгжлийн менежер,Маркетингийн чиглэлээр бакалавр зэрэгтэй | Англи хэлний ахисан түвшний мэдлэгтэй | Бүтээлч сэтгэлгээтэй
Бизнес хөгжлийн менежер,502,491,11,Zangia,БОРЛУУЛАЛТЫН МЕНЕЖЕР /ТЭЙСТ ГЭЙТ ИНТЕРНЭШНЛ ХХК/,Тэсо Фүүдс ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бизнес хөгжлийн менежер,"Бизнес, маркетинг, худалдааны чиглэлээр бакалавр зэрэгтэй | Худалдаа борлуулалтын чиглэлээр 1 жил ажилласан"
Бизнес хөгжлийн менежер,502,491,11,Zangia,"Гадаад худалдааны менежер /Хятад, англи хэлтэй/",Ворлднэт,3500000.0,4000000.0,,Ажилтан,4,Ажилтан,Бизнес хөгжлийн менежер,"Бизнес, олон улсын харилцаагаар бакалавр зэрэгтэй | Англи хэлний дундаас дээш, Хятад хэлний гүнзгий мэдлэгтэй | Гадаад худалдааны туршлагатай бол давуу тал"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Маркетингийн менежер,Ори Студиос ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бизнес хөгжлийн менежер,Маркетингийн чиглэлээр бакалавр зэрэгтэй | 3+ жил ажилласан туршлагатай | Англи хэлний мэдлэгтэй бол давуу тал
Бизнес хөгжлийн менежер,502,491,11,Zangia,КАТЕГОРИ МЕНЕЖЕР,Нэкст Групп XXK,3500000.0,4000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бизнес хөгжлийн менежер,Англи хэлтэй | Шинэ санал санаачилга гаргах чадвартай
Бизнес хөгжлийн менежер,502,491,11,Zangia,Үл хөдлөх хөрөнгийн борлуулалтын менежер,Уран хан констракшн,3000000.0,3500000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бизнес хөгжлийн менежер,"Маркетинг, бизнесийн удирдлагаар төгссөн бол давуу тал | Харилцааны чадвар сайн"
Бизнес хөгжлийн менежер,502,491,11,Zangia,БОРЛУУЛАЛТЫН МЕНЕЖЕР /Олон улсын тээвэр зууч/,Очир Ундраа Групп,3000000.0,3500000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"Тээвэр, гадаад худалдааны чиглэлээр бакалавр зэрэгтэй | B2B борлуулалтын 1-ээс дээш жилийн туршлагатай | Англи хэлний дундаас дээш түвшний мэдлэгтэй"
Бизнес хөгжлийн менежер,502,491,11,Zangia,B2B SALES MANAGER,Жавхлант дистрибюшн ХХК,3500000.0,4000000.0,,Ажилтан,5,Ажилтан,Бизнес хөгжлийн менежер,"Бизнес, олон улсын харилцааны бакалавр зэрэгтэй | Борлуулалтын чиглэлээр 3-с дээш жил ажилласан туршлагатай"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Маркетингийн ахлах менежер,Батхүлэг автосервис,3000000.0,3500000.0,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Маркетингийн чиглэлээр бакалавр зэрэгтэй | 3+ жил ажилласан туршлагатай | Англи хэлний мэдлэгтэй бол давуу тал
Бизнес хөгжлийн менежер,502,491,11,Zangia,Маркетингийн менежер,Виртуал Юнион ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Мэргэжилтэн,Бизнес хөгжлийн менежер,"Маркетинг, бизнесийн удирдлагын чиглэлээр төгссөн | 2 ба түүнээс дээш жил ажилласан туршлагатай | Англи хэлний дунд түвшний мэдлэгтэй"
Бизнес хөгжлийн менежер,502,491,11,Zangia,БРЕНД МЕНЕЖЕР,Жавхлант дистрибюшн ХХК,3500000.0,4000000.0,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"Бизнес, олон улсын харилцааны бакалавр зэрэгтэй | Англи, орос хэлний ахисан түвшний мэдлэгтэй | Хүнсний борлуулалтаар 3-с дээш жил ажилласан"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Гадаад харилцааны мэргэжилтэн,БИШРЭЛТ ГРУПП,3500000.0,4000000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бизнес хөгжлийн менежер,"Гадаад харилцаа, худалдааны чиглэлээр төгссөн | 2 ба түүнээс дээш жил ажилласан туршлагатай | Хятад болон англи хэлний ахисан түвшний мэдлэгтэй"
Бизнес хөгжлийн менежер,502,491,11,Zangia,Зээл хариуцсан менежер /Ховд салбар/,Монгол Ай Ди ХХК,2500000.0,3000000.0,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"банк санхүү, эдийн засгийн чиглэлээр их, дээд сургууль төгссөн | банк санхүүгийн салбарт зээл дээр 3-с дээш жил ажилласан туршлагатай | санхүүгийн болон компьютерын хэрэглээний программ дээр чөлөөтэй ажиллах чадвартай | тогтвор суурьшилтай ажиллах хүсэл эрмэлзэлтэй | хувийн зохион байгуулалт сайтай, харилцааны соёлтой | багаар ажиллах чадвартай | судалгаа, дүн шинжилгээ хийх, мэдээлэл боловсруулах, тайлагнах чадвартай | үнэнч шударга, идэвх санаачилгатай, өөртөө итгэлтэй, бүтээлч сэтгэлгээтэй"
Бизнес хөгжлийн менежер,502,491,11,Zangia,АВТОМАШИНЫ ХУДАЛДААНЫ ЗӨВЛӨХ-BYD,МСМ Групп ХХК,2500000.0,3000000.0,,Мэргэжилтэн,4,Мэргэжилтэн,Бизнес хөгжлийн менежер,"тухайн мэргэжлийн чиглэлээр дээд боловсрол эзэмшсэн | автомашины борлуулалт чиглэлээр 2- с доошгүй жилийн туршлагатай | англи болон монгол хэлний бичгийн болон аман харилцааны өндөр ур чадвартай байх | зөвшилцөлд хүрэх, ятган үнэмшүүлэх, нөлөөлөх харилцаа үүсгэх ур чадвартай байх"
