source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Zangia,Ахлах нягтлан бодогч,Хүнс Экспресс ХХК,3500000.0,4000000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Боловсрол | Туршлага
Zangia,Төслийн инженер,Монкон Групп ХХК,3500000.0,4000000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Боловсрол | Туршлага
Zangia,Мэдээлэл технологийн инженер /хотод/,Кэй Эй Майнинг ХХК,2100000.0,2500000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Мэдээллийн аюулгүй байдал болон систем администрат,Боловсрол | Туршлага
Zangia,ЕРӨНХИЙ НЯГТЛАН БОДОГЧ /Ийзи паркинг ХХК/,Моннис Групп,4500000.0,5000000.0,,Мэргэжилтэн,8,Ахлах мэргэжилтэн,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага
Zangia,ЕРӨНХИЙ НЯГТЛАН БОДОГЧ /худалдаа-хонхорт/,КАРЬЕР МАСТЕР ХХК,4500000.0,5000000.0,"[{'name': 'Мэргэшил', 'description': 'Мэргэшсэн нягтлан бодогч бол давуу тал болно'}]",Мэргэжилтэн,6,Ахлах мэргэжилтэн,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Туршлага | Бусад
Zangia,ДОТООД АУДИТОР,Миний Дэлгүүр ХХК,2500000.0,3000000.0,"[{'name': 'Туршлага', 'description': 'Аудитын чиглэлээр ажиллаж байсан ажлын туршлагатай бол давуу тал болно'}, {'name': 'Мэдлэг', 'description': 'Дотоод аудит стандартуудын мэдлэгтэй бол давуу тал болно'}]",Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Боловсрол | Мэргэшил
Zangia,"Нярав /түүхий эд, барилга/ эрэгтэй",М-Ти-Эс Групп,2100000.0,2500000.0,"[{'name': 'Бусад', 'description': 'Гэр ойр байвал /ТЭЦ-4 -н зүүн талд оффистой/ давуу тал'}]",Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Туршлага | Ур чадварууд | Ур чадварууд
Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР / ашиглалт үйлчилгээ/,Жигүүр Гранд Групп,2100000.0,2500000.0,"[{'name': 'Туршлага', 'description': 'Үйлчилгээний салбарт ажиллаж байсан бол давуу тал болно'}]",Мэргэжилтэн,6,Ахлах мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Ур чадварууд
Zangia,Хөдөлмөрийн ахлах эрүүл ахуйч /төв оффис/,Монголын Алт (МАК) ХХК,4500000.0,5000000.0,"[{'name': 'Туршлага', 'description': 'Удирдлагын түвшинд ажилласан бол давуу тал'}, {'name': 'Бусад', 'description': 'Хөдөлмөрийн нөхцөл, эргономикийн дагуу мэргэшүүлэх сургалтад хамрагдах боломжтой'}]",Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Боловсрол | Туршлага | Мэргэшил | Хэлний мэдлэг
Zangia,График дизайнер (Холдинг),Номин Холдинг,3500000.0,4000000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Мультимедиа дизайнер,Боловсрол | Туршлага | Ур чадвар
Zangia,Нягтлан бодогч,Хавцгайт Их Хайрхан ХХК,3500000.0,4000000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бусад,Боловсрол | Туршлага | Ур чадвар
Zangia,Гагнуурын сургагч багш / Зөвлөх /,Minespec llc,4000000.0,4500000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бусад,Мэргэшил | Туршлага | Ур чадвар
Zangia,Ахлах хөгжүүлэгч,Бюти Секретс,4500000.0,5000000.0,,Ажилтан,6,Ахлах мэргэжилтэн,Ахлах программ хөгжүүлэгч,"программ хангамж, мэдээлэл технологийн чиглэлээр их дээд сургууль төгссөн | код бичиж, асуудлын шийдлийг олох дуртай | laravel framework ашиглан oop / mvc архитектурын дагуу backend хөгжүүлж байсан 3+ жил (ахлах түвшинд) ажилласан туршлагатай | relational database (mysql) дээр өгөгдлийн сангийн бүтэц зохиох, query бичих чадвартай | git version control ашиглан ажиллаж байсан | production систем дээр гарсан асуудлыг бие даан оношилж, шийдвэрлэх чадвартай | code стандарт тогтоох, refactor хийх, кодын чанарыг сайжруулах | хариуцлагатай, хувийн зохион байгуулалт сайтай | ажлын явц, үр дүнгээ ойлгомжтой мэдээлэх чадвартай | бие даан болон багаар ажиллах чадвартай"
Zangia,ТООЦООНЫ НЯГТЛАН АВНА.,Лотус Танг ХХК,2500000.0,3000000.0,,Ажилтан,6,Ахлах мэргэжилтэн,Бусад,"санхүү, нягтлан бодох бүртгэл чиглэлээр их дээд сургууль төгссөн | нягтлан бодох бүртгэлийн чиглэлээр 2-3 жилийн ажлын туршлагатай | санхүүгийн программ, microsoft excel-ийн хэрэглээний мэдлэгтэй | тайлан бэлтгэх, дүн шинжилгээ хийх чадвартай | багийн ажилд оролцох, харилцан ойлголцох чадвартай | ажлын ачаалал даах чадвартай | мэргэжлийн ёс зүйг баримталдаг"
Zangia,ЭЭЛЖИЙН МЕНЕЖЕР/ БАГАНУУР/,Таван Богд Фүүдс Пицца ХХК,2500000.0,3000000.0,,Ажилтан,6,Ахлах мэргэжилтэн,Бусад,"хүнсний технологи, нийтийн хоол, бизнесийн удирдлага чиглэлээр их, дээд сургууль төгссөн; | ресторан, үйлчилгээний байгууллагад ажиллаж байсан туршлагатай; | түргэн хоолны ресторанд ажиллах хүсэл сонирхолтой; | удирдан зохион байгуулах, манлайлах ур чадвартай; | аливаа шинэ зүйлийг хурдан сурч, өсч хөгжих тэмүүлэлтэй; | ээлжээр ажиллах боломжтой; /ажлын 8 цагаар/"
Zangia,ЭЭЛЖИЙН МЕНЕЖЕР / ДАРХАНД/,Таван Богд Фүүдс Пицца ХХК,2500000.0,3000000.0,,Ажилтан,6,Ахлах мэргэжилтэн,Бусад,"хүнсний технологи, нийтийн хоол, бизнесийн удирдлага чиглэлээр их, дээд сургууль төгссөн; | ресторан, үйлчилгээний байгууллагад ажиллаж байсан туршлагатай; | түргэн хоолны ресторанд ажиллах хүсэл сонирхолтой; | удирдан зохион байгуулах, манлайлах ур чадвартай; | аливаа шинэ зүйлийг хурдан сурч, өсч хөгжих тэмүүлэлтэй; | ээлжээр ажиллах боломжтой; /ажлын 8 цагаар/"
Zangia,Хангамжийн менежер,Broadway,2100000.0,2500000.0,,Ажилтан,6,Ахлах мэргэжилтэн,Бусад,"хангамжийн чиглэлээр ажиллаж байсан. | англи хэл, хятад хэлтэй бол давуу тал болно. | харилцаа хандлага сайтай | нээлттэй | удирлах чадвартай"
Zangia,Барилгын инженер ХАБ,Ти энд жи ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бусад,Барилгын инженер мэргэжилтэй | Англи хэлний мэдлэгтэй
Zangia,БАРАА МАТЕРИАЛЫН НЯГТЛАН БОДОГЧ,Одь Тан ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бусад,Нягтлан бодох бүртгэлийн дээд боловсролтой | Санхүүгийн Smart Logic программ дээр ажиллаж байсан | Мэргэжлээрээ ажиллаж байсан туршлагатай
Zangia,Супервайзер,Арктик Фокс Интернейшнл ХХК,3000000.0,3500000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бусад,"Бизнесийн удирдлага, маркетингийн бакалавр зэрэгтэй | Жижиглэн суваг дээр 2-оос дээш жил ажилласан | Хувьдаа тээврийн хэрэгсэлтэй байх"
Zangia,Нягтлан бодогч,Альфа филтер ХХК,3500000.0,4000000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бусад,"Нягтлан бодох бүртгэлийн бакалавр зэрэгтэй | Мэргэжлээрээ 5-аас доошгүй жил ажилласан | Санхүүгийн программ, Excel дээр ажиллах чадвартай"
Zangia,Гадаад харилцааны мэргэжилтэн,БИШРЭЛТ ГРУПП,3500000.0,4000000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бизнес хөгжлийн менежер,"Гадаад харилцаа, худалдааны чиглэлээр төгссөн | 2 ба түүнээс дээш жил ажилласан туршлагатай | Хятад болон англи хэлний ахисан түвшний мэдлэгтэй"
Zangia,СЭЛБЭГИЙН АХЛАХ АЖИЛТАН,МСМ Групп ХХК,3000000.0,3500000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,"гадаад худалдаа, бизнесийн удирдлага, менежмент | автомашин, уул уурхайн бизнесийн орчинд хамгийн багадаа 4 жил ажилласан туршлагатай | автомашин сэлбэг тоног төхөөрөмж эсвэл инженерийн тоног төхөөрөмжийн бүтээгдэхүүний мэдлэгтэй | англи хэлний дунд түвшний мэдлэгэтэй | ms office программуудыг сайн эзэмшсэн, excel өгөгдөл дээр ажиллах чадвартай байх"
Zangia,Тендер хариуцсан мэргэжилтэн,Прожект Девелопмент Тотал Солюшн,2500000.0,3000000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,"бизнес удирдлага, мэдээллийн технологи болон бусад салбарын бакалавр болон түүнээс дээш боловсролтой | бичиг баримт боловсруулах чадвартай байх | харилцааны ур чадвар болон багаар ажиллах чадвартай | компьютер (ms office, excel, шаардлагатай тохиолдолд erp/crm системт) дээр ажиллах чадвартай | 3-аас дээш жилийн ажлын туршлагатай бол давуу тал болно. | англи хэлний ахисан түвшний мэдлэгтэй бол мөн давуу тал болно | асуудал шийдвэрлэх чадвартай | эмх цэгцтэй, хувийн зохион байгуулалттай байх"
Zangia,Нягтлан бодогч,Прожект Девелопмент Тотал Солюшн,3000000.0,3500000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,"санхүү, нягтлан бодох бүртгэлийн чиглэлээр бакалавр зэрэгтэй | мэргэжлээрээ 3 буюу түүнэээс жил ажилласан туршлагатай байх | санхүүгийн болон бусад холбогдох бусад тайлан гаргаж байсан туршлагатай байх | багаар болон бие даан ажиллах чадвартай | нямбай, хариуцлагатай, хувийн зохион байгуулалт сайтай байх | хэрэглээний програмууд дээр ажиллах чадвартай | odoo erp програм дээр ажиллаж байсан бол давуу тал болно"
Zangia,МАРКЕТИНГИЙН МЕНЕЖЕР/Туршлагатай/,"""Хөгжил Трейд"" ХХК",3000000.0,3500000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бизнес хөгжлийн менежер,"бизнесийн удирдлага, маркетингийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | мэргэжлээрээ 2-оос дээш жил ажилласан туршлагатай | судалгааны болон аналитик чадвар өндөр хөгжсөн | сошиал медиа платформуудтай ажиллаж байсан туршлагатай | харилцааны өндөр ур чадвартай | англи хэлний зохих түвшний мэдлэгтэй"
Zangia,АХЛАХ НЯГТЛАН БОДОГЧ,Кемпински Хаан Палас,3500000.0,4000000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,"санхүү, нягтлан бодох бүртгэлээр их дээд сургууль төгссөн | мэргэжлээрээ 2-с дээш жил ажилласан туршлагатай | санхүүгийн /diamond,odoo erp/ программ дээр ажиллах чадвартай | багаар ажиллах чадвартай | мэргэшсэн зэрэгтэй бол нэмэгдэлтэй"
Zangia,ЭЭЛЖИЙН АХЛАХ ТОГООЧ / SOUS CHEF,Кемпински Хаан Палас,2500000.0,3000000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,"хоол үйлдвэрлэлийн чиглэлээр мэргэжлийн зэрэг, дипломтой | ахлах тогооч, ээлжийн ахлахаар ажилласан туршлагатай | европ болон монгол хоолоор мэргэшсэн | бусад хоолны чиглэлээр ажиллаж байсан туршлагатай бол давуу тал болно | англи хэлний яриа болон бичгийн мэдлэгтэй бол давуу талтай"
Zangia,MARKETING MANAGER / МАРКЕТИНГ МЕНЕЖЕР,Кемпински Хаан Палас,3000000.0,3500000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бизнес хөгжлийн менежер,bachelor degree in hospitality or in marketing | a minimum of 2 year experience in web & electronic distribution or marketing | mongolian language excellent oral and written skills | english language excellent verbal and written skills | copywriting skills | experience in developing and running marketing campaigns and their analysis
Zangia,Харуулын  дарга,Бумбод ХХК,2500000.0,3000000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,"хууль эрх зүйн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | 35-аас дээш насны эрэгтэй | ачаалал даах, хувийн зохион байгуулалт сайтай | холбооны кабель, интернэт сүлжээний мэдлэгтэй бол давуу тал болно"
Zangia,Хамгаалалтын албаны дарга /Орос хэлтэй/,Росторг ХХК,3500000.0,4000000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,"орос хэлтэй; | хууль, эрх зүйн чиглэлээр их дээд сургууль төгссөн байх; | цэрэг, цагдаагийн байгууллагад ажиллаж байсан туршлагатай; | хариуцлагатай, хувийн зохион байгуулалтай, зөв хандлагатай; | хөдөлмөрийн аюулгүй байдал, эрүүл ахуйн тухай мэдлэгтэй; | асуудлыг цаг тухай бүрт нь хойшлуулалгүй шийдвэрлэх чадвартай."
Zangia,АХЛАХ ТОГООЧ,Монос Хүнс ХК,3000000.0,3500000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,"тогооч мэргэжилтэй, мэргэжлийн үнэмлэхтэй; | мэргэжлээрээ 5-аас дээш жил, ахлах тогоочоор 3-аас дээш жил ажилласан туршлагатай; | хоол үйлдвэрлэлийн технологи, тоног төхөөрөмжтэй ажиллах чадвартай; | хүнсний эрүүл ахуй, хөдөлмөрийн аюулгүй байдлын талаар мэдлэгтэй; | манлайлах, удирдан зохион байгуулах чадвартай; | харилцааны соёлтой байх;"
Zangia,ЭЭЛЖИЙН АХЛАХ,"""Милая Фүүдс"" ХХК",2100000.0,2500000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,"хүнсний технологич мэргэжлээр бакалаврын зэрэгтэй | үйлдвэрийн технологи, процессын мэдлэгтэй байх | ажлын туршлага 2-с дээш жил байвал сайн | багийн ажиллах чадвартай, удирдах ур чадвартай | ажлын ачаалал даах чадвартай | мэдээллийн технологи, программ хангамжийн ашиглалт дээр мэдлэгтэй | ажлын хариуцлага, сахилга баттай байх"
Zangia,Сургалтын зөвлөх /ХММ-ын Засварын сургалт/,Кэй Эй Майнинг ХХК,3500000.0,4000000.0,[],Мэргэжилтэн,5,Ахлах мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,сургалтын зөвлөхөөр ажиллаж байсан туршлага | механик инженер болон уул уурхайн ашиглалтын чиглэлээр их дээд сургууль төгссөн | уул уурхайн хүний нөөцийн чиглэлээр 3-аас доошгүй жил ажилласан туршалагатай | ажилтнуудтай харилцах ур чадвартай | сургалтын хөтөлбөр боловсруулах чадвартай | сургагч багшийн сургалтанд хамрагдсан бол давуу тал болно | англи хэлний мэдлэгтэй бол давуу тал болно
Zangia,Хүний нөөцийн ахлах мэргэжилтэн,Кэй Эй Майнинг ХХК,3500000.0,4000000.0,[],Мэргэжилтэн,5,Ахлах мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,"хүний нөөцийн чиглэлээр бакалавр эсвэл түүнээс дээш зэрэгтэй | хүний нөөцийн удирдлага, стратеги төлөвлөлтөд 5-с доошгүй жилийн туршлагатай | удирдах, багийн ажиллах, харилцаа холбоо сайн | байгууллагын соёл, хүний нөөцийн чиглэлээр мэдээлэлтэй | судалгаа, дүн шинжилгээ хийх чадвартай | багаар ажиллах, бие даан шийдвэр гаргах чадвартай | хүний нөөцийн систем, программ хангамжийг бүрэн эзэмшсэн"
Zangia,Үйлчилгээний төвийн үйл ажиллагаа хариуцсан менежер,ХАРХОРУМ ДИЗАЙН ГРУПП,2100000.0,2500000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Мэдээллийн аюулгүй байдал болон систем администрат,Туршлага
Zangia,Салбар хариуцсан зохион байгуулагч,Монжаргалант групп,1800000.0,2100000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Мэдээллийн аюулгүй байдал болон систем администрат,Боловсрол | Туршлага | Манлайлал | Харилцааны ур чадвар | Ачаалал даах | Шийдвэр гаргах | Компьютерийн мэдлэг | Гадаад хэл
Zangia,Баяжуулах хэсгийн мастер, “Хаан булаг Интернэйшнл” ХХК,3000000.0,3500000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Боловсрол | Туршлага | Манлайлал
Zangia,МАРКЕТИНГИЙН МЕНЕЖЕР/Туршлагатай/,"""Хөгжил Трейд"" ХХК",3000000.0,3500000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар | Туршлага | Харилцааны ур чадвар | Гадаад хэл
Zangia,Ахлах тогооч /Салбар компани/,Прожект Девелопмент Тотал Солюшн,3000000.0,3500000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бусад,Боловсрол
Zangia,АХЛАХ ХАРИЛЦАГЧИЙН МЕНЕЖЕР,Капитрон банк,3000000.0,3500000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бусад,Боловсрол
Zangia,ЕРӨНХИЙ НЯГТЛАН БОДОГЧ,О'реш супермаркет,5000000.0,5500000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Ерөнхий нягтлан бодогч,Боловсрол
Zangia,Оператор /Борлуулалт/,Жавхлант дистрибюшн ХХК,2100000.0,2500000.0,,Мэргэжилтэн,3,Ахлах мэргэжилтэн,Бусад,Зарчимч
Zangia,Нягтлан бодогч,ЛЕКС ОЙЛ ХХК,2500000.0,3000000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бусад,Боловсрол
Zangia,ЦАХИЛГААНЫ ИНЖЕНЕР/Евро Базальт ХХК/,ТЭСО ИНДАСТРИАЛ ПАРК ХХК,3000000.0,3500000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бусад,Боловсрол
Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР,Каппэ Бэнэ Монголиа ХХК,2100000.0,2500000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,Боловсрол
Zangia,Ахлах бүтээгдэхүүн маркетингийн мэргэжилтэн,Мобиком корпораци ХХК,3500000.0,4000000.0,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Бусад,Боловсрол
Zangia,Сургалт хөгжил хариуцсан менежер,"""Мн жойн"" ХХК",2500000.0,3000000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Туршлага
Zangia,ХУУЛЬ ЭРХ ЗҮЙ ХАРИУЦСАН ХЯНАЛТЫН МЭРГЭЖИЛТЭН,Их говь энержи ХХК,4500000.0,5000000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Туршлага | Мэргэшил | Хэлний мэдлэг
Zangia,Барилгын захиалагчийн хяналтын инженер,Цагаан Хуаран Консалтинг ХХК,3500000.0,4000000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Туршлага | Мэргэшил
Zangia,Маркетингийн менежер,Броуд фийлд оф вийшн,2100000.0,2500000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Туршлага | Ур чадвар
Zangia,АХЛАХ МЭРГЭЖИЛТЭН - ТАЙЛАН ТӨЛӨВЛӨЛТ,Капитрон банк,3500000.0,4000000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Хэлний мэдлэг
Zangia,Засварын мастер /МАК Ложистик/,Монголын Алт (МАК) ХХК,2500000.0,3000000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Боловсрол | Туршлага
Zangia,Борлуулалтын менежер,Монголын Үндэсний Их Сургууль,1800000.0,2100000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Боловсрол
Zangia,БОРЛУУЛАЛТЫН МЕНЕЖЕР/Улаанбаатар хот/,Жи Мобайл,2100000.0,2500000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Боловсрол | Ур чадвар
Zangia,Борлуулалтын менежер /Жижиглэн суваг/,Эйч Эйч Ай ХХК,2500000.0,3000000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Туршлага | Мэдлэг
Zangia,Борлуулалтын менежер /Хятад хэлтэй/,Эйч Эйч Ай ХХК,2500000.0,3000000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Туршлага | Боловсрол
Zangia,Маркетингийн менежер,Эйч Эйч Ай ХХК,2500000.0,3000000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Боловсрол | Туршлага
Zangia,БОРЛУУЛАЛТЫН МЕНЕЖЕР,Улаанбаатар гурил,3000000.0,3500000.0,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Бусад,Боловсрол | Туршлага
Zangia,Ерөнхий нягтлан бодогч (МДМ ампул фарм ХХК),Мөнхийн Тун ХХК,3500000.0,4000000.0,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадварууд | Мэдлэг | Компьютерийн мэдлэг | Мэргэшсэн байдал
