category,category_count,source_zangia_count,source_lambda_count,source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Ерөнхий нягтлан бодогч,76,64,12,Zangia,ЕРӨНХИЙ НЯГТЛАН БОДОГЧ,ЮБИКСОЛЮШН ХХК,4000000,4500000,[],Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадварууд
Ерөнхий нягтлан бодогч,76,64,12,Zangia,ЕРӨНХИЙ НЯГТЛАН БОДОГЧ,Монжаргалант групп,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадвар
Ерөнхий нягтлан бодогч,76,64,12,Zangia,Ерөнхий нягтлан бодогч,Клауд Найн Бьюти ХХК,4500000,5000000,,Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадвар | Хандлага
Ерөнхий нягтлан бодогч,76,64,12,Zangia,Нягтлан бодогч,Сити Бэйкэри,3500000,4000000,,Мэргэжилтэн,8,Ахлах мэргэжилтэн,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Хандлага
Ерөнхий нягтлан бодогч,76,64,12,Zangia,Ерөнхий нягтлан бодогч,Люксвүүд групп ХХК,3500000,4000000,,Мэргэжилтэн,8,Ахлах мэргэжилтэн,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадвар | Хандлага
Ерөнхий нягтлан бодогч,76,64,12,Zangia,"Мэргэшсэн нягтлан бодогч- /Сургууль, Цэцэрлэг/","ИМПЕРИАЛ СУРГУУЛЬ, ЦЭЦЭРЛЭГ",3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадвар
Ерөнхий нягтлан бодогч,76,64,12,Zangia,Ахлах нягтлан бодогч,Жи Эс Эккаунт ТМЗ ХХК,2100000,2500000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадвар
Ерөнхий нягтлан бодогч,76,64,12,Zangia,АХЛАХ НЯГТЛАН БОДОГЧ /ЭЦС/,Монголын Алт (МАК) ХХК,4000000,4500000,,Мэргэжилтэн,8,Ахлах мэргэжилтэн,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Ур чадвар
Ерөнхий нягтлан бодогч,76,64,12,Zangia,Ерөнхий Нягтлан Бодогч,АвекАмуулай ХХК,3500000,4000000,,Мэргэжилтэн,8,Ахлах мэргэжилтэн,Ерөнхий нягтлан бодогч,Туршлага | Ур чадвар
Ерөнхий нягтлан бодогч,76,64,12,Zangia,Ерөнхий ня-бо (Ерөнхий ня-бо),Иэрт Рич Монголиа Интеллижент Ложистикс ХХК,5000000,5500000,,Менежмент,8,Менежер / Супервайзор,Ерөнхий нягтлан бодогч,Туршлага | Боловсрол | Программ хангамж | Ёс зүй
Ерөнхий нягтлан бодогч,76,64,12,Zangia,Ерөнхий нягтлан бодогч,Уранган ХХК,4500000,5000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Техник ур чадвар
Ерөнхий нягтлан бодогч,76,64,12,Zangia,Ерөнхий нягтлан бодогч /Их Бодь Констракшн ХХК/,"""Их Бодь Групп"" ХХК",5500000,6000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Техник ур чадвар
Ерөнхий нягтлан бодогч,76,64,12,Zangia,Ерөнхий нягтлан бодогч,Цайдам Трейд ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Мэргэжлийн мэдлэг | Багаар ажиллах чадвар | Тогтвор суурьшил
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,Senior Tax Accountant (Англи хэлтэй),HR Mongolia,6000000,8000000,"[{'name': 'Улирал бүр бонус', 'description': None}, {'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}]",Мэргэжилтэн,6,Ахлах мэргэжилтэн,Ерөнхий нягтлан бодогч,
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,Ерөнхий нягтлан бодогч,O'resh supermarket,4500000,5000000,[],Менежмент,7,Менежер / Супервайзор,Ерөнхий нягтлан бодогч,
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,ЕРӨНХИЙ НЯГТЛАН БОДОГЧ /Хонхорт ажиллах боломжтой/,Карьер Мастер,4000000,5000000,"[{'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Ажилчдын хямдрал', 'description': None}, {'name': 'Компанийн бэлэг', 'description': None}, {'name': 'Үдийн хоол /төлбөргүй/', 'description': None}, {'name': 'Хагас жил бүр бонус', 'description': None}, {'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': None}]",Менежмент,7,Менежер / Супервайзор,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Давуу тал | Ур чадвар | Бусад | Ур чадвар
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,Accountant/ Senior accountant,Sustainable Fibre Alliance,4000000,5000000,"[{'name': 'Жилийн эцсийн бонус', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}]",Мэргэжилтэн,6,Ахлах мэргэжилтэн,Ерөнхий нягтлан бодогч,Боловсрол | Давуу тал | Туршлага | Ур чадвар | Туршлага | Мэдлэг | Туршлага | Ур чадвар | Ур чадвар | Хэлний мэдлэг | Ур чадвар
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,Ерөнхий нягтлан бодогч,Sod Mongol Group,4000000,4500000,,Менежмент,9,Чиг үүргийн удирдлага,Ерөнхий нягтлан бодогч,
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,АХЛАХ НЯГТЛАН БОДОГЧ,Gobi Infrastructure Partners LLC,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Хэлний мэдлэг
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,"Эдийн засагч, ахлах нягтлан бодогч",Номин Холдинг ХХК,4000000,4500000,"[{'name': 'Улирал бүр бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,Ахлах нягтлан бодогч,Юнайтэд прожектс корпорэйшн ХХК,4000000,4500000,"[{'name': 'Хагас жил бүр бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,Ерөнхий дансны ахлах нягтлан бодогч,Номин Холдинг ХХК,3500000,4000000,"[{'name': 'Улирал бүр бонус', 'description': None}]",Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Туршлага
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,Тооцооны нягтлан бодогч,Бат Боловсролын Үр ХХК,2500000,3000000,"[{'name': 'Ажилчдын хямдрал', 'description': None}, {'name': 'Жилийн эцсийн бонус', 'description': None}, {'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Компанийн бэлэг ', 'description': None}, {'name': 'Улирал бүр бонус', 'description': None}]",Мэргэжилтэн,4,Мэргэжилтэн,Ерөнхий нягтлан бодогч,
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,Тооцооны нягтлан бодогч,Ger content group,2500000,3000000,"[{'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}, {'name': 'Орон сууцны дэмжлэг', 'description': None}, {'name': 'Цалинтай чөлөө', 'description': None}, {'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Компанийн бэлэг ', 'description': None}, {'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': None}]",Мэргэжилтэн,4,Мэргэжилтэн,Ерөнхий нягтлан бодогч,
Ерөнхий нягтлан бодогч,76,64,12,Lambda Global,Нягтлан бодогч ,Тэсо ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Ерөнхий нягтлан бодогч,
