category,category_count,source_zangia_count,source_lambda_count,source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,СУРГАЛТ ХАРИУЦСАН ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР,Инвескор проперти,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,"хүний нөөц, бизнесийн удирдлага, сэтгэл зүйч чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | хүний нөөцийн менежмент, сургалт хөгжлийн чиглэлээр 3-5 жилийн туршлагатай | бүтээлчээр сэтгэж, сургалтын үйл ажиллагааг өөрөө бие даан явуулах чадвартай | ажилтнуудтай нээлттэй харилцах, хамтран ажиллах ур чадвартай | тайлан, дата анализ, дүгн шинжилгээ хийх чадвартай | сургалт, хөгжлийн хөтөлбөр зохион байгуулах туршлагатай | хөдөлмөрийн тухай хууль, холбогдох дүрэм журмын мэдлэгтэй | англи хэлний ахисан түвшний мэдлэгтэй | компьютерийн хэрэглээний программ дээр чөлөөтэй ажиллах чадвартай | power bi дээр ажилладаг бол давуу тал"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хөдөлмөрийн харилцааны менежер,Монос Хүнс ХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,"хүний нөөцийн менежмент, эрх зүйн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй; | хүний нөөцийн чиглэлээр 3-аас дээш жилийн ажлын туршлагатай; | оффисын хэрэглээний программууд болон хүний нөөцийн программ дээр ахисан түвшинд ажилладаг; | хөдөлмөрийн хуулийн мэдлэгтэй. | судалгаа шинжилгээ хийх, мэдээлэл боловсруулах, танилцуулах, тайлагнах чадвартай; | мэргэжлийн ёс зүйтэй, хариуцлагатай; | аман болон бичгийн харилцааны өндөр ур чадвартай; | багаар болон бие даан ажиллах чадвартай; | ажлын гүйцэтгэлийн хурдтай, нягт нямбай; | англи хэлний дундаас дээш түвшний мэдлэгтэй;"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Жем Интернэшнл ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,"хүний нөөцийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй байх | хүний нөөцийн менежмент, хөдөлмөрийн харилцааны мэдлэгтэй байх | хүний нөөцийн чиглэлээр 3 жилээс дээш ажилласан байх. | бүрдүүлэлт, сонгон шалгаруулалтын чиглэлээр мэргэшиж ажилласан бол давуу тал болно. | идэвхи санаачлагатай, бусдад зааж сургах, нөлөөлөх чадвартай | ёс зүйтэй, хариуцлагатай, үнэнч шударга | хүн төвтэй, хүлээцтэй, хүндэтгэлтэй хандлагатай | баримт бичигтэй ажиллах, дүн шинжилгээ хийх чадвартай, шийдэлд чиглэсэн сэтгэлгээтэй | өөрийгөө хөгжүүлэх эрмэлзлэлтэй"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Сургалтын зөвлөх /ХММ-ын Засварын сургалт/,Кэй Эй Майнинг ХХК,3500000,4000000,[],Мэргэжилтэн,5,Ахлах мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,сургалтын зөвлөхөөр ажиллаж байсан туршлага | механик инженер болон уул уурхайн ашиглалтын чиглэлээр их дээд сургууль төгссөн | уул уурхайн хүний нөөцийн чиглэлээр 3-аас доошгүй жил ажилласан туршалагатай | ажилтнуудтай харилцах ур чадвартай | сургалтын хөтөлбөр боловсруулах чадвартай | сургагч багшийн сургалтанд хамрагдсан бол давуу тал болно | англи хэлний мэдлэгтэй бол давуу тал болно
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн ахлах мэргэжилтэн,Кэй Эй Майнинг ХХК,3500000,4000000,[],Мэргэжилтэн,5,Ахлах мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,"хүний нөөцийн чиглэлээр бакалавр эсвэл түүнээс дээш зэрэгтэй | хүний нөөцийн удирдлага, стратеги төлөвлөлтөд 5-с доошгүй жилийн туршлагатай | удирдах, багийн ажиллах, харилцаа холбоо сайн | байгууллагын соёл, хүний нөөцийн чиглэлээр мэдээлэлтэй | судалгаа, дүн шинжилгээ хийх чадвартай | багаар ажиллах, бие даан шийдвэр гаргах чадвартай | хүний нөөцийн систем, программ хангамжийг бүрэн эзэмшсэн"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,ХҮНИЙН НӨӨЦИЙН ХЭЛТСИЙН ДАРГА-Катеринг,КАРЬЕР МАСТЕР ХХК,5500000,6000000,[],Менежмент,8,Чиг үүргийн удирдлага,Хүний нөөцийн ахлах ажилтан,"хүний нөөц, бизнесийн удирдлага, хууль эрх зүйн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | хүний нөөцийн чиглэлээр 6-аас дээш жил ажилласан туршлагатай, удирдах түвшинд ажиллаж байсан бол давуу тал | хөдөлмөрийн хууль болон холбогдох хууль тогтоомжийн мэдлэгтэй | багаар ажиллах болон удирдан чиглүүлэх чадвартай | сургалт, хөгжлийн төслүүдийг удирдаж байсан туршлагатай | smart болон excel болон бусад оффисын програм дээр ажиллах чадвартай | уул уурхайн салбар болон хоол үйлдвэрлэлийн салбарт ажиллаж байсан бол давуу тал болно"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер /Хятад хэлтэй/,Иэрт Рич Монголиа Интеллижент Ложистикс ХХК,5000000,5500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Манлайлал | Туршлага | Мэдлэг
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн ахлах менежер,фүүд корп,2500000,3000000,,Ажилтан,1,Ажилтан,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Харилцааны ур чадвар | Багаар ажиллах | Компьютерийн мэдлэг | Ур чадвар
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,"ЗАХИРГАА, ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР",Интер Кюзин ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Тод оймс ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,Боловсрол
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Арш Технологи ХХК,2100000,2500000,,Менежмент,6,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР,Каппэ Бэнэ Монголиа ХХК,2100000,2500000,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,Боловсрол
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР,Венера вип клиник,2500000,3000000,[],Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер /Сургалт хөгжил/,Витафит Групп,3000000,3500000,[],Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Броуд фийлд оф вийшн,2100000,2500000,[],Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Туршлага
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер/ Моннис Интернэйшнл/,Моннис Групп,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Ур чадварууд
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн ахлах менежер,Хүнс Экспресс ХХК,3000000,3500000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Ур чадварууд
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн албаны дарга,Ноён Уул Эрдэнэ ХХК,3500000,4000000,,Менежмент,,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн Ахлах менежер,Гоёл Кашмер ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Ур чадварууд
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР /Моннис Моторс/,Моннис Групп,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Удирдан зохион байгуулах | Асуудал шийдвэрлэх
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР /Кемп катеринг/,Очир Ундраа Групп,4000000,4500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Туршлага | Мэдлэг туршлага | Англи хэл | Төслийн удирдлага
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Их Маргад,2500000,3000000,[],Менежмент,5,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,"боловсрол: хүний нөөцийн менежмент, эрх зүй, бизнесийн удирдлага (бакалавр ба түүнээс дээш) | ажлын туршлага: хүний нөөцийн чиглэлээр 2-оос доошгүй жил | хөдөлмөрийн тухай хууль, хн-ийн бодлого | албан бичиг боловсруулах чадвар | судалгаа, дүн шинжилгээ хийх | компьютерийн хэрэглээ (ms word, excel, powerpoint) | ёс зүйтэй, хариуцлагатай | харилцааны өндөр соёлтой | нууц хадгалах чадвартай"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер (туршлагатай),Номин Холдинг,3500000,4000000,[],Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,"бизнесийн удирдлага, хүний нөөцийн менежмент, сэтгэл судлалын чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй байх | хүний нөөцийн чиглэлээр 2-оос дээш жил ажилласан туршлагатай | баримт бичиг боловсруулах, төлөвлөх, тайлагнах ур чадвартай байх | харилцааны өндөр ур чадвартай байх | зохион байгуулах, зөвлөх ур чадвартай байх | ярилцлага хийх ур чадвартай байх"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,"Бодлого, сургалт хөгжил хариуцсан ахлах менежер",Алтан Жолоо Трейд ХХК,4500000,5000000,[],Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,"хүний нөөц менежмент, бизнесийн удирдлага эсвэл холбогдох чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй | сургалт хөгжил, бодлого төлөвлөлтийн чиглэлээр 5-аас доошгүй жилийн ажлын туршлагатай | удирдан зохион байгуулах, стратеги сэтгэлгээтэй | сургалтын хэрэгцээ тодорхойлох, хөтөлбөр боловсруулах, үнэлэх чадвартай | тайлагнах, дүн шинжилгээ хийх, харилцаа, манлайллын ур чадвар сайтай | монгол хэлний бичгийн болон ярианы өндөр чадвартай, англи хэлний мэдлэг давуу тал"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,ХҮНИЙ НӨӨЦИЙН БОДЛОГЫН МЕНЕЖЕР,Грийн Групп,3000000,3500000,[],Мэргэжилтэн,6,Ахисан түвшний мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,"хүний нөөцийн менежментийн чиглэлээр бакалаврын зэрэгтэй байх | хүний нөөцийн бодлого боловсруулах болон хэрэгжүүлэх туршлага | ажилтан авах, сургалт хөгжлийн аргачлалын мэдлэгтэй байх | харилцааны болон багаар ажиллах чадвартай байх | дата анализ хийх чадвартай байх | сэтгэлзүйн болон ажилтны харилцаа холбооны мэдлэгтэй байх | компьютерийн хэрэглээ, хүний нөөцийн программ хангамжийн мэдлэгтэй байх"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн ахлах  менежер,Эхлэл Өрнөл ХХК,3500000,4000000,[],Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,"хн-ийн бодлого, систем, процесс бие даан удирдаж байсан туршлагатай /хүний нөөцийн удирдах шатанд ажиллаж байсан/ | бичгийн болон ярианы ур чадвартай, албан харилцааг эрхэмлэдэг | удирдлага, ажилтнуудын дунд гүүр болж ажиллах чадвартай"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Их Наяд Плаза ХХК,2500000,3000000,[],Менежмент,5,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Ур чадвар | Ур чадвар | Ур чадвар | Хандлага | Ур чадвар
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Захиргаа хүний нөөцийн менежер,Наран Март ХХК,3000000,3500000,[],Менежмент,5,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Ур чадвар | Ур чадвар
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Темсо,2500000,3000000,[],Менежмент,5,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Хэлний мэдлэг | Боловсрол | Туршлага | Мэдлэг | Ур чадвар | Ур чадвар | Программ хангамж
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Тус финтек ББСБ,3000000,3500000,[],Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,Боловсрол | Ажлын туршлага | Ур чадвар | Мэдлэг | Ур чадвар | Мэдлэг
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Сургалт хөгжил хариуцсан менежер,Газар шим,2500000,3000000,[],Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,Боловсрол | Ажлын туршлага | Туршлага | Ур чадвар | Ур чадвар | Хандлага
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Тавин-Ус ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,Боловсрол
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,БЛҮ ГОЛД ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер /Төв оффист/,Баатарван групп,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Туршлага
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Xүний нөөцийн менежер /Тэгри Эдү сургалтын төв/,Тэгри Мэд сувилал,2100000,2500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Ур чадвар | Ур чадвар
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Нөмөр кредит ББСБ,4000000,4500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Мэдлэг | Ур чадвар
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР /ХӨДӨЛМӨРИЙН ХАРИЛЦАА/,Монбейкери ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Сонирхол | Ур чадвар | Программ хангамж
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,XҮНИЙ НӨӨЦ  менежер,СҮҮХҮНГИЙ ХХК,2100000,2500000,,Менежмент,5,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Мэдлэг | Хувийн чанар | Боловсрол | Хэлний мэдлэг | Ур чадвар | Туршлага
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Сургалтын менежер,Витафит Групп,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Мэдлэг | Ур чадвар
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,"""Нэйшнл Ньюс Корпорэйшн"" ХХК",2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Мэдлэг | Хэлний мэдлэг | Ур чадвар
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР,Таван Богд Проперти ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Мэдлэг | Ур чадвар | Сонирхол
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,ХҮНИЙ НӨӨЦИЙН АХЛАХ МЕНЕЖЕР,Бодь Интернэшнл ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Мэдлэг | Ур чадвар | Хэлний мэдлэг
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн албаны дарга /Холдингийн хэмжээнд/,Дельта Холдинг,5500000,6000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн ахлах менежер,Говь ХК,4000000,4500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Люксвүүд групп ХХК,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Ур чадвар
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Талантьн ахлах мэргэжилтэн,Тээвэр хөгжлийн банк,3500000,4000000,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Ур чадвар | Хэлний мэдлэг
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,"ЗАХИРГАА, ХҮНИЙ НӨӨЦИЙН АЛБАНЫ ДАРГА",Номун Кондитер ХХК,5000000,5500000,,Гүйцэтгэх удирдлага,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Ур чадвар | Хувь хүний чанар
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн ахлах менежер,Номад Эф энд Би ХХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Ви Эм Си Групп ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Гадаад хэл
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн ахлах менежер,Астра Групп,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,"ЗАХИРГАА, ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР",Эрч майнинг,5500000,6000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Программын мэдлэг
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Бумбод ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,ХҮНИЙН НӨӨЦИЙН АХЛАХ МЕНЕЖЕР -хоол үйлдвэрлэлийн салбар,КАРЬЕР МАСТЕР ХХК,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,"хүний нөөц, бизнесийн удирдлага, хууль эрх зүйн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | хүний нөөцийн чиглэлээр 6-аас дээш жил ажилласан туршлагатай, удирдах түвшинд ажиллаж байсан бол давуу тал | хөдөлмөрийн хууль болон холбогдох хууль тогтоомжийн мэдлэгтэй | эрч хүчтэй, өөрчлөлтийг хийж чадах | багаар ажиллах болон удирдан чиглүүлэх чадвартай | сургалт, хөгжлийн төслүүдийг удирдаж байсан туршлагатай | smart болон excel болон бусад оффисын програм дээр ажиллах чадвартай | стрессийн менежментийн талаар мэдлэгтэй, оновчтой шийдвэр гаргах чадвартай | уул уурхайн салбар болон хоол үйлдвэрлэлийн салбарт ажиллаж байсан бол давуу тал болно"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,Сирм ХХК,4000000,4500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,"хүний нөөцийн менежмент, бизнесийн удирдлага, сэтгэл судлал эсвэл холбогдох чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй | хүний нөөцийн чиглэлээр 2 ба түүнээс дээш жил ажилласан туршлагатай | хөдөлмөрийн хууль, хөдөлмөрийн харилцааны талаар мэдлэгтэй | сонгон шалгаруулалт, сургалт хөгжил, гүйцэтгэлийн үнэлгээний туршлагатай | бичиг баримт боловсруулах, тайлан мэдээ гаргах чадвартай | харилцааны өндөр соёлтой, багаар болон бие даан ажиллах чадвартай | асуудал шийдвэрлэх, дүн шинжилгээ хийх чадвартай | компьютерийн хэрэглээний программууд (ms word, excel, powerpoint) эзэмшсэн | ёс зүйтэй, нууц мэдээлэл хадгалах чадвартай"
Хүний нөөцийн ахлах ажилтан,107,104,3,Zangia,Хүний нөөцийн менежер,БОСА ИМПЕКС ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,"* хүний нөөц, бизнесийн удирдлага чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | * тухайн мэргэжлээрээ 3-аас дээш жил ажилласан туршлагатай | * компьютерийн хэрэглээний программуудыг бүрэн эзэмшсэн | * удирдан зохион байгуулах, төлөвлөх, дүгнэх, тайлагнах чадвартай | * хөдөлмөрийн тухай хууль тогтоомжийн өндөр мэдлэгтэй | * харилцааны ур чадвартай | * эерэг хандлагатай | * сэтгэл хөдлөлөө хянах, өөрийгөө мотивацижуулах чадвартай"
