category,category_count,source_zangia_count,source_lambda_count,source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Захиргааны ажилтан,213,209,4,Zangia,Нарийн бичиг - Борлуулалт Маркетингийн хэлтэс,Шангри-ла Хотел Улаанбаатар,2100000,2500000,[],Ажилтан,4,Ажилтан,Захиргааны ажилтан,Боловсрол | Хэлний мэдлэг | Туршлага | Ур чадвар | Ур чадвар | Ур чадвар | Ур чадвар | Хэлний мэдлэг | Компьютерийн мэдлэг | Education | Language | Experience | Skills | Skills | Skills | Skills | Language | Computer Literacy
Захиргааны ажилтан,213,209,4,Zangia,Executive Assistant,Мандал Даатгал ХК,2100000,2500000,[],Ажилтан,4,Ажилтан,Захиргааны ажилтан,Experience | Skills | Communication | Software | Confidentiality | Skills | Skills | Education
Захиргааны ажилтан,213,209,4,Zangia,Дуудлагын оператор /БЗД/,Вишнфанд Монгол,1500000,1800000,[],Ажилтан,1,Ажилтан,Захиргааны ажилтан,Үүрэг | Үүрэг | Үүрэг
Захиргааны ажилтан,213,209,4,Zangia,Оффис ажилтан,Ай Топ Эдү ХХК,1800000,2100000,"[{'name': 'Цалин', 'description': 'нэмэлт бонус цалинтай'}]",Ажилтан,1,Ажилтан,Захиргааны ажилтан,Боловсрол | Мэдлэг | Ур чадвар | Хандлага | Ур чадвар | Хандлага | Ур чадвар | Туршлага | Туршлага
Захиргааны ажилтан,213,209,4,Zangia,Ресепшн ажилд авна,Си Эл Даблью Эйч,1500000,1800000,[],Ажилтан,1,Ажилтан,Захиргааны ажилтан,Боловсрол | Ур чадвар | Мэдлэг | Хандлага | Ур чадвар | Ур чадвар | Ур чадвар
Захиргааны ажилтан,213,209,4,Zangia,"Оффис менежер /Орос хэлтэй, эмэгтэй/",Би Ти Ай,2500000,3000000,[],Ажилтан,1,Ажилтан,Захиргааны ажилтан,Мэдлэг | Ажлын туршлага | Мэдлэг | Ур чадвар | Хандлага | Хандлага | Шаардлага
Захиргааны ажилтан,213,209,4,Zangia,Ресепшн /Тэрэлжид байрлах ресортод/,“Рэд Рок Холдинг” ХХК ,2100000,2500000,,Ажилтан,2,Ажилтан,Захиргааны ажилтан,Боловсрол/Туршлага | Хэлний мэдлэг
Захиргааны ажилтан,213,209,4,Zangia,Эм Ай Ю дээд сургуульд танхимын нарийн бичиг,"Нийслэлийн Ерөнхий Боловсролын ""Эм Ай Ю"" дунд Сургууль",1500000,1800000,,Мэргэжилтэн,4,Мэргэжилтэн,Захиргааны ажилтан,Боловсрол | Хэлний мэдлэг
Захиргааны ажилтан,213,209,4,Zangia,"Элсэлт, харилцааны мэргэжилтэн",Индра кибер сургууль,1500000,1800000,,Ажилтан,2,Ажилтан,Захиргааны ажилтан,Туршлага | Компьютерийн мэдлэг
Захиргааны ажилтан,213,209,4,Zangia,Солонгос хэлний орчуулагч (бичгийн болон ярианы ),Ар Кэй Жэй Интерпрайс ХХК,3500000,4000000,,Ажилтан,2,Ажилтан,Захиргааны ажилтан,Хэлний мэдлэг | Туршлага
Захиргааны ажилтан,213,209,4,Zangia,ТУЗ-ийн нарийн бичиг хятад хэлтэй,Монголын Үндэсний Их Сургууль,2100000,2500000,,Менежмент,7,Менежер / Супервайзор,Захиргааны ажилтан,Хэлний мэдлэг | Компьютерийн мэдлэг
Захиргааны ажилтан,213,209,4,Zangia,Бүртгэл мэдээллийн ажилтан,Анд медикал центер,1500000,1800000,,Мэргэжилтэн,3,Мэргэжилтэн,Захиргааны ажилтан,Хувийн чанар | Харилцаа
Захиргааны ажилтан,213,209,4,Zangia,РЕСЕПШИН,Тэсо Пропертис ХХК,1800000,2100000,,Ажилтан,3,Ажилтан,Захиргааны ажилтан,Боловсрол | Мэдлэг | Ур чадвар
Захиргааны ажилтан,213,209,4,Zangia,СӨХ-ын байцаагч,"""Erin International"" Co., Ltd",1800000,2100000,,Ажилтан,3,Ажилтан,Захиргааны ажилтан,Ур чадвар | Хувийн чанар | Программ хангамж
Захиргааны ажилтан,213,209,4,Zangia,Admin Manager / Operations Coordinator (Green Oil,Интерэшиа Энержи Монголиа,2100000,2500000,,Мэргэжилтэн,5,Мэргэжилтэн,Захиргааны ажилтан,Ур чадвар | Туршлага | Хэлний мэдлэг | Хувийн чанар
Захиргааны ажилтан,213,209,4,Zangia,Оффис менежер,Хөх чоно групп,2100000,2500000,,Менежмент,5,Менежер / Супервайзор,Захиргааны ажилтан,Ур чадвар | Хувийн чанар
Захиргааны ажилтан,213,209,4,Zangia,АЖ АХУЙН АЖИЛТАН,Ариг Банк,2100000,2500000,,Ажилтан,2,Ажилтан,Захиргааны ажилтан,Туршлага | Хувийн чанар
Захиргааны ажилтан,213,209,4,Zangia,Мэдээллийн ажилтан /Солонгос хэлтэй/,"""АЧТУС ХОСПИС"" ГХОХХК",1800000,2100000,,Ажилтан,2,Ажилтан,Захиргааны ажилтан,Боловсрол | Ур чадвар
Захиргааны ажилтан,213,209,4,Zangia,Мэдээллийн ажилтан /Баянмонгол салбар/,Күнз дунд сургууль,1500000,1800000,,Мэргэжилтэн,3,Мэргэжилтэн,Захиргааны ажилтан,Ур чадвар | Хэлний мэдлэг
Захиргааны ажилтан,213,209,4,Zangia,Аж ахуйн нярав,Адмон групп,1800000,2100000,,Ажилтан,2,Мэргэжилтэй ажилтан,Захиргааны ажилтан,Туршлага | Ур чадвар | Мэдлэг
Захиргааны ажилтан,213,209,4,Zangia,"Захиралын туслах, Нарийн бичиг","""ТАНЫ ЗАМ"" ХХК",2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Захиргааны ажилтан,
Захиргааны ажилтан,213,209,4,Zangia,"Архив, бичиг хэргийн ажилтан",Сутайн буянт ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Захиргааны ажилтан,
Захиргааны ажилтан,213,209,4,Zangia,Захирлын нарийн бичиг туслах ажилд авна,Монголын Үндэсний Их Сургууль,2100000,2500000,,Ажилтан,3,Мэргэжилтэй ажилтан,Захиргааны ажилтан,
Захиргааны ажилтан,213,209,4,Zangia,Бичиг хэргийн ажилтан /ЯПОН ХЭЛТЭЙ/,Жэй Пи Эн Эм ХХК,2500000,3000000,,Ажилтан,2,Ажилтан,Захиргааны ажилтан,
Захиргааны ажилтан,213,209,4,Zangia,Оффис менежер,Би Ар Би ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Захиргааны ажилтан,Туршлага | Компьютерийн мэдлэг | Ур чадвар
Захиргааны ажилтан,213,209,4,Zangia,Бүртгэл хариуцсан оператор,Би Ар Би ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Захиргааны ажилтан,Туршлага | Компьютерийн мэдлэг | Ур чадвар
Захиргааны ажилтан,213,209,4,Zangia,Зочин угтах албаны менежер,Түү мандал,2100000,2500000,,Менежмент,7,Менежер / Супервайзор,Захиргааны ажилтан,Туршлага | Гадаад хэл
Захиргааны ажилтан,213,209,4,Zangia,Оффис менежер,Их Наяд Плаза ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Захиргааны ажилтан,Боловсрол | Туршлага | Гадаад хэл
Захиргааны ажилтан,213,209,4,Zangia,Ресепшн,Тэрэлж Сүйх ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Захиргааны ажилтан,Гадаад хэл | Компьютерийн мэдлэг
Захиргааны ажилтан,213,209,4,Zangia,Secretary Assistant (experienced),Valiant arts & Interiors,1800000,2100000,,Мэргэжилтэн,4,Мэргэжилтэн,Захиргааны ажилтан,Боловсрол | Гадаад хэл | Компьютерийн мэдлэг
Захиргааны ажилтан,213,209,4,Zangia,Ресепшн,Ти Эл Консалтинг,1800000,2100000,,Ажилтан,1,Ажилтан,Захиргааны ажилтан,"Гадаад хэл | Нас, Хүйс"
Захиргааны ажилтан,213,209,4,Zangia,Харилцагчийн үйлчилгээний ажилтан /Замын-Үүд салбар/,Худалдаа хөгжлийн банк,2100000,2500000,,Ажилтан,1,Ажилтан,Захиргааны ажилтан,Боловсрол | Компьютерийн мэдлэг
Захиргааны ажилтан,213,209,4,Zangia,Хувьцаа эзэмшигчийн туслах,Монголиан Стар Дистрибюшин ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Захиргааны ажилтан,Боловсрол | Гадаад хэл
Захиргааны ажилтан,213,209,4,Zangia,Оффисын үйлчлэгч,Горгаз ХХК,1500000,1800000,,Ажилтан,2,Мэргэжилгүй ажилтан,Захиргааны ажилтан,цэвэрч нямбай | хувийн зохион байгуулалт сайтай байх | хурдан шаламгай
Захиргааны ажилтан,213,209,4,Zangia,Бүртгэлийн менежер,Мандал Даатгал ХК,1800000,2100000,,Мэргэжилтэн,4,Мэргэжилтэн,Захиргааны ажилтан,"санхүү, нягтлан бодох бүртгэлээр бакалавр зэрэгтэй | даатгалын талаар мэдлэгтэй бол давуу тал болно | ажлын зохион байгуулалт сайтай, анхааралтай | харилцааны чадвар өндөр, багийн хамтын ажиллагааг дэмжих | англи хэлний мэдлэгтэй бол давуу тал болно | компьютерийн хэрэглээний программуудыг эзэмшсэн | мэргэжлийн ёс зүйтэй, итгэлтэй"
