source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Zangia,Жолооч,Юнигаз ХХК,2100000,2500000,,Ажилтан,2,Ажилтан,Бусад,"3-аас доошгүй жил ачааны автомашин жолоодож барьсан туршлагатай; | аюултай ачааны мэргэшсэн жолоочийн үнэмлэхтэй бол давуу тал болох; | шударга зарчимч байх; | харилцааны соёлтой, хариуцлагатай байх;"
Zangia,Жолооч,Монголын Үндэсний Худалдаа Аж Үйлдвэрийн Танхим,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,"""в"" ангиллын жолооны үнэмлэхтэй | техникийн мэдлэг, ур чадвартай | 30-аас дээш насны, эрэгтэй | эерэг хандлагатай, хариуцлагатай байх | харилцааны өндөр чадвартай | багаар ажиллах чадвартай байх | үнэнч шударга, нууц хадгалах | ажлын ачаалал даах чадвартай | хариуцлагатай, цаг нарийн баримталдаг | спортын зэрэгтэй /авьяастай/ бол давуу тал болно"
Zangia,Түгээлтийн жолооч,Оспринг Монгол ХХК,3500000,4000000,,Ажилтан,2,Ажилтан,Бусад,"түгээлтийн жолоочоор 1-2 жил ажилласан туршлагатай байх | в, с ангиллын жолооны үнэмлэхтэй байх | хүргэлтийн маршрутыг мэддэг байх | бараа бүтээгдэхүүний аюулгүй байдлыг хангах чадвартай байх | техник, механик мэдлэгтэй байх | хариуцлагатай, цаг баримталдаг байх | бие даан ажиллах чадвартай, идэвхтэй байх | үйлчлүүлэгчидтэй харилцах ур чадвартай байх | багаар ажиллах, асуудлыг шийдвэрлэх чадвартай байх"
Zangia,Төслийн админ,Ричвелл Инженеринг ХХК,1800000,2100000,,Ажилтан,3,Ажилтан,Төслийн удирдлагын ажилтан,"инженер болон бизнесийн удирдлагын чиглэлээр бакалавр зэрэгтэй | баримт бичиг боловсруулах чадвартай | англи хэлний дунд түвшний мэдлэгтэй | төслийн хугацаанд хөдөө, орон нутагт томилолтоор ажиллах | инженер чиглэлээр төгссөн бол давуу тал болно."
Zangia,Ресепшн,Цаст Импэкс ХХК,1800000,2100000,,Ажилтан,2,Ажилтан,Захиргааны ажилтан,"англи хэлний харилцан ярианы түвшин сайтай. бичгийн англи хэл шаардахгүй. | харилцааны өндөр соёлтой, сэргэлэн цовоо, царайны зөв төрхтэй. | ресепшнээр ажиллаж байсан туршлагатай | тогтвор суурьшилтай ажиллах. | хувийн зохион байгуулалт цаг ашиглалт сайтай, үнэнч шударга. | тогтвор суурьшилтай ажиллах"
Zangia,"Борлуулалт, үйлчилгээний ажилтан",Юнител Групп,1200000,1500000,,Ажилтан,2,Ажилтан,Бусад,Боловсрол | Хэлний мэдлэг | Ур чадварууд
Zangia,ТҮГЭЭЛТИЙН ТУСЛАХ АЖИЛТАН /Шингэн хүнс/,МСМ Групп ХХК,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Туршлага | Тусгай шаардлага
Zangia,Худалдааны зөвлөх,ГАНЗАГА ДӨРӨӨ ХХК,1500000,1800000,,Ажилтан,2,Ажилтан,Бусад,Хэлний мэдлэг | Ур чадварууд
Zangia,СҮЛЖМЭЛ БҮТЭЭГДЭХҮҮНИЙ ОЁДОЛЧИН /СУРГАЖ АВНА,Говь ХК,1500000,1800000,,Ажилтан,2,Ажилтан,Бусад,Ур чадварууд
Zangia,Түгээгч /Хан-Уул дүүрэг/,Мэтагро ХХК,2100000,2500000,,Ажилтан,2,Ажилтан,Бусад,Тусгай шаардлага | Хандлага
Zangia,Худалдааны зөвлөх,ТОП АВТО СЕРВИС,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Боловсрол | Туршлага
Zangia,Барилгын туслах ажилтан /Нисэх яармагт/,Эм Эм Эс Инженеринг ХХК,1500000,1800000,,Ажилтан,2,Ажилтан,Бусад,Туршлага | Боловсрол
Zangia,СҮЛЖМЭЛ БҮТЭЭГДЭХҮҮНИЙ ОЁДОЛЧИН /СУРГАЖ АВНА,Говь ХК,1500000,1800000,,Ажилтан,2,Ажилтан,Бусад,Мэдлэг | Ур чадварууд
Zangia,"менежер, зөөгч солонгос хэлтэй",паран Сэ,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Хэлний мэдлэг | Хандлага
Zangia,BELLBOY / ХААЛГАЧ,Кемпински Хаан Палас,1500000,1800000,,Ажилтан,2,Ажилтан,Бусад,Хэлний мэдлэг | Хандлага
Zangia,Утсан борлуулалтын ажилтан,Голомт Банк,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Боловсрол | Хэлний мэдлэг | Ур чадварууд
Zangia,Үйлчлэгч,Ворлднэт,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Хандлага | Хандлага
Zangia,Хүнсний үйлдвэрийн дамжлагын ажилтан,Найсбэйкери,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Туршлага
Zangia,Түгээгч,Миксэл ХХК,2100000,2500000,,Ажилтан,3,Ажилтан,Бусад,Туршлага | Бусад
Zangia,ҮЙЛЧИЛГЭЭНИЙ АЖИЛТАН /ТЭСО ДЭЙРИ ХХК/,Тэсо Фүүдс ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,Туршлага
Zangia,Тооцооны нягтлан бодогч,Монгол Базальт ХК,2500000,3000000,,Ажилтан,4,Ажилтан,Бусад,Боловсрол | Туршлага
Zangia,Тогооч,"""Милая Фүүдс"" ХХК",2500000,3000000,,Ажилтан,3,Ажилтан,Бусад,Боловсрол | Туршлага
Zangia,Дижитал маркетингийн тайлангийн мэргэжилтэн/Япон хэлтэй,Дэнцү Дата Артист Монгол ХХК,2100000,2500000,,Ажилтан,4,Ажилтан,Бусад,Хэлний мэдлэг
Zangia,"B,C АНГИЛАЛТАЙ ТҮГЭЭЛТИЙН ЖОЛООЧ",Таван Богд Интернэйшнл ХХК,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Ур чадвар
Zangia,Уул уурхайн инженер,Рояалрэнж ХХК,2500000,3000000,,Ажилтан,4,Ажилтан,Бусад,Ур чадвар
Zangia,Маркетингийн менежер,Клауд Найн Бьюти ХХК,3500000,4000000,,Ажилтан,5,Ажилтан,Бусад,Боловсрол | Туршлага | Хэлний мэдлэг
Zangia,Бэлтгэгч Оффис гал тогоо,Ай Ди Эм Эн ХХК,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Туршлага
Zangia,НЯРАВ АЖИЛД АВНА,Монгол телевиз,1800000,2100000,,Ажилтан,3,Ажилтан,Бусад,Боловсрол | Туршлага
Zangia,ТОГООЧ,Новотел Улаанбаатар Зочид Буудал,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Боловсрол | Туршлага
Zangia,Туслах тогооч - НАРИЙН БООВ,Новотел Улаанбаатар Зочид Буудал,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Боловсрол | Туршлага
Zangia,Тогооч Оффис гал тогоо,Ай Ди Эм Эн ХХК,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Боловсрол | Туршлага
Zangia,Төслийн компанид ТЭЗҮ-ийн эдийн хийх ажилтан авна.,Рояалрэнж ХХК,2500000,3000000,,Ажилтан,4,Ажилтан,Санхүүгийн шинжээч,Ур чадвар
Zangia,Ахлах тогооч Оффис гал тогоо ажилчдын хоол,Ай Ди Эм Эн ХХК,3000000,3500000,,Ажилтан,3,Ажилтан,Бусад,Боловсрол | Туршлага
Zangia,Агуулахын нярав /Номин Фейшн/,Номин Холдинг,1500000,1800000,,Ажилтан,3,Ажилтан,Бусад,Боловсрол
Zangia,ТҮГЭЭЛТИЙН АЧИГЧ,Витафит милк ХХК,2100000,2500000,,Ажилтан,1,Ажилтан,Бусад,Боловсрол
Zangia,Утасны оператор,Эн Өү Ти Эс ХХК,2500000,3000000,,Ажилтан,3,Ажилтан,Захиргааны ажилтан,Бусад
Zangia,ХУДАЛДААНЫ ЗӨВЛӨХ (ХОББИЗООН ХХК-Ривер гарден салб,Ривер Групп,1800000,2100000,,Ажилтан,2,Ажилтан,Бусад,Ур чадвар
Zangia,ЗӨӨГЧ /үндсэн ажилтан/,Новотел Улаанбаатар Зочид Буудал,1500000,1800000,"[{'name': 'Хэлний мэдлэг', 'description': 'Англи хэлний мэдлэгтэй бол давуу тал'}]",Ажилтан,1,Ажилтан,Бусад,Туршлага | Бусад
Zangia,ҮЙЛДВЭРИЙН АЖИЛТАН,"""Артизан"" ХХК",1800000,2100000,"[{'name': 'Мэргэшил', 'description': 'Хоол үйлдвэрлэлийн чиглэлээр мэргэжилтэй бол давуу тал болно'}]",Ажилтан,1,Ажилтан,Бусад,Туршлага | Ур чадварууд
Zangia,"БОРЛУУЛАЛТ, МАРКЕТИНГИЙН МЕНЕЖЕР","""Тэнгэрлэг Эх Орон"" ХХК",1800000,2100000,"[{'name': 'Бусад', 'description': 'Хариуцлагатай, тогтвор суурьшилтай ажиллах'}]",Ажилтан,1,Ажилтан,Бусад,Боловсрол | Хэлний мэдлэг
Zangia,Бараа бэлтгэгч /Зайсан салбарт/,Пик Пак Групп ХХК,1800000,2100000,"[{'name': 'Ур чадварууд', 'description': 'Ухаалаг гар утас дээр ажиллах чадвартай'}]",Ажилтан,1,Ажилтан,Бусад,Боловсрол | Ур чадварууд
Zangia,ХЭРЭГЛЭГЧИЙН ЗӨВЛӨХ,Жи Мобайл,1500000,1800000,"[{'name': 'Ур чадварууд', 'description': 'Хувийн зохион байгуулалт сайтай, эерэг хандлагатай'}]",Ажилтан,1,Ажилтан,Бусад,Боловсрол | Ур чадварууд
Zangia,Нярав /Зайсан салбар/,Пик Пак Групп ХХК,1800000,2100000,"[{'name': 'Туршлага', 'description': 'Няраваар ажиллаж байсан туршлагатай бол давуу тал болно'}]",Ажилтан,1,Ажилтан,Бусад,Боловсрол | Ур чадварууд | Мэдлэг
Zangia,Аюулгүй байдлын ажилтан /Жирэмсний амралтын хугацаанд/,Эпирок Монголиа ХХК,0,0,"[{'name': 'Хэлний мэдлэг', 'description': 'Англи хэлний ур чадвар / бичих, ярих /'}]",Ажилтан,1,Ажилтан,Бусад,Боловсрол | Туршлага | Мэдлэг
Zangia,БСБ Яармаг салбарт - Худалдааны зөвлөх,БСБ Сервис ХХК,2500000,3000000,"[{'name': 'Сонирхол', 'description': 'Худалдааны зөвлөхөөр мэргэшиж, тууштай өсөн дэвшиж ажиллах сонирхолтой'}]",Ажилтан,1,Ажилтан,Бусад,Туршлага | Ур чадварууд
Zangia,Үйлчлэгч,Ариг Банк,1200000,1500000,"[{'name': 'Ур чадварууд', 'description': 'Цэвэрч нямбай, үнэнч шударга, хариуцлагатай, харилцааны соёлтой, ёс зүйтэй'}]",Ажилтан,1,Ажилтан,Бусад,Бусад
Zangia,Нөөцийн удирдлагын ажилтан,Пик Пак Групп ХХК,2100000,2500000,"[{'name': 'Туршлага', 'description': 'Мэргэжлээрээ ажиллаж байсан бол давуу тал болно'}]",Ажилтан,1,Ажилтан,Бусад,Мэргэшил | Ур чадварууд
Zangia,Харилцааны менежер,Тилэнд Кредит ХХК,1500000,1800000,"[{'name': 'Туршлага', 'description': 'Банк санхүүгийн байгууллагад зээлийн эргэн төлөлт дээр ажиллаж байсан бол давуу тал болно'}]",Ажилтан,1,Ажилтан,Бусад,Ур чадварууд | Ур чадварууд | Мэдлэг
Zangia,Эмнэлгийн кассын ажилтан,Ачтан эмнэлэг,1500000,1800000,"[{'name': 'Туршлага', 'description': 'Эмнэлгийн салбарт ажиллаж байсан туршлагатай бол давуу тал болно'}]",Ажилтан,1,Ажилтан,Бусад,Боловсрол | Ур чадварууд | Ур чадварууд
Zangia,Хан-Уул Emart Caffe Bene-d Бариста авна,Ти Эм Инвест ХХК,1000000,1200000,"[{'name': 'Туршлага', 'description': 'Туршлага шаардахгүй сургаж авна'}]",Ажилтан,1,Ажилтан,Бусад,Сонирхол | Ур чадварууд
Zangia,Үйлчлэгч /Офицер салбарт/,ВЕЛЛМАРТ СУПЕРМАРКЕТ,1500000,1800000,,Ажилтан,1,Ажилтан,Бусад,Хувийн зан чанар | Ур чадвар
Zangia,Үйлчлэгч,Үлэмж Органик ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,Хувийн чанар
Zangia,Угаагч /Салбар компани/,Прожект Девелопмент Тотал Солюшн,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,Туршлага | Хувийн чанар
Zangia,Талбайн үйлчлэгч /Bishrelt Hotel/,Брасерий Монголиа ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,Хувийн чанар
Zangia,Угаагч /Централ молл/,Брасерий Монголиа ХХК,1500000,1800000,,Ажилтан,1,Ажилтан,Бусад,Хувийн чанар | Ур чадвар
Zangia,Мерчиндайзер,www.market.mn,2100000,2500000,,Ажилтан,1,Ажилтан,Бусад,"харилцааны соёлтой, багаар ажиллах чадвартай | цаг баримталдаг, хариуцлагатай | борлуулалтын чиглэлээр ажиллаж байсан туршлагатай, маокетингийн суурь ойлголттой бол давуу тал болно."
Zangia,Оффис менежер,Вишн Девелопмент ХХК,2100000,2500000,,Ажилтан,1,Ажилтан,Захиргааны ажилтан,"эерэг хандлагатай харилцааны соёлтой байх | аливааг төлөвлөх, тайлагнах чадвартай | компьютерийн хэрэглээний программ дээр ажиллах чадвартай | багаар ажиллах чадвартай | үнэнч, шударга, тууштай тогтвортой ажиллах | цаг бариталдаг байх"
Zangia,ЗЭЭЛИЙН ЭДИЙН ЗАСАГЧ /ЦЕНТРАЛМОЛЛ/,Есөн Шижир Инвест ББСБ,2100000,2500000,,Ажилтан,1,Ажилтан,Санхүүгийн шинжээч,"банк, санхүү, эдийн засаг, нягтлан бодох чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй. | зах зээлийн судалгаа шинжилгээ, харьцуулалт хийх чадвартай. | санхүүгийн тоон баримтан дээр тооцоолол анализ хийх дүгнэлт гаргах чадвартай. | бичгийн болон харилцааны өндөр соёлтой. | банкны бизнес, үйл ажиллагааны талаар зохих мэдлэгтэй, холбогдох хууль, эрх зүйн зохих мэдлэгтэй. | шударга, ёс зүйн хэм хэмжээг чанд баримталдаг өндөр ёс суртахуунтай. | бие даасан, бусдын нөлөөнд автахгүй, шийдвэр гаргах чадвартай."
Zangia,Түүхий эд материалын нярав /эрэгтэй/ сургаж авна.,Мөнхийн Үсэг ХХК,2100000,2500000,,Ажилтан,1,Ажилтан,Бусад,"санхүү, нягтлан бодох бүртгэлийн чиглэлээр их, дээд сургууль төгссөн байх | эрэгтэй | харилцааны соёлтой | хувийн зохион байгуулалт сайтай | багаар ажиллах чадвартай | тууштай ажиллах | нягт, нямбай | по барьдаг бол давуу тал болно"
Zangia,Жолооч,Вишн Девелопмент ХХК,3000000,3500000,,Ажилтан,1,Ажилтан,Бусад,жолооны эрхийн се ангилалын үнэмлэхтэй байх | хүнд даацын автомашин жолоодож байсаэ туршлагатай бол сайн | хүнд даацын автомашины анхан шатны завсарын мэдлэгтэй | хариуцлагатай өгсөн үүрэг даалгаварыг цаг тухайд нь биелүүлдэг байх
Zangia,үйлчлэгч,Мөнхийн Үсэг ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,"цэвэрлэгээний ажилд туршлагатай байх | анхааралтай, нямбай, хариуцлагатай байх | байнгын, бүтэн цагийн ажлын цагт ажиллах боломжтой байх | хүнтэй харилцах чадвартай байх | ажлын гүйцэтгэлийг өндөр түвшинд хангах | багаар ажиллах чадвартай байх | цэвэрлэгээний стандарт, дүрмийг мэддэг байх | бие даан шийдвэр гаргах чадвартай байх"
Zangia,Худалдааны зөвлөх,СМАРТ АЙ ДИ БИ ЭМ ГРУПП ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,харилцааны зөв соёлтой | багаар ажиллах чадвартай | хичээнгүй | ачаалал даах чадвартай | цаг баримталдаг | эмэгтэй
Zangia,Оёдолчин,Эйч Эс Си Ти ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,"шулуун болон тусгай зориулалт, ердийн оёдлын машин дээр оёж чаддаг. оёмол бүтээгдэхүүний технологийн мэдлэгтэй. хурдан шалмаг хөдөлгөөнтэй, хариуцлагатай, нягт нямбай багаар ажиллах чадвартай, эерэг зөв хандлагатай. оёдолчноор 3-оос дээш жил ажилласан"
Zangia,ХАБЭА-н инженер,Вишн Девелопмент ХХК,2500000,3000000,,Ажилтан,1,Ажилтан,Бусад,"шинэ төгсөгч байж болно | мэргэжлийн сургуулийг төгссөн байх, бакалавр болон түүнээс дээш боловсрол эзэмшсэн байх | аюулгүй ажиллагааны дүрэм зааврыг чанд мөрдөн ажиллах | хариуцлагатай, өгсөн үүрэг даалгаварыг цаг тухайд нь чанартай хийж гүйцэтгэх чадвартай, багаар ажиллах удирдан зохион байгуулах чадвартай байх | бүтээлч шинийг санаачлагч байх"
Zangia,НЭРИЙН БАРААНЫ ДЭЛГҮҮРИЙН ХУДАЛДАГЧ,"""Хөгжил Трейд"" ХХК",1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,"борлуулалт, худалдааны байгууллагад ажиллаж байсан туршлагатай | харилцааны өндөр ур чадвартай | хариуцлагатай, нягт нямбай | дайчин, ажлын ачаалал даадаг, зорилго тэмүүлэлтэй, өөртэй итгэлтэй | санхүүгийн тооцоолол хийх чадвартай, хариуцлагатай"
Zangia,Барилгын инженер,Вишн Девелопмент ХХК,3500000,4000000,,Ажилтан,1,Ажилтан,Бусад,"шинэ төгсөгч байж болно. | барилгын бүтэц, угсралт, норм дүрэм зураг төслийн мэдлэгтэй байх | зөв хандлага, мэргэжлийн ёс зүйн хэмжээг мөрдөж ажиллах | ажилдаа хариуцлагатай, хариуцлага хүлээх чадвартай байх | багаар ажиллах чадвартай байх"
Zangia,Шүдний эмчийн сувилагч,Басхүү Имплант Клиник,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,"1. тухайн мэргэжлээр төгссөн мэргэжлийн диплом, үнэмлэхтэй байх. | 2. мэргэжлийн үйл ажиллагаа эрхлэх тусгай зөвшөөрөл, лицензтэй. | 3. урд нь шүдний эмнэлэгт ажиллаж байсан бол давуу тал болно. | 4. гадаад хэлтэй бол давуу тал болно."
Zangia,Борлуулалтын менежер /Wechai lovol/,"""Эйч Эл Кэй Эм Эн"" ХХК",1800000,2100000,,Ажилтан,1,Ажилтан,Бизнес хөгжлийн менежер,"техник борлуулалт, үл хөдлөх хөрөнгийн чиглэлээр ажиллаж байсан бол давуу талтай | уул уурхайн, зам барилгын салбарт ажиллаж байсан бол давуу талтай | шинэ санал санаачилга гаргах чадвартай | өөрийгөө илэрхийлэх, харилцааны болон багаар ажиллах чадвартай | хувийн зохион байгуулалт сайтай | борлуулалтын ур чадвар сайтай, ятган үнэмшүүлэх, харилцааны ур чадвар өндөр байх"
Zangia,Үйлдвэрийн ажилтан /эрэгтэй/,Монос Косметик,2500000,3000000,,Ажилтан,1,Ажилтан,Бусад,-цаг баримталдаг | -багаар ажиллах чадамжтай | -тууштай ажиллах хүсэлтэй
Zangia,ҮЙЛЧЛЭГЧ /22 ТОВЧООНД/,Монголын Алт (МАК) ХХК,1500000,1800000,,Ажилтан,1,Ажилтан,Бусад,"цэвэрлэгээ үйлчилгээгээр ажилласан туршлагатай; | багаар болон бие даан ажиллах чадвартай; | харилцааны чадвартай; | хариуцлагатай; | эерэг хандлагатай; | цэвэрч нямбай, зарчимч; | ажилч, хичээнгүй; | үнэнч, шударга, итгэл даах чадвартай; | биеийн эрүүл мэндийн зүгээс ажлын ачааллыг даахуйц байх;"
Zangia,Хэрэглэгчийн үйлчилгээний ажилтан,"""Хьюндай моторс Монгол""ХХК",2100000,2500000,,Ажилтан,1,Ажилтан,Бусад,"автомашины эвдрэл гэмтлийг ойлгож тодорхойлох чадвартай, bc ангилалтай байх | компьютерын хэрэглээний ms программуудын анхан шатны мэдлэгтэй | харилцааны соёлтой, зөв хандлагатай, багаар ажиллах чадвартай байх | англи хэлний анхан болон дунд шатны мэдлэгтэй | хариуцлагатай, нягт нямбай | техникийн мэдлэгтэй | их дээд сургууль төгссөн, шинэ төгсөгч байж болно"
Zangia,БАРИСТА /ҮНДСЭН /МЕГА КОФЕ ШОП/,Ази Фарма ХХК,1500000,1800000,,Ажилтан,1,Ажилтан,Бусад,"үйлчилгээний газарт ажиллаж байсан туршлагатай бол давуу талтай | харилцааны соёлтой, удирдах удирдуулах зарчмыг баримталдаг | аливаад өөриймсөг сэтгэлээр ханддаг | үүрэг хариуцлага хүлээж, ачаалал даах чадвартай, нягт нямбай"
Zangia,Архитектур зураг төсөл /Revit/,Варм Бюлдинг Констракшн ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,"бакалаврын зэрэгтэй, архитектур, инженерчлэлийн чиглэлээр | revit программ дээр ажилласан туршлагатай | зураг төсөл боловсруулах чадвартай | техникийн шийдлүүдийг ойлгох чадвартай | харилцааны болон багийн хамтын ажиллагааны өндөр ур чадвартай | шинэлэг санаа, шийдлүүдийг санал болгох чадвартай | цаг менежментийн чадвартай | засгийн газар, стандартын шаардлагыг мэддэг"
Zangia,ХУДАЛДААНЫ ЗӨВЛӨХ /Нарантуул салбарт/,Kitchen All,2100000,2500000,,Ажилтан,1,Ажилтан,Бусад,"худалдаа, борлуулалтын чиглэлээр ажиллаж байсан туршлагатай бол сайн | тайлан тооцоо хийх, бүртгэл маягт хөтлөх чадвартай | хэрэглэгчийг сонсох, мэдрэх чадвартай | нарантуул салбарт ажиллах тул гэр ойр бол давуу тал"
Zangia,Эм зүйч төлөөлөгч /Нью Верамед ХХК/,МоносФармТрейд ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,"эм зүйч мэргэжлээр их сургууль төгссөн. | компьютерийн хэрэглээний программууд дээр ажиллах чадвартай. | багаар ажиллах чадвартай, харилцааны соёлтой | тогтвор суурьшилтай ажиллах | цаг баримталдаг"
Zangia,Худалдааны зөвлөх,Тэнгэр Алтай Трейд ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,"борлуулалт, худалдаа, маркетингийн салбарт ажилласан туршлагатай | харилцагчидтай сайн харилцаа тогтоох чадвартай | харилцааны өндөр ур чадвартай, эелдэг зан чанартай | борлуулалтын зорилгод хүрэхийн тулд идэвхтэй, санаачлагатай | бараа бүтээгдэхүүний мэдлэгтэй байх | ажлын ачаалал даах чадвартай"
Zangia,"УС ХАНГАМЖ, АРИУТГАХ ТАТУУРГЫН ЗУРГИЙН ИНЖЕНЕР",Эн Си Си Эс ХХК,3500000,4000000,,Ажилтан,1,Ажилтан,Бусад,"инженерийн бакалаврын зэрэг, | ариутгах татуургын системийн талаар гүнзгий мэдлэгтэй, | автоcad, revit зэрэг програмууд дээр ажиллах чадвартай, | барилгын стандарт, норм дүрмийг мэддэг, | ажлын туршлага 3-5 жил, | багийн ажиллагаанд оролцох чадвартай, | харилцааны өндөр ур чадвартай, | ажлын ачаалал даах чадвартай, | шинэ санаачилга, инновацийн сэтгэлгээтэй."
Zangia,"Борлуулалтын менежер /Сэрээт ачигч, По/","""Эйч Эл Кэй Эм Эн"" ХХК",1800000,2100000,,Ажилтан,1,Ажилтан,Бизнес хөгжлийн менежер,"сэрээт ачигч борлуулж байсан туршлагатай бол давуу талтай | шинэ санал санаачилга гаргах чадвартай | өөрийгөө илэрхийлэх, харилцааны болон багаар ажиллах чадвартай | хувийн зохион байгуулалт сайтай"
Zangia,Эмч төлөөлөгч / Нью Верамед/,МоносФармТрейд ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,"1. хүний их эмч мэргэжилтэй | 2. англи хэлтэй | 3. ажилч хичээнгүй хариуцлагатай | 4. багаар ажиллах чадвартай | 5. илтгэх, сургалт хийх ур чадвартай"
Zangia,ГАДНА ТАЛБАЙН ЦЭВЭРЛЭГЭЭНИЙ АЖИЛТАН /ЭРЭГТЭЙ/,Аяан Хотелс энд Ресортс ХХК,1800000,2100000,,Ажилтан,1,Ажилтан,Бусад,"цэвэрлэгээ үйлчилгээний чиглэлээр ажиллаж байсан туршлагатай | үнэнч шударга, хариуцлагатай байх."
