source,job
Zangia,"{'name': 'Яаралтай түргэн тусламжийн сувилагч', 'company': 'Грандмед эмнэлэг', 'min_salary': 1800000, 'max_salary': 2100000, 'bonus': None, 'requirements': [{'name': 'яаралтайгаар нарийссан байх', 'details': None}, {'name': 'эмчилгээний процесс, стандартын талаар мэдлэгтэй байх', 'details': None}, {'name': 'харилцааны чадвар сайн байх', 'details': None}, {'name': 'мэргэжлийн ёс зүйг баримтлах', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Гастроэнтерологи эмч', 'company': 'Грандмед эмнэлэг', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'хүний их эмч мэргэжилтэй', 'details': None}, {'name': 'дотрын эмчийн мэргэжил эзэмшсэн', 'details': None}, {'name': 'эмчлэх үйл ажиллагаа эрхлэх зөвшөөрөлтэй', 'details': None}, {'name': 'мэргэжлээрээ 2 ба түүнээс дээш жил ажилласан туршлагатай', 'details': None}, {'name': 'харилцааны соёлтой, хувийн зохион байгуулалт сайтай', 'details': None}, {'name': 'багаар ажиллах чадвартай, зөв харилцаа хандлагатай', 'details': None}, {'name': 'англи хэлний мэдлэгтэй', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Ахлах тогооч', 'company': 'Кэй Эй Майнинг ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'мэргэжлийн үнэмлэхтэй', 'details': None}, {'name': 'мэргэжлээрээ 5-аас доошгүй жил ажилласан туршлагатай', 'details': None}, {'name': 'хөдөлмөрийн аюулгүй ажиллагаа, эрүүл ахуйн мэдлэгтэй', 'details': None}, {'name': 'удирдан зохион байгуулах чадвартай', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Борлуулалтын менежер', 'company': 'Жи Мобайл', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': None, 'requirements': [{'name': 'их дээд сургууль төгссөн, бакалаврын зэрэгтэй', 'details': None}, {'name': 'шинэ санал санаачилга гаргах чадвартай', 'details': None}, {'name': 'өөриймсөг сэтгэлтэй, үнэнч шударга, ажилдаа хариуцлагатай ханддаг', 'details': None}, {'name': 'компьютерийн хэрэглээний програмуудыг эзэмшсэн', 'details': None}, {'name': 'өөрийгөө илэрхийлэх, харилцааны болон багаар ажиллах чадвартай', 'details': None}, {'name': 'аман болон бичгийн ур чадвартай, ятган борлуулалт хийх чадвартай', 'details': None}, {'name': 'үйлчилгээний байгууллагад ажиллаж байсан туршлагатай бол давуу тал болно', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Нягтлан бодогч /franchise/', 'company': 'Жи Эс 25', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': 'нягтлан бодох бүртгэлээр чиглэлээр их, дээд сургууль төгссөн', 'details': None}, {'name': 'хэрэгцэээний программ, санхүүгийн программ дээр ажиллах чадвартай', 'details': None}, {'name': 'үнэнч шударга, эмц цэгцтэй, хурдан шаламгай, цаг ашиглалт сайтай', 'details': None}, {'name': 'харилцааны ур чадвартай', 'details': None}, {'name': 'шинэ төгсөгч байж болно', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Нягтлан бодогч /Салбар дэлгүүр/', 'company': 'Жи Эс 25', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': 'нягтлан бодох бүртгэлээр чиглэлээр их, дээд сургууль төгссөн', 'details': None}, {'name': 'хэрэгцэээний программ, санхүүгийн программ дээр ажиллах чадвартай', 'details': None}, {'name': 'үнэнч шударга, эмц цэгцтэй, хурдан шаламгай, цаг ашиглалт сайтай', 'details': None}, {'name': 'харилцааны ур чадвартай', 'details': None}, {'name': 'шинэ төгсөгч байж болно', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Худалдааны төлөөлөгч', 'company': 'Хаппи трейд ХХК', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': 'дээд сургууль төгссөн', 'details': None}, {'name': 'борлуулалтын чиглэлээр ажиллаж байсан бол давуу тал болно', 'details': None}, {'name': 'өсөн дэвших, өөрийгөө хөгжүүлэх хүсэл эрмэлзэлтэй', 'details': None}, {'name': 'бие даан ажиллах болон багаар ажиллах чадвартай байх', 'details': None}, {'name': 'санаачлагатай, өсөх сэтгэлгээтэй', 'details': None}, {'name': 'хувийн зохион байгуулалт сайтай', 'details': None}, {'name': 'хувьдаа машинтай байх', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Авлагын нягтлан бодогч', 'company': 'Ньюремеди ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'санхүү, нягтлан бодох чиглэлээр их дээд сургууль төгссөн', 'details': None}, {'name': 'авлага, борлуулалтын нягтлан чиглэлээр ажиллаж байсан туршлагатай', 'details': None}, {'name': 'санхүүгийн программ хангамж дээр ажиллах чадвартай', 'details': None}, {'name': 'судалгаа шинжилгээ хийх, дүгнэх, бичиг баримт боловсруулах, тайлагнах чадвартай', 'details': None}, {'name': 'багаар болон бие даан ажиллах чадвартай', 'details': None}, {'name': 'үнэнч шударга, хариуцлагатай, харилцааны өндөр соёлтой', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Лабораторийн шинжээч', 'company': 'Хаан Хүнс Импекс ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'микробиологич мэргэжлээр бакалавр зэрэгтэй байх', 'details': None}, {'name': 'бүтээгдэхүүн шинжлэх чиглэлээр ажиллаж байсан туршлагатай бол давуу тал болно', 'details': None}, {'name': 'багаар ажиллах чадвартай', 'details': None}, {'name': 'хариуцлага хүлээх чадвартай байх', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Дижитал маркетингийн мэргэжилтэн', 'company': 'Хаан Хүнс Импекс ХХК', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': 'бизнесийн удирдлага, маркетингийн чиглэлээр их, дээд сургууль төгссөн', 'details': None}, {'name': 'маркетингийн мэргэжлээр 2-оос дээш жил ажилласан туршлагатай', 'details': None}, {'name': 'төлөвлөгөө боловсруулах, дүгнэх, тайлагнах ур чадвартай', 'details': None}, {'name': 'эерэг хандлагатай, үргэлж шинийг санаачлагч, бүтээлч байх', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Ээлжийн технологич', 'company': 'ГРИЙН ФАКТОРИ ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'хүнс үйлдвэрлэлийн чиглэлээр мсүт, коллеж төгссөн байх.', 'details': None}, {'name': 'багаар болон бие даан ажиллах чадвартай', 'details': None}, {'name': 'хувийн зохион байгуулалт сайтай', 'details': None}, {'name': 'хариуцлагатай', 'details': None}, {'name': 'тооцоолол хийх чадвартай байх', 'details': None}, {'name': 'хурдан шаламгай хөдөлгөөнтэй, дасан зохицох чадвартай байх', 'details': None}, {'name': 'шаардлагатай тохиолдолд 24 цагаар хонох боломжтой байх', 'details': None}, {'name': 'эмэгтэй', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Хуульч', 'company': 'Росторг ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'эрх зүйч мэргэжлээр бакалавр ба түүнээс дээш зэрэгтэй суралцаж төгссөн байх;', 'details': None}, {'name': 'мэргэжлээрээ 3-аас доошгүй жил ажилласан байх,', 'details': None}, {'name': 'монгол хэл, бичгийн найруулга зүйн өндөр ур чадвартай байх;', 'details': None}, {'name': 'компьютерийн хэрэглээний программууд дээр ажиллах чадвартай;', 'details': None}, {'name': 'орос хэлний ахисан түвшний мэдлэгтэй байх;', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Тооцооны нягтлан бодогч', 'company': 'МонФүүдЛанд ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'нягтлан бодох бүртгэлийн чиглэлээр их дээд сургууль төгссөн', 'details': None}, {'name': 'нягтлан бодох smart programm дээр ажилладаг', 'details': None}, {'name': 'санхүүгийн тайлан, тооцоог боловсруулж чаддаг', 'details': None}, {'name': 'ажилдаа хариуцлагатай, нямбай ханддаг', 'details': None}, {'name': 'багийн ажиллагаанд оролцож, хамтран ажиллах чадвартай', 'details': None}, {'name': 'үйлдвэрлэлийн нягтлан бодогчоор ажиллаж байсан туршлагатай бол давуу тал болно', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Үйлдвэрийн механик', 'company': 'Мултипак ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'механик, үйлдвэрийн инженерийн чиглэлээр бакалаврын зэрэгтэй /политехникийн коллеж төгссөн байж болно/', 'details': None}, {'name': 'механик засвар, үйлчилгээний 1-ээс дээш жилийн туршлагатай', 'details': None}, {'name': 'техникийн зураг унших чадвартай', 'details': None}, {'name': 'багийн ажилд идэвхтэй оролцох сэтгэлтэй', 'details': None}, {'name': 'компьютерийн хэрэглээний програмууд дээр ажиллах чадвартай', 'details': None}, {'name': 'харилцааны өндөр ур чадвартай', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Хүнсний технологич', 'company': 'МонФүүдЛанд ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'хүнсний технологи, биотехнологи, инженерчлэлийн чиглэлээр бакалаврын зэрэгтэй байх', 'details': None}, {'name': 'мэргэжлийн туршлагатай байх', 'details': None}, {'name': 'бүтээгдэхүүний чанар, стандартын талаар мэдлэгтэй байх', 'details': None}, {'name': 'багийн уялдаа холбоотой, харилцааны чадвартай', 'details': None}, {'name': 'шинэ санаа, инновацид нээлттэй байх', 'details': None}, {'name': 'багаар ажиллах чадвартай байх', 'details': None}, {'name': 'мэргэжлийн ёс зүй, хариуцлагатай хандах', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Тооцооны нягтлан бодогч', 'company': 'Жи Эс Би Капитал ББСБ ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'эдийн засаг, санхүүгийн менежмент, нягтлан бодох бүртгэлийн мэргэжлээр бакалавр болон түүнээс дээш зэрэгтэй', 'details': None}, {'name': 'хариуцлагатай, ёс зүйтэй', 'details': None}, {'name': 'асуудалд дүн шинжилгээ хийж, тайлагнах чадвартай', 'details': None}, {'name': 'хэрэглээний программууд дээр бүрэн ажиллах чадвартай', 'details': None}, {'name': 'бүтээлч сэтгэлгээтэй, тогтвор суурьшилтай ажиллах', 'details': None}, {'name': 'удирдлагаас өгсөн үүрэг даалгаварууд биелүүлэх', 'details': None}, {'name': 'татвараар мэргэшсэн байвал маш том давуу тал болно', 'details': None}, {'name': 'санхүү, нббүртгэлийн программ дээр ажиллаж байсан бол давуу тал болно', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Цахилгааны инженер', 'company': 'Жи Эн Бевережис ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'цахилгааны инженер мэргэжилээрс бакалавр болон түүнээс дээш зэрэгтэй', 'details': None}, {'name': 'цахилгааны аюулгүй байдал, норм, дүрэм, стандартыг хангаж ажиллаж байсан туршлагатай байх', 'details': None}, {'name': 'мэргэжлээрээ ажилласан туршлагатай', 'details': None}, {'name': 'компьютерийн хэргэлээгний программ бүрэн эзэмшсэн', 'details': None}, {'name': 'төлөвлөх, удирдах, багаар ажиллах чадвартай', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'УХАТ инженер/Зураг төсөл', 'company': 'Ричвелл Инженеринг ХХК', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': 'холбогдох мэргэжлээр их, дээд сургууль төгссөн', 'details': None}, {'name': 'баримт бичиг хөтлөх боловсруулах чадвартай', 'details': None}, {'name': 'мэргэжлээрээ ажиллаж байсан туршлагатай бол сайн', 'details': None}, {'name': 'autocad болон бусад зураг төсвийн програм дээр ажилладаг байх', 'details': None}, {'name': 'багаар ажиллах чадвартай, хариуцлагатай', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Зохион байгуулагч /Рестораны Менежер/', 'company': 'Глобал Инноватив Фүүд Трэжүр ХХК', 'min_salary': 1500000, 'max_salary': 1800000, 'bonus': None, 'requirements': [{'name': 'багийн удирдлага, харилцааны өндөр ур чадвар', 'details': None}, {'name': 'аюулгүй байдал, чанар, үйлчилгээний стандартын талаар мэдлэгтэй байх', 'details': None}, {'name': 'санхүүгийн тайлан, тооцоог боловсруулах чадвартай', 'details': None}, {'name': 'байгууллагын зорилго, үнэт зүйлсийг дэмжих хүсэл эрмэлзэлтэй', 'details': None}, {'name': 'монгол, англи хэлний мэдлэгтэй байх', 'details': None}, {'name': 'зохион байгуулах, төлөвлөх, шийдвэр гаргах чадвартай', 'details': None}, {'name': 'ачаалал даах чадвартай, хурдан хариу үйлдэл үзүүлэх', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Нягтлан бодогч', 'company': 'Оакс экспресс монголиа ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'нягтлан бодох бүртгэл, санхүүгийн удирдлага, санхүүгийн шинжээч чиглэлээр бакалавр, түүнээс дээш зэрэгтэй', 'details': None}, {'name': 'нягтлан бодох бүртгэлийн болон оффисийн хэрэглээний програм дээр ажиллах чадвартай', 'details': None}, {'name': 'санхүүгийн программ дээр ажилладаг бол давуу тал болно', 'details': None}, {'name': 'багаар ажиллах чадвартай', 'details': None}, {'name': 'хариуцлагатай, хянуур, нягт нямбай', 'details': None}, {'name': 'зөв хандлагатай', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Дулааны инженер', 'company': 'Ричвелл Инженеринг ХХК', 'min_salary': 2100000, 'max_salary': 2500000, 'bonus': None, 'requirements': [{'name': 'холбогдох мэргэжлээр их, дээд сургууль төгссөн', 'details': None}, {'name': 'баримт бичиг хөтлөх боловсруулах чадвартай', 'details': None}, {'name': 'мэргэжлээрээ ажиллаж байсан туршлагатай байх', 'details': None}, {'name': 'autocad болон бусад зураг төсвийн програм дээр ажилладаг байх', 'details': None}, {'name': 'багаар ажиллах чадвартай, хариуцлагатай', 'details': None}, {'name': 'хөдөө орон нутагт ростероор ажиллах боломжтой', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Худалдааны төлөөлөгч', 'company': 'ГРИЙН ФАКТОРИ ХХК', 'min_salary': 4000000, 'max_salary': 4500000, 'bonus': None, 'requirements': [{'name': 'худалдаа, нийлүүлэлт, борлуулалтын чиглэлээр 2-оос дээш жил ажилласан туршлагатай байх;', 'details': None}, {'name': 'бүртгэл тооцоо хийх чадвартай, нягт нямбай байх;', 'details': None}, {'name': 'харилцааны соёлтой, эерэг хандлагатай байх;', 'details': None}, {'name': 'хариуцлагатай, цаг баримталдаг байх;', 'details': None}, {'name': '25-аас дээш насны байх;', 'details': None}, {'name': 'барьцаа хөрөнгө шийдэх боломжтой байх', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Борлуулагч', 'company': 'ГРИЙН ФАКТОРИ ХХК', 'min_salary': 4000000, 'max_salary': 4500000, 'bonus': None, 'requirements': [{'name': 'худалдаа, нийлүүлэлт, борлуулалтын чиглэлээр 2-оос дээш жилийн туршлагатай байх;', 'details': None}, {'name': 'бүртгэл, тооцоо хийх чадвартай, нягт нямбай байх;', 'details': None}, {'name': 'харилцааны соёлтой, эерэг хандлагатай байх;', 'details': None}, {'name': 'хариуцлагатай, цаг баримталдаг байх;', 'details': None}, {'name': 'барьцаа хөрөнгө шийдэх боломжтой байх', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '4', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Нягтлан бодогч', 'company': 'Монголын Алт (МАК) ХХК', 'min_salary': 3000000, 'max_salary': 3500000, 'bonus': None, 'requirements': [{'name': 'бакалавр болон түүнээс дээш зэрэгтэй', 'details': None}, {'name': 'нягтлан бодох бүртгэлийн чиглэлээр мэргэжил эзэмшсэн', 'details': None}, {'name': 'мэргэшсэн нягтлан бодогч бол давуу тал', 'details': None}, {'name': 'мэргэжлийн ажил гүйцэтгэх чадвар', 'details': None}, {'name': 'үнэнч шударга, идэвхтэй, хариуцлагатай', 'details': None}, {'name': 'удирдан зохион байгуулах, багаар ажиллах чадвартай', 'details': None}, {'name': 'компьютерийн хэрэглээний програмууд дээр ажиллах чадвартай', 'details': None}, {'name': 'бичиг баримт боловсруулах, санал бодлоо илэрхийлэх чадвартай', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Тооцооны нягтлан бодогч', 'company': 'Тэсо Инвестмэнт ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'нягтлан бодох мэргэжлээр их дээд сургууль төгссөн', 'details': None}, {'name': 'хувийн зохион байгуулалт болон цаг төлөвлөлт, ашиглалт сайтай', 'details': None}, {'name': 'erp программ дээр ажиллах чадвартай', 'details': None}, {'name': 'зарчимч шударга, харилцааны өндөр соёлтой', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
Zangia,"{'name': 'Нягтлан бодогч', 'company': 'Эхлэл Өрнөл ХХК', 'min_salary': 2500000, 'max_salary': 3000000, 'bonus': None, 'requirements': [{'name': 'худалдаа борлуулалтын компанид  нягтлангаар 2-аас доошгүй жил ажиллаж байсан /заавал/', 'details': None}, {'name': 'санхүү, няглан бодох бүртгэлээр бакалавраас доошгүй боловсролтой', 'details': None}], 'job_level_category': 'Мэргэжилтэн', 'job_grade': '5', 'job_level': 'Мэргэжилтэн', 'job_category': 'Бусад'}"
