category,category_count,source_zangia_count,source_lambda_count,source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Санхүүгийн шинжээч,342,329,13,Zangia,Эргэн төлөлт хариуцсан менежер,Тус финтек ББСБ,1800000,2100000,,Ажилтан,3,Мэргэжилтэй ажилтан,Санхүүгийн шинжээч,Туршлага | Ур чадварууд
Санхүүгийн шинжээч,342,329,13,Zangia,МУТСТ мэргэжилтэн,Голомт Банк,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Хэлний мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,Эрсдэлийн мэргэжилтэн-Картын эрсдэл,Голомт Банк,2500000,3000000,,Мэргэжилтэн,5,Ахисан түвшний мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Мэргэшил
Санхүүгийн шинжээч,342,329,13,Zangia,Үйл ажиллагааны эрсдэлийн менежер,Голомт Банк,2500000,3000000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Хэлний мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,Бизнес аналист- Дижитал банкны газар,Голомт Банк,2500000,3000000,,Мэргэжилтэн,5,Ахисан түвшний мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Хэлний мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,Комплаенсийн мэргэжилтэн,Голомт Банк,2500000,3000000,,Мэргэжилтэн,5,Ахисан түвшний мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага
Санхүүгийн шинжээч,342,329,13,Zangia,ЗЭЭЛИЙН МЭРГЭЖИЛТЭН /Баянзүрх Түмэн молл салбар/,Очир Ундраа ОМЗ ББСБ,3000000,3500000,,Мэргэжилтэн,5,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага
Санхүүгийн шинжээч,342,329,13,Zangia,ЗЭЭЛИЙН МЭРГЭЖИЛТЭН /Сонгино хайрхан салбар/,Очир Ундраа ОМЗ ББСБ,3000000,3500000,,Мэргэжилтэн,5,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага
Санхүүгийн шинжээч,342,329,13,Zangia,Зээл борлуулалтын мэргэжилтэн,Худалдааны санхүүжилтийн корпораци ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол
Санхүүгийн шинжээч,342,329,13,Zangia,VIP брокер,Тэнгэр Капитал ҮЦК ХХК,4000000,4500000,,Мэргэжилтэн,5,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Хэлний мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,ТУСГАЙ АКТИВЫН МЭРГЭЖИЛТЭН,Есөн Шижир Инвест ББСБ,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага
Санхүүгийн шинжээч,342,329,13,Zangia,САНХҮҮГИЙН ШИНЖЭЭЧ,Скайтел ХХК,2500000,3000000,,Мэргэжилтэн,5,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Хэлний мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,АВЛАГЫН ШИНЖЭЭЧ,Скайтел ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Хэлний мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,Санхүү төлөвлөлтийн менежер,Таван Богд Групп,5500000,6000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Санхүүгийн шинжээч,Боловсрол | Туршлага | Хэлний мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,Төслийн компанид ТЭЗҮ-ийн эдийн хийх ажилтан авна.,Рояалрэнж ХХК,2500000,3000000,,Ажилтан,4,Ажилтан,Санхүүгийн шинжээч,Ур чадвар
Санхүүгийн шинжээч,342,329,13,Zangia,САНХҮҮГИЙН ШИНЖЭЭЧ /ЯАРМАГ ШИНЭ ТӨСӨЛ/,Тэсо Пропертис ХХК,3500000,4000000,"[{'name': 'Мэргэшил', 'description': 'CFA Level 1 шалгалтанд тэнцсэн байвал давуу тал болно'}]",Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Хэлний мэдлэг | Ур чадварууд | Туршлага
Санхүүгийн шинжээч,342,329,13,Zangia,Хөрөнгө оруулалтын мэргэжилтэн,БИД Санхүүгийн нэгдэл,2100000,2500000,"[{'name': 'Мэргэшил', 'description': 'CFA Level 1-т бэлдэж байгаа бол эсвэл авсан бол давуу тал болно'}]",Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Хэлний мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,Зээлийн мэргэжилтэн  /Яармаг салбарт/,БИД Санхүүгийн нэгдэл,2100000,2500000,"[{'name': 'Ур чадварууд', 'description': 'Судалгаа, дүн шинжилгээ хийх, мэдээлэл боловсруулах, тайлагнах чадвартай'}]",Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Ур чадварууд
Санхүүгийн шинжээч,342,329,13,Zangia,"Санхүү, дата аналист /Дельта Партнерс ХХК-Lowa дэлгүүр/",Дельта Холдинг,3500000,4000000,,Мэргэжилтэн,4,Ахисан түвшний мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Ур чадвар
Санхүүгийн шинжээч,342,329,13,Zangia,Хөрөнгө оруулалтын шинжээч,ФИНГЕЙТ ЭМ ЭН,3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Санхүүгийн шинжээч,Боловсрол | Туршлага | Ур чадвар
Санхүүгийн шинжээч,342,329,13,Zangia,Зээлийн эрсдэлийн шинжээч,Ариг Банк,2500000,3000000,,Мэргэжилтэн,3,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Мэдлэг | Туршлага | Ур чадвар
Санхүүгийн шинжээч,342,329,13,Zangia,ЗЭЭЛИЙН ЭДИЙН ЗАСАГЧ /ЦЕНТРАЛМОЛЛ/,Есөн Шижир Инвест ББСБ,2100000,2500000,,Ажилтан,1,Ажилтан,Санхүүгийн шинжээч,"банк, санхүү, эдийн засаг, нягтлан бодох чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй. | зах зээлийн судалгаа шинжилгээ, харьцуулалт хийх чадвартай. | санхүүгийн тоон баримтан дээр тооцоолол анализ хийх дүгнэлт гаргах чадвартай. | бичгийн болон харилцааны өндөр соёлтой. | банкны бизнес, үйл ажиллагааны талаар зохих мэдлэгтэй, холбогдох хууль, эрх зүйн зохих мэдлэгтэй. | шударга, ёс зүйн хэм хэмжээг чанд баримталдаг өндөр ёс суртахуунтай. | бие даасан, бусдын нөлөөнд автахгүй, шийдвэр гаргах чадвартай."
Санхүүгийн шинжээч,342,329,13,Zangia,"САНХҮҮГИЙН ШИНЖЭЭЧ, ЭДИЙН ЗАСАГЧ",Нутгийн буян групп ХХК,4000000,4500000,,Менежмент,7,Менежер / Супервайзор,Санхүүгийн шинжээч,"санхүүгийн менежент, эдийн засгийн мэргэжлээр бакалавр болон түүнээс дээш зэрэгтэй | санхүү, эдийн засгийн чиглэлээр 2 жил болон түүнээс дээш жил ажилласан туршлагатай | тоон дата мэдээлэл үндэслэн анализ дүн шинжилгээ хийх, судалгаанд суурилсан эдийн засгийн тооцоолол хийх чадвартай | ms excel програмыг бүрэн эзэмшсэн. /тоон мэдээллийг power bi-д угсарч ажиллах чадвартай бол давуу тал болно/"
Санхүүгийн шинжээч,342,329,13,Zangia,Хөрөнгө оруулалтын шинжээч /Балансэд Грөүт Менежмент/,Тэсо Групп,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,"санхүү менежмент, эдийн засаг,бизнесийн удирдлага, банкны чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй | хөрөнгө оруулалтын шинжилгээ, багцын удирдлагын арга зүйд суралцах сонирхолтой | сангийн гүйцэтгэлийг үнэлэх, өгөөж-эрсдэлийн тооцоо хийх суурь мэдлэгтэй | excel, bloomberg, power bi, refinitiv, python/r зэрэг санхүүгийн хэрэгслүүд ашиглах чадвартай | cfa, frm, cpfa зэрэг мэргэжлийн гэрчилгээтэй бол давуу тал болно"
Санхүүгийн шинжээч,342,329,13,Zangia,Санхүүгийн шинжээч,Медимпекс Интернэшнл ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,"санхүү, эдийн засаг, нягтлан бодох бүртгэл чиглэлээр бакалавр, түүнээс дээш зэрэгтэй | санхүүгийн шинжээчээр 2-оос доошгүй жил ажилласан | цаашид урт хугацаанд хамтран ажиллах сонирхолтой | excel - advanced (power query, pivot, financial modeling) | power bi/visualization, power automate/sql суурь ойлголттой бол давуу тал болно."
Санхүүгийн шинжээч,342,329,13,Zangia,Зээлийн эрсдэлийн менежер,Голомт Банк,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Санхүүгийн шинжээч,"Эдийн засаг, статистик, банк санхүүгийн мэргэжилтэй | Банкны зээлийн үйл ажиллагааны туршлагатай | Эрсдэлийг урьдчилан тооцоолох ур чадвартай | Гадаад хэлний мэдлэгтэй"
Санхүүгийн шинжээч,342,329,13,Zangia,Зээлийн эрсдэлийн мэргэжилтэн/Хөдөө орон нутаг/,“Анлок капитал ББСБ” ХХК,4000000,4500000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,"Банк санхүү, эдийн засгийн чиглэлээр төгссөн | Финтек, ББСБ, цагдаагийн байгууллагад ажиллаж байсан туршлагатай | Хувьдаа компьютертэй байх"
Санхүүгийн шинжээч,342,329,13,Zangia,БРОКЕР /АПЕКС КАПИТАЛ ҮЦК/,Апекс капитал ҮЦК ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,"санхүүгийн удирдлага, эдийн засаг, бизнесийн удирдлагын чиглэлээр их дээд сургууль төгссөн | борлуулалтын ур чадвартай | санхүү, хөрөнгө зах зээлийн талаар зохих түвшний мэдлэгтэй, сонирхон судалдаг | судалгаа шинжилгээ хийх, нийтлэл боловсруулах бичгийн ур чадвартай байх | англи хэлний зохих түвшний мэдлэгтэй | шинийг санаачлах, бүтээлч сэтгэлгээтэй | харилцааны өндөр ур чадвартай | харилцагчийг халамжлах, асуудал шийдвэрлэх, шийдэл санал болгох чадвартай | багаар ажиллах чадвартай | утсан харилцааны соёлтой, утсаар борлуулалт хийх чадвартай | эерэг хандлагатай | өсөн дэвших сэтгэлгээтэй | өндөр ёс зүйтэй | өөдрөг"
Санхүүгийн шинжээч,342,329,13,Zangia,Зээлийн эдийн засагч,Ви Эм Си Групп ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,"- банк санхүүгийн чиглэлээр бакалавраас дээш зэрэгтэй | - ббсб, банк, санхүүгийн чиглэлээр ажилласан туршлагатай, | - тоон болон чанарын судалгаа шинжилгээ хийх, үнэлэлт дүгнэлт өгөх, мэдээлэл боловсруулах чадвартай - хууль эрх зүй, стандартын талаар мэдлэгтэй | - хариуцлагатай, нямбай, үнэнч шударга, салбарын ёс зүйтэй | - зээлийн эрсдэлийн чиг үүргээр ажиллах | - зээлийн явцын хяналтыг хийж хариуцсан багцын эргэн төлөлтийг цаг хугацаанд нь төлүүлэх | - апп-н зээлийн явцын хугацаа хэтрэлтийг төлүүлэх хянах тайлагнах | - хугацаа хэтэрсэн зээлтэй цагийн төлөвлөгөө гарган нягт ажиллах | - аялалын зээлийн бүтээгдэхүүний нөхцөлийг тайлбарлаж ойлгуулах, шаардлага хангасан харилцагчийн өргөдөл хүлээн авч судалгаа хийх, | - шинэ харилцагч татах, хуучин болон шинэ харилцагч нарт бүтээгдэхүүн үйлчилгээг сурталчлах, борлуулах, шаардлагатай нэмэлт мэдээлэл тайлбарлаж, зөвлөгөө өгч ажиллах | - ажлын байрны тодорхойлолтонд тусгасан бусад ажлуудыг хийж гүйцэтгэнэ"
Санхүүгийн шинжээч,342,329,13,Zangia,Зээлийн эдийн засагч,Монложистикс Холдинг ХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,"- банк санхүү, эдийн засаг, бизнесийн удирдлагын чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | - зээл, санхүүгийн шинжилгээ тооцоолол хийх, төлөвлөх, | -төлөвлөгөө, тайлан боловсруулах, тайлагнах чадвартай | - бараа бүтээгдэхүүн үйлчилгээний талаар танилцуулга хийх, илтгэх, сургалт хийх ур чадвартай | - багаар ажиллах"
Санхүүгийн шинжээч,342,329,13,Zangia,"Хөрөнгө оруулалт, санхүүжилт хариуцсан ажилтан",Кэй Эй Майнинг ХХК,2500000,3000000,[],Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,"санхүү менежмент, банк санхүү, бизнесийн удирдлага, эдийн засгийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | мэргэжлээрээ ажилласан туршлагатай бол давуу тал болно | санхүүгийн болон хэрэглээний программуудыг бүрэн эзэмшсэн | төлөвлөх, удирдан зохион байгуулах, хяналт тавих чадвартай | англи хэлний ахисан түвшний мэдлэгтэй | хувийн зохион байгуулалт сайтай | хариуцлагатай | зөв эерэг хандлагатай | мэргэжлийн ёс зүйтэй"
Санхүүгийн шинжээч,342,329,13,Zangia,Ахлах нягтлан бодогч,Аялуун фарм,4000000,4500000,[],Менежмент,6,Менежер / Супервайзор,Санхүүгийн шинжээч,"нягтлан бодох бүртгэлийн бакалавр болон түүнээс дээш зэрэгтэй | мэргэжлээрээ 3 болон түүнээс дээш жил ажилласан туршлагатай | санхүүгийн нягтлан бодох бүртгэл, худалдааны удирдлагын цогц программ буюу irp программ дээр ажиллаж байсан туршлагатай | мэргэжлийн ёс зүйтэй, үнэнч шударга | нямбай хувийн зохион байгуулалт сайтай | цаашид тогтвор суурьшилтай ажиллах"
Санхүүгийн шинжээч,342,329,13,Zangia,Financial Manager,Инвескор ББСБ ХК,3000000,3500000,[],Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,"bachelor’s degree or higher in finance, economics, or a related field | strong ability to conduct research, analysis, evaluation, and data processing | previous experience working as a financial analyst or in a similar role | intermediate to advanced proficiency in english | strong sense of responsibility and proactive work attitude | high motivation for continuous learning, self-development, and working with diverse tasks"
Санхүүгийн шинжээч,342,329,13,Zangia,БҮТЭЭГДЭХҮҮН ХӨГЖҮҮЛЭЛТ ХАРИУЦСАН МЭРГЭЖИЛТЭН,Монголын Хөрөнгийн Бирж ХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Ур чадвар | Ур чадвар | Гадаад хэл | Хандлага | Хандлага | Харилцааны ур чадвар | Багаар ажиллах | Компьютерийн мэдлэг | Давуу тал
Санхүүгийн шинжээч,342,329,13,Zangia,САНХҮҮГИЙН ШИНЖЭЭЧ,Нутгийн Гантиг ХХК,4500000,5000000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Ур чадвар | Харилцааны ур чадвар | Ур чадвар
Санхүүгийн шинжээч,342,329,13,Zangia,Санхүүгийн шинжээч,БИШРЭЛТ ГРУПП,3500000,4000000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Ур чадвар | Давуу тал | Хандлага
Санхүүгийн шинжээч,342,329,13,Zangia,Зээлийн мэргэжилтэн,"""Юбикаб Холдинг"" ХХК",2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Хувь хүний чадвар
Санхүүгийн шинжээч,342,329,13,Zangia,ЭДИЙН ЗАСАГЧ,Миний Дэлгүүр ХХК,3500000,4000000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Компьютерийн мэдлэг | Хандлага | Гадаад хэл | Ур чадвар
Санхүүгийн шинжээч,342,329,13,Zangia,Хөрөнгө оруулалтын зөвлөх,Мандал Капитал Маркетс ҮЦК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Санхүүгийн шинжээч,Боловсрол | Туршлага | Харилцааны ур чадвар | Ур чадвар | Хандлага | Багаар ажиллах | Гадаад хэл | Компьютерийн мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,Дата аналист,Нэткапитал санхүүгийн корпораци,3500000,4000000,,Ажилтан,4,Ажилтан,Санхүүгийн шинжээч,Боловсрол
Санхүүгийн шинжээч,342,329,13,Zangia,Хөрөнгө оруулалтын шинжээч /туршлагатай/,SGIS ҮЦК ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол
Санхүүгийн шинжээч,342,329,13,Zangia,Дата аналист /Борлуулалт/,Сүү Хувьцаат Компани,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Санхүүгийн шинжээч,Боловсрол
Санхүүгийн шинжээч,342,329,13,Zangia,ЗЭЭЛИЙН МЭРГЭЖИЛТЭН /Да хүрээ салбар/,Очир Ундраа ОМЗ ББСБ,3000000,3500000,[],Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Ур чадвар
Санхүүгийн шинжээч,342,329,13,Zangia,АХЛАХ МЭРГЭЖИЛТЭН - ТАЙЛАН ТӨЛӨВЛӨЛТ,Капитрон банк,3500000,4000000,[],Мэргэжилтэн,6,Ахлах мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Хэлний мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,"Зээлийн эдийн засагч /Орхон аймаг, Эрдэнэт хот/",Хаан суудал групп ХХК,2100000,2500000,[],Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Ур чадвар
Санхүүгийн шинжээч,342,329,13,Zangia,Зээлийн эдийн засагч,Хаан суудал групп ХХК,2100000,2500000,[],Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол
Санхүүгийн шинжээч,342,329,13,Zangia,Санхүүгийн аудитор,Гурван бухат групп ХХК,3000000,3500000,[],Мэргэжилтэн,5,Ахисан түвшний мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Мэргэшил
Санхүүгийн шинжээч,342,329,13,Zangia,Зээлийн бодлогын менежер,Транскапитал,3500000,4000000,[],Менежмент,7,Менежер / Супервайзор,Санхүүгийн шинжээч,Боловсрол | Хэлний мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,ЗЭЭЛИЙН ЭДИЙН ЗАСАГЧ,Арина электроникс ХХК,2500000,3000000,[],Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага
Санхүүгийн шинжээч,342,329,13,Zangia,ЗЭЭЛИЙН ЭДИЙН ЗАСАГЧ /ДАРХАН САЛБАР/,Арина электроникс ХХК ,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Ур чадварууд | Мэдлэг | Компьютерийн мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,Санхүүгийн шинжээч,Гурван бухат групп ХХК,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Хэлний мэдлэг | Туршлага | Компьютерийн мэдлэг | Power BI
Санхүүгийн шинжээч,342,329,13,Zangia,Эрсдэлийн шинжээч,Үндэсний давхар даатгал ХК,2500000,3000000,,Ажилтан,3,Ажилтан,Санхүүгийн шинжээч,Боловсрол | Компьютерийн мэдлэг | Хэлний мэдлэг
Санхүүгийн шинжээч,342,329,13,Zangia,Эдийн засагч,Ленус Мед ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Мэдлэг | Ур чадварууд
Санхүүгийн шинжээч,342,329,13,Zangia,ХӨРӨНГӨ ОРУУЛАЛТЫН ШИНЖЭЭЧ,ГОЛОМТ КАПИТАЛ ҮЦК ХХК,3500000,4000000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Туршлага | Боловсрол | Ур чадварууд | Хэлний мэдлэг | Зан чанар | Давуу тал
Санхүүгийн шинжээч,342,329,13,Zangia,Үйлдвэрийн тооцооллын эдийн засагч/туршлага шаардахгүй/,Kitchen All,1800000,2100000,,Мэргэжилтэн,4,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Зан чанар | Ур чадварууд | Компьютерийн мэдлэг | Туршлага
Санхүүгийн шинжээч,342,329,13,Zangia,Зээлийн мэргэжилтэн /Шинэ салбар-Яармаг/,Газаркапитал партнерс ББСБ,2100000,2500000,,Ажилтан,,Ажилтан,Санхүүгийн шинжээч,
Санхүүгийн шинжээч,342,329,13,Zangia,Зээлийн мэргэжилтэн /Сүхбаатар салбар  100 айл/,Газаркапитал партнерс ББСБ,2100000,2500000,,Мэргэжилтэн,,Мэргэжилтэн,Санхүүгийн шинжээч,
Санхүүгийн шинжээч,342,329,13,Zangia,АКТУАРЧ ажилд авна.,Бодь Даатгал ХХК,3000000,3500000,,Мэргэжилтэн,5,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Тусгай зөвшөөрөл | Туршлага | Ур чадварууд
Санхүүгийн шинжээч,342,329,13,Zangia,Эдийн засагч,Өег Гурил ХХК,4500000,5000000,,Мэргэжилтэн,6,Ахлах мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Програм хангамж | Хувийн чанар
Санхүүгийн шинжээч,342,329,13,Zangia,ДАТА АНАЛИСТ,POCKET,3000000,3500000,,Мэргэжилтэн,5,Мэргэжилтэн,Санхүүгийн шинжээч,Боловсрол | Туршлага | Програм хангамж | Ур чадвар
